case_id,tau_ps,sigma_s_per_m,measurement_mode,measurement_angle_deg,measurement_polarization,noise_dynamic_range_db,weighted_data_fit,data_fit,relative_l2,residual_rms,fit_sigma,max_abs_residual,max_abs_parameter_correlation,mean_abs_parameter_correlation,recovery_error,true_thickness_um,true_eps_inf,true_tau_ps,true_sigma_s_per_m,fit_thickness_um,fit_plasma_freq_thz,fit_gamma_thz,fit_tau_ps,fit_sigma_s_per_m,signed_err_sigma_s_per_m,abs_err_sigma_s_per_m,signed_err_tau_ps,abs_err_tau_ps,signed_err_thickness_um,abs_err_thickness_um,noise_sigma,noise_seed,clean_peak_abs,noise_rms,observed_snr_db,optimizer_stage,initial_objective_value,final_objective_value,objective_improvement_fraction,stuck_to_initial,initial_tau_ps,fit_minus_initial_tau_ps,stuck_to_initial_tau_ps,initial_sigma_s_per_m,fit_minus_initial_sigma_s_per_m,stuck_to_initial_sigma_s_per_m
10,0.475,0.01,transmission,45.0,s,110.0,7.909724561494343e-11,9.76131515029197e-10,3.1243103479475225e-05,1.7980532295692413e-06,3.124307635848191e-05,6.4315450506230096e-06,0.5813471691172758,0.42540996494022565,0.0014833132763547212,525.0,11.7,0.475,0.01,525.000001417066,0.007775186118151013,0.33665090276481435,0.4727595909733283,0.009990113037898334,9.886962101666313e-06,9.886962101666313e-06,0.0022404090266716636,0.0022404090266716636,-1.417065959685715e-06,1.417065959685715e-06,1.800791071817291e-06,1010.0,0.5694601377038491,1.7969045274161538e-06,90.1104654792712,local,2.9585884948898987e-06,7.909724561494343e-11,0.9999732652088144,False,0.316,0.1567595909733283,False,0.09999999999999999,-0.09000988696210166,False
11,0.5125,0.01,transmission,45.0,s,110.0,9.83637766773345e-11,1.0784973065138576e-09,3.284048273874575e-05,1.8899954583563416e-06,3.2838355272022474e-05,7.584794310585771e-06,0.5823942545527393,0.4344530318610438,0.009912091516244436,525.0,11.7,0.5125,0.01,524.9999707614381,0.00746685544610091,0.3175220034470093,0.5012406742339557,0.009768553504001982,0.00023144649599801843,0.00023144649599801843,0.01125932576604427,0.01125932576604427,2.9238561864985968e-05,2.9238561864985968e-05,1.8008000288149851e-06,1011.0,0.5694629701552201,1.889264059093925e-06,89.67517852152268,local,2.9849749550650603e-06,9.83637766773345e-11,0.9999670470345118,False,0.316,0.18524067423395568,False,0.09999999999999999,-0.09023144649599801,False
12,0.5499999999999999,0.01,transmission,45.0,s,110.0,7.715122733331693e-11,9.247136814780321e-10,3.0409105239681617e-05,1.7500795610864605e-06,3.04086219393818e-05,7.3333624458485e-06,0.5839174059140894,0.44503751001779285,0.004009340258039929,525.0,11.7,0.5499999999999999,0.01,524.9999987541686,0.007245138202979891,0.293038533149961,0.5431195050735823,0.009965456892298807,3.4543107701193176e-05,3.4543107701193176e-05,0.006880494926417624,0.006880494926417624,1.2458314131436055e-06,1.2458314131436055e-06,1.800807831381679e-06,1012.0,0.5694654375434549,1.7552200237828836e-06,90.3144577334071,local,3.0093323846700533e-06,7.715122733331693e-11,0.9999743626766765,False,0.316,0.2271195050735823,False,0.09999999999999999,-0.09003454310770119,False
13,0.5875,0.01,transmission,45.0,s,110.0,7.43590823626561e-11,1.0032511330545029e-09,3.1674139815542e-05,1.8228963447939492e-06,3.167413966431959e-05,5.766708559740326e-06,0.5886112954648551,0.45242387941456225,0.0057173379373493425,525.0,11.7,0.5875,0.01,524.9999887730715,0.006960057840702056,0.27370834569401625,0.5814763984939563,0.00984614565459565,0.00015385434540434936,0.00015385434540434936,0.006023601506043752,0.006023601506043752,1.1226928450014384e-05,1.1226928450014384e-05,1.8008146776025703e-06,1013.0,0.569467602508593,1.82488918891802e-06,89.97640891039497,local,3.036518596191784e-06,7.43590823626561e-11,0.9999755117316075,False,0.316,0.26547639849395627,False,0.09999999999999999,-0.09015385434540434,False
14,0.625,0.01,transmission,45.0,s,110.0,7.695639554255072e-11,9.53788325806547e-10,3.088346363034022e-05,1.7773992559072856e-06,3.086263559289438e-05,6.735612577173783e-06,0.5921532109687817,0.45895230039719576,0.002619015343076983,525.0,11.7,0.625,0.01,525.0000240742843,0.0067795973963199994,0.2537336473572545,0.6272520209659334,0.010077628494454307,-7.762849445430708e-05,7.762849445430708e-05,-0.0022520209659333545,0.0022520209659333545,-2.407428428341518e-05,2.407428428341518e-05,1.800820724306827e-06,1014.0,0.5694695146443719,1.7749022587553286e-06,90.21769373061966,local,3.0588875717331963e-06,7.695639554255072e-11,0.9999748417051174,False,0.316,0.31125202096593335,False,0.09999999999999999,-0.08992237150554569,False
15,0.6625,0.01,transmission,45.0,s,110.0,8.102396058191039e-11,9.709101040151795e-10,3.115943041865784e-05,1.7932889881069327e-06,3.115654361094537e-05,6.360654146515994e-06,0.5935741638978851,0.46224296653006713,0.006335364112442505,525.0,11.7,0.6625,0.01,524.9999777243487,0.006527333286684517,0.24173585219671626,0.6583836929673988,0.009805259886060168,0.00019474011393983207,0.00019474011393983207,0.00411630703260113,0.00411630703260113,2.2275651303971244e-05,2.2275651303971244e-05,1.8008260969678783e-06,1015.0,0.5694712136289737,1.7898762342436537e-06,90.14476108117753,local,3.077301025812138e-06,8.102396058191039e-11,0.9999736704469591,False,0.316,0.34238369296739884,False,0.09999999999999999,-0.09019474011393983,False
16,0.7,0.01,transmission,45.0,s,110.0,8.48284206012377e-11,1.0350013413920588e-09,3.217143673185982e-05,1.8515403064896378e-06,3.217104708207444e-05,6.12201435307852e-06,0.5943735985563606,0.4647804272032343,0.006604956579885189,525.0,11.7,0.7,0.01,524.9999905007874,0.006390593194555255,0.23076484131647979,0.6896845385282245,0.009845579918241483,0.00015442008175851722,0.00015442008175851722,0.010315461471775422,0.010315461471775422,9.499212637820165e-06,9.499212637820165e-06,1.8008308969499776e-06,1016.0,0.5694727315165898,1.8516299699141145e-06,89.8501712692047,local,3.0931619250134184e-06,8.48284206012377e-11,0.9999725754995511,False,0.316,0.37368453852822453,False,0.09999999999999999,-0.0901544200817585,False
17,0.7374999999999999,0.01,transmission,45.0,s,110.0,8.521472231630572e-11,1.0125996075272183e-09,3.1821370296189605e-05,1.8313978294133347e-06,3.1817504459908854e-05,5.785960054738304e-06,0.594646215647573,0.46725090738688957,0.00327042436279845,525.0,11.7,0.7374999999999999,0.01,524.9999894544037,0.00621753669619012,0.21701803229093322,0.7333719756454757,0.009909904999884337,9.00950001156628e-05,9.00950001156628e-05,0.004128024354524196,0.004128024354524196,1.0545596296651638e-05,1.0545596296651638e-05,1.8008352068762984e-06,1017.0,0.569474094434962,1.8318766386377435e-06,89.94336129985768,local,3.109873893778171e-06,8.521472231630572e-11,0.9999725986566571,False,0.316,0.41737197564547573,False,0.09999999999999999,-0.09009009500011565,False
18,0.7749999999999999,0.01,transmission,45.0,s,110.0,8.534831139349055e-11,9.59509924780225e-10,3.0975957205229746e-05,1.7827490422671105e-06,3.09759180093398e-05,6.622870431020195e-06,0.5942681881269699,0.4685457138103768,0.0018196262027998194,525.0,11.7,0.7749999999999999,0.01,525.0000235921523,0.006097562222546127,0.2065447978876027,0.7705589524385121,0.010014443452762178,-1.4443452762177844e-05,1.4443452762177844e-05,0.0044410475614877765,0.0044410475614877765,-2.359215227443201e-05,2.359215227443201e-05,1.8008390946530106e-06,1018.0,0.5694753238579064,1.7869193883989727e-06,90.15921388109184,local,3.127703844830908e-06,8.534831139349055e-11,0.9999727121506294,False,0.316,0.45455895243851213,False,0.09999999999999999,-0.08998555654723782,False
19,0.8125,0.01,transmission,45.0,s,110.0,1.0670019641671569e-10,1.0275616052872862e-09,3.205560177702622e-05,1.8448917565758823e-06,3.205250740656507e-05,6.952875148570105e-06,0.5936549293165877,0.46913471232035353,0.005393158635390475,525.0,11.7,0.8125,0.01,525.0000062493594,0.005956315921509159,0.19896514317726754,0.7999136961899734,0.00991989439109016,8.010560890983967e-05,8.010560890983967e-05,0.012586303810026567,0.012586303810026567,-6.249359444154834e-06,6.249359444154834e-06,1.8008426165202392e-06,1019.0,0.5694764375701123,1.8431498607575238e-06,89.89012473295855,local,3.1394466387588546e-06,1.0670019641671569e-10,0.9999660130562185,False,0.316,0.48391369618997343,False,0.09999999999999999,-0.09008010560890983,False
