case_id,tau_ps,sigma_s_per_m,measurement_mode,measurement_angle_deg,measurement_polarization,noise_dynamic_range_db,weighted_data_fit,data_fit,relative_l2,residual_rms,fit_sigma,max_abs_residual,max_abs_parameter_correlation,mean_abs_parameter_correlation,recovery_error,true_thickness_um,true_eps_inf,true_tau_ps,true_sigma_s_per_m,fit_thickness_um,fit_plasma_freq_thz,fit_gamma_thz,fit_tau_ps,fit_sigma_s_per_m,signed_err_sigma_s_per_m,abs_err_sigma_s_per_m,signed_err_tau_ps,abs_err_tau_ps,signed_err_thickness_um,abs_err_thickness_um,noise_sigma,noise_seed,clean_peak_abs,noise_rms,observed_snr_db,optimizer_stage,initial_objective_value,final_objective_value,objective_improvement_fraction,stuck_to_initial,initial_tau_ps,fit_minus_initial_tau_ps,stuck_to_initial_tau_ps,initial_sigma_s_per_m,fit_minus_initial_sigma_s_per_m,stuck_to_initial_sigma_s_per_m
77,0.175,212.5,transmission,45.0,p,110.0,0.9674016370837715,1.0356179395982579,1.0176531528955521,0.003502699646961408,1.0176531528955668,0.03652048950660493,0.8975116853064599,0.4702638971243456,0.8177787671156709,725.0,11.7,0.175,212.5,715.0,3.6973404789004922,0.3122579457346162,0.509690610810458,2435.5328464930785,-2223.0328464930785,2223.0328464930785,-0.334690610810458,0.334690610810458,10.0,10.0,1.1712120600528056e-07,1077.0,0.03703697732824773,1.1396493851220896e-07,89.60063571565655,local,2.4286199861546867,0.9674016370837715,0.6016661138429112,False,0.316,0.19369061081045796,False,316.22776601683796,2119.3050804762406,False
78,0.2125,212.5,transmission,45.0,p,110.0,7.286484024296649e-11,1.0031145147752222e-09,3.16719831203419e-05,1.8971365719570477e-07,3.1671666441946526e-05,5.97733775884097e-07,0.7342316396320673,0.4539194369630411,1.2314820907188163e-07,725.0,11.7,0.2125,212.5,724.9999915215363,1.6913975569064972,0.7489644985935303,0.21249998283065502,212.4999165322637,8.346773628886694e-05,8.346773628886694e-05,1.7169344973533285e-08,1.7169344973533285e-08,8.47846365559235e-06,8.47846365559235e-06,1.9408313320025946e-07,1078.0,0.06137447563346644,1.8980377408557322e-07,89.98236594478507,local,0.5498020907711839,7.286484024296649e-11,0.9999999998674708,False,0.316,-0.10350001716934498,False,316.22776601683796,-103.72784948457425,False
79,0.25,212.5,transmission,45.0,p,110.0,5.7999575501865606e-11,9.712816718649767e-10,3.116539221420094e-05,2.807286875643054e-07,3.115686050965882e-05,8.97277257663363e-07,0.7613587374962667,0.45280401829573363,1.3932406528350964e-07,725.0,11.7,0.25,212.5,725.0000062771027,1.5593916744286027,0.6366199479078551,0.24999993106551469,212.49992344073604,7.655926395955248e-05,7.655926395955248e-05,6.893448531442026e-08,6.893448531442026e-08,-6.277102670537715e-06,6.277102670537715e-06,2.768723423099625e-07,1079.0,0.08755472228052867,2.809465006710065e-07,90.11981246039703,local,0.6280796021648787,5.7999575501865606e-11,0.9999999999076556,False,0.316,-0.06600006893448532,False,316.22776601683796,-103.72784257610192,False
80,0.2875,212.5,transmission,45.0,p,110.0,6.686606159712513e-11,8.565363586639598e-10,2.9266642422115315e-05,3.596816331334239e-07,2.9261428786146885e-05,1.4151430688843822e-06,0.778221426513509,0.4448396678465892,3.407087354724396e-08,725.0,11.7,0.2875,212.5,725.000008527032,1.4541402122301874,0.5535823493777049,0.2875000318756644,212.4999991348864,8.651136056414543e-07,8.651136056414543e-07,-3.1875664441294305e-08,3.1875664441294305e-08,-8.527032036909077e-06,8.527032036909077e-06,3.5877740467024435e-07,1080.0,0.1134553771761904,3.601341254562981e-07,90.66161849075428,local,0.9041585507814025,6.686606159712513e-11,0.999999999926046,False,0.316,-0.028499968124335584,False,316.22776601683796,-103.72776688195157,False
81,0.32499999999999996,212.5,transmission,45.0,p,110.0,6.069594161887265e-11,8.433517147655435e-10,2.904051850028755e-05,4.55025325046619e-07,2.9040481003994925e-05,1.5380874572827196e-06,0.789028874469008,0.43341081014117605,3.37852439693846e-07,725.0,11.7,0.32499999999999996,212.5,725.0000166928098,1.367677196279844,0.48970720000440093,0.3250002105144973,212.50018896979384,-0.00018896979383953294,0.00018896979383953294,-2.1051449733411332e-07,2.1051449733411332e-07,-1.6692809822416166e-05,1.6692809822416166e-05,4.5212865375607595e-07,1081.0,0.1429756341294843,4.553737358696335e-07,90.73326071140943,local,1.122302295430241,6.069594161887265e-11,0.9999999999459184,False,0.316,0.009000210514497287,False,316.22776601683796,-103.72757704704412,False
82,0.36250000000000004,212.5,transmission,45.0,p,110.0,5.999247696334872e-11,8.484519789115854e-10,2.912819903309481e-05,5.541000039152832e-07,2.911972459403913e-05,1.977849960379326e-06,0.7959886102225711,0.42034746829541986,4.0439198151388125e-07,725.0,11.7,0.36250000000000004,212.5,725.0000040353784,1.2950043083457259,0.43904769501155483,0.3625003499624493,212.50019030883269,-0.00019030883268555954,0.00019030883268555954,-3.499624492420139e-07,3.499624492420139e-07,-4.035378424305236e-06,4.035378424305236e-06,5.628774566423235e-07,1082.0,0.1779974806552415,5.542056662487293e-07,90.71206910327005,local,1.2652307363078743,5.999247696334872e-11,0.9999999999525838,False,0.316,0.04650034996244928,False,316.22776601683796,-103.72757570800528,False
83,0.4,212.5,transmission,45.0,p,110.0,6.337688232164206e-11,8.570461940635666e-10,2.927535130555339e-05,6.520202918375957e-07,2.9274986406256942e-05,2.5786650549257368e-06,0.8003751657935397,0.4067074734216909,3.10160825103203e-07,725.0,11.7,0.4,212.5,724.9999972221863,1.2328077826534047,0.39788773441642905,0.3999996213135936,212.49992522828683,7.477171317304965e-05,7.477171317304965e-05,3.7868640639926454e-07,3.7868640639926454e-07,2.7778137337008957e-06,2.7778137337008957e-06,6.595093000874001e-07,1083.0,0.2085551526339669,6.535144184925766e-07,90.6500828037099,local,1.3473867166291464,6.337688232164206e-11,0.9999999999529632,False,0.316,0.08399962131359362,False,316.22776601683796,-103.72784078855113,False
84,0.4375,212.5,transmission,45.0,p,110.0,6.791324520648904e-11,9.161584585480673e-10,3.026810959653852e-05,7.678318926723276e-07,3.023287516182083e-05,2.8676226717376827e-06,0.802975864668119,0.39311245389942195,1.6079807836831812e-07,725.0,11.7,0.4375,212.5,724.9999894746546,1.1787896857747158,0.3637827414691187,0.43749998267965085,212.50011094958796,-0.00011094958796320498,0.00011094958796320498,1.7320349154914538e-08,1.7320349154914538e-08,1.0525345373935124e-05,1.0525345373935124e-05,7.635590604220831e-07,1084.0,0.2414585758991911,7.702240766695423e-07,90.353279058807,local,1.3900862641924263,6.791324520648904e-11,0.9999999999511446,False,0.316,0.12149998267965084,False,316.22776601683796,-103.72765506725,False
85,0.475,212.5,transmission,45.0,p,110.0,6.455338948297006e-11,9.256042752114737e-10,3.042374525286908e-05,8.605075486056604e-07,3.0423074244336576e-05,2.8455151270244823e-06,0.8043004771015803,0.37992207825140234,1.4744905897073376e-07,725.0,11.7,0.475,212.5,724.9999833352384,1.1313013363367599,0.335062883433398,0.47500021924550556,212.49997189433398,2.8105666018518605e-05,2.8105666018518605e-05,-2.192455055838316e-07,2.192455055838316e-07,1.6664761574247677e-05,1.6664761574247677e-05,8.551132826075386e-07,1085.0,0.2704105630503069,8.612326487448929e-07,90.32842572061301,local,1.4084196553989772,6.455338948297006e-11,0.999999999954166,False,0.316,0.15900021924550556,False,316.22776601683796,-103.72779412250398,False
86,0.5125,212.5,transmission,45.0,p,110.0,7.255093131259372e-11,9.711824520469228e-10,3.1163800346667005e-05,9.664114843471521e-07,3.116358924347687e-05,4.18868637927981e-06,0.8046925178398054,0.36733331204587993,4.777290569682087e-07,725.0,11.7,0.5125,212.5,725.0000038562205,1.089126441458421,0.3105458908288806,0.512500560439211,212.50023511999476,-0.00023511999475545053,0.00023511999475545053,-5.604392110392098e-07,5.604392110392098e-07,-3.8562204736081185e-06,3.8562204736081185e-06,9.381318580435739e-07,1086.0,0.2966633416983447,9.665631460857177e-07,90.12562868686405,local,1.4123153375623534,7.255093131259372e-11,0.9999999999486299,False,0.316,0.196500560439211,False,316.22776601683796,-103.7275308968432,False
87,0.5499999999999999,212.5,transmission,45.0,p,110.0,7.123437858547256e-11,9.95150233020827e-10,3.154600185476484e-05,1.0582808349725895e-06,3.154541287259528e-05,3.923036085192898e-06,0.8043896279142926,0.35544137854691243,9.201532413895565e-07,725.0,11.7,0.5499999999999999,212.5,724.9999847856706,1.0513415477052155,0.2893731944752169,0.5499989153471021,212.4995206318018,0.00047936819819938137,0.00047936819819938137,1.0846528978314396e-06,1.0846528978314396e-06,1.521432943718537e-05,1.521432943718537e-05,1.0241075579802954e-06,1087.0,0.3238512452210681,1.0588657173282456e-06,90.0163177268461,local,1.408628335031883,7.123437858547256e-11,0.99999999994943,False,0.316,0.2339989153471021,False,316.22776601683796,-103.72824538503616,False
88,0.5875,212.5,transmission,45.0,p,110.0,8.379919653442794e-11,9.47296095318931e-10,3.0778175633375853e-05,1.1049190859670091e-06,3.07149437067093e-05,3.544432793406438e-06,0.8035611508471606,0.34427826620021706,1.891071335758403e-06,725.0,11.7,0.5875,212.5,724.9999593134513,1.0172341665160198,0.27090296446520024,0.5874979751738381,212.49891558038902,0.0010844196109758286,0.0010844196109758286,2.024826161961535e-06,2.024826161961535e-06,4.068654868660815e-05,4.068654868660815e-05,1.0945997623634411e-06,1088.0,0.3461428375347526,1.1079635618567788e-06,90.21124148317307,local,1.4005983365973846,8.379919653442794e-11,0.999999999940169,False,0.316,0.27149797517383806,False,316.22776601683796,-103.72885043644894,False
89,0.625,212.5,transmission,45.0,p,110.0,6.926803646617948e-11,8.786807308831597e-10,2.964254933171504e-05,1.1286875395718376e-06,2.9617168320516973e-05,4.10497709678506e-06,0.8023299226384595,0.3338388180609433,9.53781206036159e-07,725.0,11.7,0.625,212.5,724.999978913774,0.986246018978153,0.25464849000694545,0.6249985738676653,212.49955225627588,0.00044774372412348384,0.00044774372412348384,1.4261323346698163e-06,1.4261323346698163e-06,2.1086225956423732e-05,2.1086225956423732e-05,1.1563491839311211e-06,1089.0,0.365669719169932,1.1320050665053346e-06,90.53620042204261,local,1.390040430302138,6.926803646617948e-11,0.9999999999501683,False,0.316,0.3089985738676653,False,316.22776601683796,-103.72821376056208,False
90,0.6625,212.5,transmission,45.0,p,110.0,7.896741999550922e-11,9.44507305381094e-10,3.073283757450805e-05,1.2320794848338494e-06,3.073062217216244e-05,4.356807521077523e-06,0.8007862236397092,0.3295406394522691,9.795500822673955e-07,725.0,11.7,0.6625,212.5,724.9999998699553,0.9579269168934553,0.24023338305876255,0.6625013604082038,212.5005186880156,-0.0005186880156031748,0.0005186880156031748,-1.3604082038654042e-06,1.3604082038654042e-06,1.3004466836719075e-07,1.3004466836719075e-07,1.2239489604506867e-06,1090.0,0.3870466454819518,1.232399742218999e-06,90.24568595173342,local,1.378203002735984,7.896741999550922e-11,0.9999999999427026,False,0.316,0.34650136040820384,False,316.22776601683796,-103.72724732882236,False
91,0.7,212.5,transmission,45.0,p,110.0,6.208968920908925e-11,8.855561403383518e-10,2.975829531976507e-05,1.2484026283882663e-06,2.974427621500591e-05,3.6291306723741954e-06,0.7989978698254878,0.32686308625501775,4.4744237806349786e-07,725.0,11.7,0.7,212.5,724.999981904746,0.9319145654911772,0.22736437109917587,0.6999994868258065,212.49973242858798,0.00026757141202438106,0.00026757141202438106,5.13174193472743e-07,5.13174193472743e-07,1.8095253949468315e-05,1.8095253949468315e-05,1.2791317950871438e-06,1091.0,0.4044969900015152,1.2480093883622598e-06,90.53057710405812,local,1.3655420028103207,6.208968920908925e-11,0.9999999999545311,False,0.316,0.3839994868258065,False,316.22776601683796,-103.72803358824999,False
92,0.7374999999999999,212.5,transmission,45.0,p,110.0,0.6652664742354341,0.8061198073964752,0.8978417496399214,0.039211349657765064,0.8978417496396877,0.3619423421301714,0.8461372777762349,0.36392599703267736,0.5631943748082355,725.0,11.7,0.7374999999999999,212.5,715.0,1.92591279393868,0.15915494309189535,1.0,1296.5274111090825,-1084.0274111090825,1084.0274111090825,-0.26250000000000007,0.26250000000000007,10.0,10.0,1.3230857331587167e-06,1092.0,0.4183964456455311,1.3228045673313775e-06,90.37431881286932,local,1.3525233148951639,0.6652664742354341,0.5081293853429804,False,0.316,0.6839999999999999,False,316.22776601683796,980.2996450922446,False
93,0.7749999999999999,212.5,transmission,45.0,p,110.0,0.6698984142663392,0.8093048499579614,0.8996137226376447,0.040721764319595476,0.8996137226375641,0.3718378146954988,0.8458136786121492,0.36347099575219116,0.5567001906719641,725.0,11.7,0.7749999999999999,212.5,715.0,1.912762598726069,0.15915494309189535,1.0,1278.8823951609047,-1066.3823951609047,1066.3823951609047,-0.2250000000000001,0.2250000000000001,10.0,10.0,1.3661657390745112e-06,1093.0,0.432019539676275,1.335793017660016e-06,90.6006238004475,local,1.339424927986376,0.6698984142663392,0.4998611715600733,False,0.316,0.6839999999999999,False,316.22776601683796,962.6546291440668,False
94,0.8125,212.5,transmission,45.0,p,110.0,0.6742082452291316,0.8122923749893094,0.9012726418733177,0.0421265540940455,0.9012726418733104,0.37927912334171743,0.8455076418892297,0.36303906631438426,0.5509174094142016,725.0,11.7,0.8125,212.5,715.0,1.9004854852911237,0.15915494309189535,1.0,1262.5180061139185,-1050.0180061139185,1050.0180061139185,-0.1875,0.1875,10.0,10.0,1.4113774740293317e-06,1094.0,0.4463167456187832,1.4034555664185585e-06,90.45002129518208,local,1.3265137315950921,0.6742082452291316,0.4917442396782302,False,0.316,0.6839999999999999,False,316.22776601683796,946.2902400970806,False
95,0.85,212.5,transmission,45.0,p,110.0,0.678231124210593,0.8151137889992282,0.9028365239616903,0.04343467831909479,0.9028365239616868,0.38517489680988404,0.8452197596948688,0.3626313700124603,0.5458031901961012,725.0,11.7,0.85,212.5,715.0,1.8890762891585025,0.15915494309189535,1.0,1247.4049427350528,-1034.9049427350528,1034.9049427350528,-0.15000000000000002,0.15000000000000002,10.0,10.0,1.4479834830405941e-06,1095.0,0.457892582071207,1.4549283107022848e-06,90.38771374498367,local,1.3138822208370586,0.678231124210593,0.48379610177044635,False,0.316,0.6839999999999999,False,316.22776601683796,931.1771767182149,False
96,0.8875,212.5,transmission,45.0,p,110.0,6.320116937991189e-11,8.638565720522736e-10,2.939143705320094e-05,1.4513156397663408e-06,2.935642494291615e-05,4.590670668889655e-06,0.7878482590726089,0.31503783526845763,2.0485354551805365e-06,725.0,11.7,0.8875,212.5,724.99996923739,0.8276392972715394,0.1793303797277881,0.8874957122908134,212.49902254869062,0.0009774513093816495,0.0009774513093816495,4.28770918659005e-06,4.28770918659005e-06,3.076260998113867e-05,3.076260998113867e-05,1.476924613507815e-06,1096.0,0.4670445711048581,1.4579500213554158e-06,90.59597763560916,local,1.3016648242326556,6.320116937991189e-11,0.9999999999514458,False,0.316,0.5714957122908133,False,316.22776601683796,-103.72874346814734,False
97,0.9249999999999999,212.5,transmission,45.0,p,110.0,0.6857912515672192,0.8202753418063283,0.9056905331327737,0.04579095194574203,0.9056905331327734,0.39997304551797686,0.8446928843114201,0.36188187793713517,0.5373369237253229,725.0,11.7,0.9249999999999999,212.5,715.0,1.8685403670309315,0.15915494309189535,1.0,1220.4315765902186,-1007.9315765902186,1007.9315765902186,-0.07500000000000007,0.07500000000000007,10.0,10.0,1.4990781835461276e-06,1097.0,0.4740501450673712,1.4778277976960447e-06,90.68351868068375,local,1.290006369627007,0.6857912515672192,0.46838149972429266,False,0.316,0.6839999999999999,False,316.22776601683796,904.2038105733807,False
98,0.9624999999999999,212.5,transmission,45.0,p,110.0,0.6896559560444293,0.8227072189585177,0.9070320936761375,0.04685518198274246,0.907032093676027,0.40465768852151346,0.8444576845211481,0.3615459673178818,0.5339584338015023,725.0,11.7,0.9624999999999999,212.5,715.0,1.8595147654750372,0.15915494309189535,1.0,1208.669961837065,-996.1699618370651,996.1699618370651,-0.03750000000000009,0.03750000000000009,10.0,10.0,1.5263635923780242e-06,1098.0,0.482678548947138,1.5323099102079024e-06,90.55575204170924,local,1.2788482351417898,0.6896559560444293,0.46072103233737893,False,0.316,0.6839999999999999,False,316.22776601683796,892.4421958202272,False
99,1.0,212.5,transmission,45.0,p,110.0,0.6934570938558806,0.8249631787928202,0.908274836595631,0.04784907657305261,0.9082748365955959,0.4079417686134352,0.844232533279039,0.3612236676714811,0.5309957921831747,725.0,11.7,1.0,212.5,715.0,1.850955421572309,0.15915494309189535,1.0,1197.568558311158,-985.0685583111581,985.0685583111581,0.0,0.0,10.0,10.0,1.5526028115942634e-06,1099.0,0.4909761186219154,1.5224690737631745e-06,90.78216304692671,local,1.2682548344567557,0.6934570938558806,0.4532194358613141,False,0.316,0.6839999999999999,False,316.22776601683796,881.3407922943202,False
100,0.1,250.0,transmission,45.0,p,110.0,1.0002533664961235,1.0007053185405563,1.0003525971079181,0.0002758427583724723,1.0003525971079181,0.003324510677233519,0.7848111519949688,0.36099747281146705,0.42572070254911626,725.0,11.7,0.1,250.0,735.0,5.348669543041127,1.5915494309189535,0.1,1000.0000000000002,-750.0000000000002,750.0000000000002,0.0,0.0,-10.0,10.0,1.0517371975257513e-08,1100.0,0.003325885044103781,1.0514796846158488e-08,88.37416123698017,local,915.0833099246914,1.0002533664961235,0.9989069264452234,False,0.316,-0.216,False,316.22776601683796,683.7722339831623,False
101,0.1375,250.0,transmission,45.0,p,110.0,0.956480037392413,1.01134597168017,1.0056569850998747,0.0010193372205986185,1.005656985099875,0.012346833828700785,0.909702937257564,0.5231585211370439,0.7192155107117643,725.0,11.7,0.1375,250.0,715.0,4.0693773367503745,0.4376815782509125,0.36363180677587387,2104.874731674793,-1854.874731674793,1854.874731674793,-0.22613180677587386,0.22613180677587386,10.0,10.0,3.8482772392119075e-08,1101.0,0.01216932114369426,3.733991650800533e-08,88.67389342850232,local,63.303953141840196,0.956480037392413,0.9848906744378301,False,0.316,0.047631806775873864,False,316.22776601683796,1788.6469656579552,False
102,0.175,250.0,transmission,45.0,p,110.0,7.474058751498409e-11,1.2832940971096044e-09,3.582309446585546e-05,8.669313956854128e-08,3.581666223418799e-05,3.182575612737878e-07,0.7238432732806923,0.4712216334297927,2.900911945542771e-07,725.0,11.7,0.175,250.0,724.9999763346864,2.021607136375215,0.9094574563509474,0.1749998771030798,249.99984205239974,0.0001579476002575575,0.0001579476002575575,1.2289692019606946e-07,1.2289692019606946e-07,2.3665313619858352e-05,2.3665313619858352e-05,8.703665457556831e-08,1102.0,0.02752340683801116,8.686772678414127e-08,88.89927537034266,local,8.171948846591015,7.474058751498409e-11,0.9999999999908541,False,0.316,-0.1410001228969202,False,316.22776601683796,-66.22792396443822,False
103,0.2125,250.0,transmission,45.0,p,110.0,0.4861157908714903,0.679429756178395,0.8242752915005975,0.0036797045394218733,0.824275291500181,0.032959284533567085,0.8758782726798987,0.4687360252139175,0.5184773301073387,725.0,11.7,0.2125,250.0,715.0,2.6347899960689287,0.3448277659321736,0.4615490944055838,1120.0009251806023,-870.0009251806023,870.0009251806023,-0.2490490944055838,0.2490490944055838,10.0,10.0,1.5240869834476267e-07,1103.0,0.04819586219909844,1.5398019784350853e-07,89.24550644847616,local,1.039455287503644,0.4861157908714903,0.5323360256900072,False,0.316,0.14554909440558378,False,316.22776601683796,803.7731591637644,False
104,0.25,250.0,transmission,45.0,p,110.0,6.457674107421266e-11,1.019999555227083e-09,3.193743188215175e-05,2.2390139566942617e-07,3.19229756075324e-05,6.984551786997712e-07,0.7797093147592564,0.4701354102892042,1.6392558925736903e-07,725.0,11.7,0.25,250.0,724.9999885060837,1.6913977587169424,0.6366199881725801,0.2499999152536039,249.99989691337913,0.00010308662086799814,0.00010308662086799814,8.474639609512558e-08,8.474639609512558e-08,1.1493916304061713e-05,1.1493916304061713e-05,2.3050490479615592e-07,1104.0,0.07289205109961229,2.240017561595387e-07,89.91011067696064,local,0.1575107619498578,6.457674107421266e-11,0.9999999995900171,False,0.316,-0.0660000847463961,False,316.22776601683796,-66.22786910345883,False
105,0.2875,250.0,transmission,45.0,p,110.0,7.370745574614723e-11,1.067455458864071e-09,3.2671936870410216e-05,3.2320927991056786e-07,3.2664606151623236e-05,1.1364194770720326e-06,0.7929271767499919,0.4601316372731798,1.077610847077767e-06,725.0,11.7,0.2875,250.0,725.0000363244075,1.5772370736226973,0.5535812132874476,0.2875006218992731,250.0006907656838,-0.0006907656837995546,0.0006907656837995546,-6.218992731343853e-07,6.218992731343853e-07,-3.6324407460597286e-05,3.6324407460597286e-05,3.127647290994999e-07,1105.0,0.09890489157199635,3.2417923912678265e-07,89.6904657191827,local,0.3385018778052549,7.370745574614723e-11,0.999999999782254,False,0.316,-0.02849937810072689,False,316.22776601683796,-66.22707525115416,False
106,0.32499999999999996,250.0,transmission,45.0,p,110.0,5.817372762488716e-11,9.68461907239544e-10,3.112012061736818e-05,4.031906667545434e-07,3.111139227783393e-05,1.2971313994186332e-06,0.8014975001231845,0.4477678959002301,5.486629788403558e-07,725.0,11.7,0.32499999999999996,250.0,725.0000036615249,1.483454301492326,0.4897082210707135,0.3249995328726848,249.99973469427798,0.0002653057220243227,0.0002653057220243227,4.671273151624078e-07,4.671273151624078e-07,-3.6615249427995877e-06,3.6615249427995877e-06,3.930811466700759e-07,1106.0,0.1243031728748151,4.0383740738350535e-07,90.12526526936051,local,0.6449567289590465,5.817372762488716e-11,0.9999999999098022,False,0.316,0.00899953287268479,False,316.22776601683796,-66.22803132255999,False
107,0.36250000000000004,250.0,transmission,45.0,p,110.0,6.026161637117243e-11,8.722248363066937e-10,2.953345283414544e-05,4.74832090154876e-07,2.9495784764282646e-05,1.6606172718706968e-06,0.8070232849797871,0.43431554251373483,5.593532096518801e-07,725.0,11.7,0.36250000000000004,250.0,725.0000030317962,1.4046292565759815,0.4390474999676682,0.36250051100078157,250.00028837302648,-0.000288373026478439,0.000288373026478439,-5.110007815223305e-07,5.110007815223305e-07,-3.031796154573385e-06,3.031796154573385e-06,4.6936441535455903e-07,1107.0,0.1484260605153714,4.7507475278449445e-07,90.58926633584541,local,0.8996741740355162,6.026161637117243e-11,0.9999999999330185,False,0.316,0.046500511000781564,False,316.22776601683796,-66.22747764381148,False
108,0.4,250.0,transmission,45.0,p,110.0,6.707604873782787e-11,7.635593619859915e-10,2.763257791061108e-05,5.296659865676659e-07,2.7583620619063773e-05,1.7889626381269435e-06,0.8104556008966433,0.42054401485633414,6.512677696966097e-07,725.0,11.7,0.4,250.0,724.9999920614321,1.3371670776940512,0.39788785564990437,0.399999499436679,249.9995719544891,0.0004280455108869319,0.0004280455108869319,5.005633210153349e-07,5.005633210153349e-07,7.938567932797014e-06,7.938567932797014e-06,5.405693051495223e-07,1108.0,0.1709430237447078,5.30261370478235e-07,91.16181887573856,local,1.0834444383536,6.707604873782787e-11,0.99999999993809,False,0.316,0.083999499436679,False,316.22776601683796,-66.22819406234885,False
109,0.4375,250.0,transmission,45.0,p,110.0,5.6631763031671084e-11,7.326078301779239e-10,2.7066729210932084e-05,5.999766891476574e-07,2.706463452616604e-05,1.8938391283490174e-06,0.8124021693447186,0.40692715487253567,4.285380739811756e-07,725.0,11.7,0.4375,250.0,724.9999996817385,1.2785765936463296,0.36378309215006477,0.437499560936829,249.99975759379643,0.00024240620356863474,0.00024240620356863474,4.3906317098718617e-07,4.3906317098718617e-07,3.1826152735447977e-07,3.1826152735447977e-07,6.145867342145134e-07,1109.0,0.1943493899842397,6.002611719679316e-07,91.34717282299397,local,1.2067544986272651,5.6631763031671084e-11,0.999999999953071,False,0.316,0.12149956093682901,False,316.22776601683796,-66.22800842304153,False
110,0.475,250.0,transmission,45.0,p,110.0,5.1109748012695466e-11,7.720984825915332e-10,2.7786660155397112e-05,6.956409274532378e-07,2.7768511795704035e-05,2.649404228861221e-06,0.8132679596232318,0.39375092149594765,1.489519402356604e-06,725.0,11.7,0.475,250.0,725.0000191075059,1.2270692046796348,0.33506196100753244,0.4750015269215159,250.00090805129156,-0.0009080512915602412,0.0009080512915602412,-1.526921515948576e-06,1.526921515948576e-06,-1.910750586375798e-05,1.910750586375798e-05,7.042760003667555e-07,1110.0,0.2227116262552528,6.969218135639275e-07,91.10728036627201,local,1.285165495575554,5.1109748012695466e-11,0.9999999999602309,False,0.316,0.15900152692151592,False,316.22776601683796,-66.2268579655464,False
111,0.5125,250.0,transmission,45.0,p,110.0,5.291408127753971e-11,8.038080061200441e-10,2.8351508004338045e-05,7.86816560226414e-07,2.8333028411741504e-05,2.7236182562222943e-06,0.8133319301766215,0.381178866310181,6.430665902830169e-07,725.0,11.7,0.5125,250.0,725.0000077952776,1.1813233589291086,0.3105466572634768,0.5124992955788401,249.99960504475092,0.0003949552490780661,0.0003949552490780661,7.044211598472572e-07,7.044211598472572e-07,-7.795277610966878e-06,7.795277610966878e-06,7.917975841788165e-07,1111.0,0.2503883811823963,7.886848341062422e-07,90.92788515376606,local,1.3312306844490287,5.291408127753971e-11,0.9999999999602517,False,0.316,0.1964992955788401,False,316.22776601683796,-66.22816097208704,False
112,0.5499999999999999,250.0,transmission,45.0,p,110.0,6.154715558174148e-11,8.026146728962189e-10,2.8330454865678016e-05,8.586541785212976e-07,2.8251612173074027e-05,2.7511786426517794e-06,0.8127932246971713,0.3692912883966332,5.687342071917693e-07,725.0,11.7,0.5499999999999999,250.0,724.9999996577923,1.140340360709707,0.2893730462436326,0.5499991970845053,249.9997150950712,0.000284904928804508,0.000284904928804508,8.029154946465056e-07,8.029154946465056e-07,3.422077270442969e-07,3.422077270442969e-07,8.797311227927154e-07,1112.0,0.2781954076562249,8.590443988284262e-07,90.95099861664985,local,1.3563314058419131,6.154715558174148e-11,0.9999999999546223,False,0.316,0.23399919708450528,False,316.22776601683796,-66.22805092176677,False
113,0.5875,250.0,transmission,45.0,p,110.0,6.311997280548997e-11,8.967171086514568e-10,2.994523515772512e-05,9.792807343347373e-07,2.992052586899188e-05,3.5619161202832467e-06,0.8117949960892559,0.3581166683235102,4.4159313793930805e-07,725.0,11.7,0.5875,250.0,725.0000006890833,1.1033461888377376,0.27090173360177244,0.5875006445173004,250.00023241528126,-0.0002324152812605007,0.0002324152812605007,-6.445173004188121e-07,6.445173004188121e-07,-6.890833219586057e-07,6.890833219586057e-07,9.536009881742448e-07,1113.0,0.3015551101617905,9.796868328434381e-07,90.46983912992218,local,1.3682256426342143,6.311997280548997e-11,0.9999999999538673,False,0.316,0.27150064451730044,False,316.22776601683796,-66.2275336015567,False
114,0.625,250.0,transmission,45.0,p,110.0,5.197078712620181e-11,7.900874266412082e-10,2.810849385223635e-05,9.82026136965667e-07,2.8108425067148264e-05,3.1902217515853635e-06,0.8104428009229818,0.3476508171857909,8.8184874849936e-07,725.0,11.7,0.625,250.0,725.0000080325856,1.0697340030432654,0.2546474148458017,0.6250012127092256,250.00052922327797,-0.0005292232779652295,0.0005292232779652295,-1.2127092255953542e-06,1.2127092255953542e-06,-8.032585583350738e-06,8.032585583350738e-06,1.0272767702376125e-06,1114.0,0.3248534381332327,9.816237002530884e-07,91.02680405487824,local,1.3718486784659918,5.197078712620181e-11,0.9999999999621162,False,0.316,0.3090012127092256,False,316.22776601683796,-66.22723679356,False
115,0.6625,250.0,transmission,45.0,p,110.0,7.597540506761405e-11,9.460902777602691e-10,3.075858055502999e-05,1.1386489163377275e-06,3.0721245686640106e-05,3.6306246534052993e-06,0.8088155376658093,0.33786891261654284,1.7427984964811674e-07,725.0,11.7,0.6625,250.0,724.9999922074545,1.0390173778240135,0.24023396203459532,0.6624997637468758,249.99988963008283,0.00011036991716650846,0.00011036991716650846,2.362531241750787e-07,2.362531241750787e-07,7.792545488882752e-06,7.792545488882752e-06,1.1000116387539545e-06,1115.0,0.347854223115684,1.1393169074074068e-06,90.23557433712482,local,1.3707796737767326,7.597540506761405e-11,0.999999999944575,False,0.316,0.3464997637468758,False,316.22776601683796,-66.22787638675513,False
