param_i,param_j,correlation
film_gamma_thz,film_gamma_thz,1.0
film_gamma_thz,film_plasma_freq_thz,-0.11142753874874363
film_gamma_thz,film_thickness_um,-0.2680523476657381
film_plasma_freq_thz,film_gamma_thz,-0.11142753874874363
film_plasma_freq_thz,film_plasma_freq_thz,1.0
film_plasma_freq_thz,film_thickness_um,0.8519901333754535
film_thickness_um,film_gamma_thz,-0.2680523476657381
film_thickness_um,film_plasma_freq_thz,0.8519901333754535
film_thickness_um,film_thickness_um,1.0
