case_id,tau2_ps,sigma2_s_per_m,measurement_mode,measurement_angle_deg,measurement_polarization,noise_dynamic_range_db,weighted_data_fit,data_fit,relative_l2,residual_rms,fit_sigma,max_abs_residual,max_abs_parameter_correlation,mean_abs_parameter_correlation,recovery_error,true_epi_thickness_um,true_oxide_thickness_um,true_substrate_thickness_um,true_eps_inf,true_tau1_ps,true_sigma1_s_per_m,true_tau2_ps,true_sigma2_s_per_m,fit_epi_thickness_um,fit_oxide_thickness_um,fit_substrate_thickness_um,fit_eps_inf,fit_tau1_ps,fit_sigma1_s_per_m,fit_tau2_ps,fit_sigma2_s_per_m,fit_plasma_freq1_thz,fit_gamma1_thz,fit_plasma_freq2_thz,fit_gamma2_thz,signed_err_epi_thickness_um,abs_err_epi_thickness_um,signed_err_eps_inf,abs_err_eps_inf,signed_err_oxide_thickness_um,abs_err_oxide_thickness_um,signed_err_sigma1_s_per_m,abs_err_sigma1_s_per_m,signed_err_sigma2_s_per_m,abs_err_sigma2_s_per_m,signed_err_substrate_thickness_um,abs_err_substrate_thickness_um,signed_err_tau1_ps,abs_err_tau1_ps,signed_err_tau2_ps,abs_err_tau2_ps,noise_sigma,noise_seed,clean_peak_abs,noise_rms,observed_snr_db,optimizer_stage,initial_objective_value,final_objective_value,objective_improvement_fraction,stuck_to_initial,initial_tau2_ps,fit_minus_initial_tau2_ps,stuck_to_initial_tau2_ps,initial_sigma2_s_per_m,fit_minus_initial_sigma2_s_per_m,stuck_to_initial_sigma2_s_per_m
160,0.8041666666666666,625.0,transmission,45.0,s,110.0,6.861046294572216e-11,8.498881687143371e-10,2.9152841520413362e-05,1.1209531874919045e-06,2.953220830460006e-05,4.650186513873063e-06,0.9756541019874807,0.4917340781471237,9.10803236141928e-06,70.0,10.0,725.0,11.7,0.18708286933869708,31.622776601683793,0.8041666666666666,625.0,70.0000236270549,9.999964587018484,725.0,11.7,0.18711303151771652,31.63133200827714,0.8041900992091272,624.9965426971927,0.6954285072694341,0.8505818210573217,1.491094654158384,0.1979071158031101,-2.36270549009987e-05,2.36270549009987e-05,0.0,0.0,3.541298151610306e-05,3.541298151610306e-05,-0.008555406593348636,0.008555406593348636,0.0034573028073054957,0.0034573028073054957,0.0,0.0,-3.0162179019438407e-05,3.0162179019438407e-05,-2.3432542460621875e-05,2.3432542460621875e-05,1.0833134626541138e-06,1160.0,0.3425737961910756,1.1207043445809344e-06,90.70829871158506,local,0.005541801544835472,6.861046294572216e-11,0.999999987619466,False,0.8154753215150043,-0.01128522230587714,False,707.1067811865474,-82.11023848935474,False
161,0.8145833333333333,625.0,transmission,45.0,s,110.0,5.0046493141048113e-11,7.504395412496818e-10,2.7394151588426343e-05,1.0574393709359042e-06,2.7760250779112095e-05,3.3630481667389772e-06,0.9742588298039545,0.4905792231893827,1.9216247989121125e-06,70.0,10.0,725.0,11.7,0.18708286933869708,31.622776601683793,0.8145833333333333,625.0,69.99995693636434,10.000066035102238,725.0,11.7,0.18707742232566382,31.621217541622435,0.8145782681984607,625.000438127834,0.6953834847459939,0.850743724781705,1.4815609335557876,0.19538324223145057,4.3063635658313615e-05,4.3063635658313615e-05,0.0,0.0,-6.603510223790465e-05,6.603510223790465e-05,0.001559060061357087,0.001559060061357087,-0.00043812783394514554,0.00043812783394514554,0.0,0.0,5.4470130332606725e-06,5.4470130332606725e-06,5.065134872639376e-06,5.065134872639376e-06,1.0887756764807263e-06,1161.0,0.3443010998669715,1.056621476204525e-06,91.25356956423775,local,0.00664880270324401,5.0046493141048113e-11,0.9999999924728563,False,0.8154753215150043,-0.0008970533165436612,False,707.1067811865474,-82.10634305871349,False
162,0.825,625.0,transmission,45.0,s,110.0,6.107018430314048e-11,8.193788330162741e-10,2.862479402574408e-05,1.1091332425200865e-06,2.900446719226932e-05,3.661033805762298e-06,0.9736779927835638,0.4894099406660585,1.2518747102887723e-05,70.0,10.0,725.0,11.7,0.18708286933869708,31.622776601683793,0.825,625.0,69.9999729943526,9.999977138356309,725.0,11.7,0.1870656392488418,31.614570317944207,0.8249670577058227,624.9948710666176,0.6953322893278838,0.8507973122748717,1.4721961918070847,0.1929227859528045,2.7005647396549648e-05,2.7005647396549648e-05,0.0,0.0,2.2861643691030054e-05,2.2861643691030054e-05,0.008206283739585984,0.008206283739585984,0.005128933382366085,0.005128933382366085,0.0,0.0,1.7230089855296837e-05,1.7230089855296837e-05,3.29422941772739e-05,3.29422941772739e-05,1.0941149088774413e-06,1162.0,0.3459895134000294,1.1107301242907413e-06,90.85264110996157,local,0.007836705768566349,6.107018430314048e-11,0.9999999922071613,False,0.8154753215150043,0.009491736190818334,False,707.1067811865474,-82.1119101199298,False
163,0.8354166666666666,625.0,transmission,45.0,s,110.0,5.5252345792004815e-11,8.416703988601876e-10,2.901155629848539e-05,1.1282543563665843e-06,2.937092355587769e-05,3.7994732890317406e-06,0.9730941414556912,0.48822469158719956,2.1131159862176556e-06,70.0,10.0,725.0,11.7,0.18708286933869708,31.622776601683793,0.8354166666666666,625.0,69.99998731684799,10.00003092220953,725.0,11.7,0.18708053317102605,31.623194022047173,0.8354215225024341,625.0023018434279,0.6953994350836428,0.8507295782955592,1.4629643571033897,0.19050855024079372,1.2683152007753051e-05,1.2683152007753051e-05,0.0,0.0,-3.0922209530714895e-05,3.0922209530714895e-05,-0.0004174203633802165,0.0004174203633802165,-0.00230184342785833,0.00230184342785833,0.0,0.0,2.336167671035394e-06,2.336167671035394e-06,-4.855835767481054e-06,4.855835767481054e-06,1.0993348586450086e-06,1163.0,0.3476402064537474,1.1263810302402689e-06,90.76301483470446,local,0.00909798880760255,5.5252345792004815e-11,0.9999999939269714,False,0.8154753215150043,0.01994620098742972,False,707.1067811865474,-82.10447934311958,False
164,0.8458333333333332,625.0,transmission,45.0,s,110.0,6.381002346997024e-11,7.648104532639805e-10,2.765520662124911e-05,1.0793538826476596e-06,2.801664380775133e-05,3.703355785276974e-06,0.9724913525812425,0.48702859454107045,1.3274524096476397e-05,70.0,10.0,725.0,11.7,0.18708286933869708,31.622776601683793,0.8458333333333332,625.0,69.99998357061168,9.999992208413948,725.0,11.7,0.187119506740594,31.6337537556953,0.8458697477315513,624.9975653653852,0.695443095213911,0.8505523868900197,1.4538954689444408,0.18815537914521255,1.6429388324468164e-05,1.6429388324468164e-05,0.0,0.0,7.791586051908439e-06,7.791586051908439e-06,-0.01097715401150623,0.01097715401150623,0.002434634614814968,0.002434634614814968,0.0,0.0,-3.663740189691067e-05,3.663740189691067e-05,-3.641439821810977e-05,3.641439821810977e-05,1.1044390947189329e-06,1164.0,0.349254307624627,1.0858325230944912e-06,91.11246700379895,local,0.010426064401699048,6.381002346997024e-11,0.9999999938797594,False,0.8154753215150043,0.030394426216546977,False,707.1067811865474,-82.10921582116225,False
165,0.85625,625.0,transmission,45.0,s,110.0,7.044006801123697e-11,8.189379428749476e-10,2.8617091796249093e-05,1.1207740550039782e-06,2.8980668559627246e-05,3.631966385714974e-06,0.9718611094104307,0.4858026870038323,1.2999093494289034e-05,70.0,10.0,725.0,11.7,0.18708286933869708,31.622776601683793,0.85625,625.0,69.9999659480906,10.000011469693362,725.0,11.7,0.18704813390791233,31.61222395723331,0.8562138008606944,624.998685290197,0.6953390210550956,0.8508769361486953,1.4450877073951978,0.18588224451872595,3.4051909395316216e-05,3.4051909395316216e-05,0.0,0.0,-1.1469693362187172e-05,1.1469693362187172e-05,0.010552644450481097,0.010552644450481097,0.0013147098029548943,0.0013147098029548943,0.0,0.0,3.4735430784749166e-05,3.4735430784749166e-05,3.6199139305526096e-05,3.6199139305526096e-05,1.1094310597600594e-06,1165.0,0.3508329055776166,1.1193579888067977e-06,90.8784755896499,local,0.01181430516890359,7.044006801123697e-11,0.9999999940377308,False,0.8154753215150043,0.04073847934569008,False,707.1067811865474,-82.10809589635039,False
166,0.8666666666666666,625.0,transmission,45.0,s,110.0,7.277510374567639e-11,7.997899944802884e-10,2.828055859561986e-05,1.1113350856381423e-06,2.8642931084168584e-05,3.7156053877317533e-06,0.9712120071044782,0.48465154946077516,1.3064971187252374e-05,70.0,10.0,725.0,11.7,0.18708286933869708,31.622776601683793,0.8666666666666666,625.0,69.99997758599554,10.000040780177653,725.0,11.7,0.18709751194697977,31.630154333277122,0.8667027713093689,625.0053975736249,0.6954444027522959,0.8506523760561666,1.436324465502957,0.18363266896153158,2.2414004462234516e-05,2.2414004462234516e-05,0.0,0.0,-4.078017765252184e-05,4.078017765252184e-05,-0.007377731593329884,0.007377731593329884,-0.00539757362491855,0.00539757362491855,0.0,0.0,-1.4642608282683378e-05,1.4642608282683378e-05,-3.610464270231706e-05,3.610464270231706e-05,1.1143140738584636e-06,1166.0,0.3523770502173837,1.1144830871141246e-06,90.94568109673307,local,0.013257196795684684,7.277510374567639e-11,0.999999994510521,False,0.8154753215150043,0.051227449794364555,False,707.1067811865474,-82.10138361292252,False
167,0.8770833333333332,625.0,transmission,45.0,s,110.0,5.887007541662975e-11,7.740437360471289e-10,2.782164150525861e-05,1.0968949449487668e-06,2.816657155601925e-05,3.9432490196509955e-06,0.9705375879155234,0.4836083807145287,2.9612451044192e-06,70.0,10.0,725.0,11.7,0.18708286933869708,31.622776601683793,0.8770833333333332,625.0,70.00000681599892,10.000003522253081,725.0,11.7,0.1870862132875146,31.624203714709488,0.8770917591247771,624.9994776624126,0.6953999799071843,0.8507037493313608,1.4277858665522838,0.18145757434856208,-6.815998915499222e-06,6.815998915499222e-06,0.0,0.0,-3.522253081200688e-06,3.522253081200688e-06,-0.0014271130256950926,0.0014271130256950926,0.0005223375874265912,0.0005223375874265912,0.0,0.0,-3.3439488175135423e-06,3.3439488175135423e-06,-8.425791443888997e-06,8.425791443888997e-06,1.1190913383276914e-06,1167.0,0.3538877538881592,1.1024539561548549e-06,91.06843240577676,local,0.0147546484071612,5.887007541662975e-11,0.9999999960100658,False,0.8154753215150043,0.061616437609772756,False,707.1067811865474,-82.10730352413486,False
168,0.8875,625.0,transmission,45.0,s,110.0,5.789111792168164e-11,8.34974084787351e-10,2.889591813366295e-05,1.1428898943139778e-06,2.922166830923499e-05,3.876883947793314e-06,0.9698407037573321,0.48255684042804614,4.4734388476290755e-06,70.0,10.0,725.0,11.7,0.18708286933869708,31.622776601683793,0.8875,625.0,69.99992436885385,10.0001434610823,725.0,11.7,0.18710393902244182,31.62813372016801,0.8875088165370069,624.9933411120111,0.6954102449552979,0.8506231558962839,1.4193749092718881,0.17932773187866013,7.56311461458381e-05,7.56311461458381e-05,0.0,0.0,-0.0001434610823007887,0.0001434610823007887,-0.005357118484216272,0.005357118484216272,0.00665888798891956,0.00665888798891956,0.0,0.0,-2.1069683744739942e-05,2.1069683744739942e-05,-8.816537006905989e-06,8.816537006905989e-06,1.1237659395644644e-06,1168.0,0.3553659925942835,1.143924582778755e-06,90.77541121997747,local,0.016296580130330078,5.789111792168164e-11,0.9999999964476523,False,0.8154753215150043,0.07203349502200251,False,707.1067811865474,-82.11344007453636,False
169,0.8979166666666666,625.0,transmission,45.0,s,110.0,6.051450808596103e-11,8.151101490547996e-10,2.855013395861392e-05,1.1327247750720645e-06,2.8910248766148197e-05,4.851140181091722e-06,0.9691101653969731,0.4814863010404926,5.76212211904213e-06,70.0,10.0,725.0,11.7,0.18708286933869708,31.622776601683793,0.8979166666666666,625.0,69.99994845785154,10.000099647796638,725.0,11.7,0.18706139946742478,31.61720087667296,0.8979004880393784,625.0032724685695,0.6953690972409892,0.8508165957542239,1.4111487926803825,0.1772523182824191,5.154214845504157e-05,5.154214845504157e-05,0.0,0.0,-9.964779663818035e-05,9.964779663818035e-05,0.005575725010832144,0.005575725010832144,-0.003272468569548437,0.003272468569548437,0.0,0.0,2.146987127230049e-05,2.146987127230049e-05,1.6178627288199188e-05,1.6178627288199188e-05,1.128340852948124e-06,1169.0,0.3568127072333187,1.1337402630549524e-06,90.88006104034616,local,0.01787961465990821,6.051450808596103e-11,0.9999999966154468,False,0.8154753215150043,0.08242516652437404,False,707.1067811865474,-82.10350871797789,False
170,0.9083333333333332,625.0,transmission,45.0,s,110.0,6.27892595987566e-11,7.770773882370902e-10,2.7876107838740513e-05,1.1093308953333643e-06,2.8191481779460966e-05,3.6691557720987603e-06,0.9683586228074181,0.480409992274004,1.8371892710291582e-06,70.0,10.0,725.0,11.7,0.18708286933869708,31.622776601683793,0.9083333333333332,625.0,70.00008762787029,9.999873046723247,725.0,11.7,0.18706864523064942,31.620317178445198,0.908329057458368,625.0023075187811,0.6953898976786025,0.8507836409231627,1.403023590497575,0.17521727592556952,-8.762787028615548e-05,8.762787028615548e-05,0.0,0.0,0.0001269532767533832,0.0001269532767533832,0.0024594232385943826,0.0024594232385943826,-0.0023075187810945863,0.0023075187810945863,0.0,0.0,1.4224108047661277e-05,1.4224108047661277e-05,4.275874965209425e-06,4.275874965209425e-06,1.1328189467542378e-06,1170.0,0.3582288048336399,1.1150581043484912e-06,91.05063959373977,local,0.019499411732553394,6.27892595987566e-11,0.9999999967799408,False,0.8154753215150043,0.09285373594336366,False,707.1067811865474,-82.10447366776634,False
171,0.91875,625.0,transmission,45.0,s,110.0,5.924780857059238e-11,8.004409182749915e-10,2.8292064581344917e-05,1.1292052379619092e-06,2.8644951694006935e-05,3.7419116760938065e-06,0.9675889256151188,0.47933237151406805,9.782756247769587e-06,70.0,10.0,725.0,11.7,0.18708286933869708,31.622776601683793,0.91875,625.0,69.99999840307844,10.000026654088204,725.0,11.7,0.18712286503716302,31.632819555197702,0.9187777212993129,624.9936129447188,0.6954265858088627,0.8505371220149222,1.3950132363912775,0.1732246433520638,1.5969215638733658e-06,1.5969215638733658e-06,0.0,0.0,-2.6654088204125514e-05,2.6654088204125514e-05,-0.010042953513909936,0.010042953513909936,0.006387055281152243,0.006387055281152243,0.0,0.0,-3.999569846593887e-05,3.999569846593887e-05,-2.772129931294387e-05,2.772129931294387e-05,1.1372029860578504e-06,1171.0,0.3596151597887513,1.124622999809167e-06,91.00201772549843,local,0.021152002896386204,5.924780857059238e-11,0.9999999971989505,False,0.8154753215150043,0.10330239978430855,False,707.1067811865474,-82.11316824182859,False
172,0.9291666666666666,625.0,transmission,45.0,s,110.0,7.079914275766178e-11,8.648373414249495e-10,2.9408116930958863e-05,1.1771180826458974e-06,2.9763478788341117e-05,3.7674842887289173e-06,0.9667743691083778,0.47823058547533737,2.387289606674257e-06,70.0,10.0,725.0,11.7,0.18708286933869708,31.622776601683793,0.9291666666666666,625.0,70.00006551875693,9.999933332039467,725.0,11.7,0.1870751359833002,31.620843656159884,0.9291598979055682,625.0016960973942,0.6953836229518082,0.8507541221624597,1.3872065663076267,0.17128907893103076,-6.55187569265081e-05,6.55187569265081e-05,0.0,0.0,6.666796053345081e-05,6.666796053345081e-05,0.0019329455239081028,0.0019329455239081028,-0.0016960973941877455,0.0016960973941877455,0.0,0.0,7.733355396888353e-06,7.733355396888353e-06,6.768761098396858e-06,6.768761098396858e-06,1.1414956366036508e-06,1172.0,0.3609726150811407,1.1760001878613935e-06,90.6389119996828,local,0.022833439870872652,7.079914275766178e-11,0.9999999968993221,False,0.8154753215150043,0.11368457639056384,False,707.1067811865474,-82.10508508915325,False
173,0.9395833333333332,625.0,transmission,45.0,s,110.0,6.43407484004365e-11,7.545904488587917e-10,2.746980977107034e-05,1.1026090395510624e-06,2.778325202934836e-05,4.489754140859885e-06,0.9659458650570647,0.47713071384731126,1.259528561691067e-05,70.0,10.0,725.0,11.7,0.18708286933869708,31.622776601683793,0.9395833333333332,625.0,70.00005069048545,9.999984695496908,725.0,11.7,0.18711335307877144,31.631724608250646,0.9396210415580908,625.0052890279729,0.6954322254326369,0.8505803593017431,1.3794667792643407,0.16938205516128366,-5.0690485451809764e-05,5.0690485451809764e-05,0.0,0.0,1.530450309239484e-05,1.530450309239484e-05,-0.008948006566853905,0.008948006566853905,-0.005289027972935401,0.005289027972935401,0.0,0.0,-3.048374007436072e-05,3.048374007436072e-05,-3.7708224757571074e-05,3.7708224757571074e-05,1.1456994686226254e-06,1173.0,0.3623019834892111,1.1084090287603472e-06,91.17732111989761,local,0.024540514942083747,6.43407484004365e-11,0.9999999973781827,False,0.8154753215150043,0.12414572004308644,False,707.1067811865474,-82.1014921585745,False
174,0.95,625.0,transmission,45.0,s,110.0,6.835249148494226e-11,8.272110386496405e-10,2.8761276721481627e-05,1.1575946017289493e-06,2.9083432354672815e-05,3.689898200855135e-06,0.9650808851549133,0.4760168743264343,1.0659343582184926e-05,70.0,10.0,725.0,11.7,0.18708286933869708,31.622776601683793,0.95,625.0,70.00000717784378,10.000052589733539,725.0,11.7,0.18710765561776505,31.62972577740434,0.9500321517045507,625.0048189907209,0.695420840262286,0.8506062596232127,1.3718868650471248,0.1675258493160879,-7.177843784234028e-06,7.177843784234028e-06,0.0,0.0,-5.258973353861052e-05,5.258973353861052e-05,-0.006949175720546208,0.006949175720546208,-0.004818990720877991,0.004818990720877991,0.0,0.0,-2.4786279067962047e-05,2.4786279067962047e-05,-3.215170455073135e-05,3.215170455073135e-05,1.149816960577468e-06,1174.0,0.3636040487716833,1.16096028823881e-06,90.79861972430444,local,0.026272359216118105,6.835249148494226e-11,0.9999999973983117,False,0.8154753215150043,0.13455683018954634,False,707.1067811865474,-82.10196219582656,False
175,0.7,645.8333333333333,transmission,45.0,s,110.0,5.640808592400436e-11,7.698986884172641e-10,2.7747048282966327e-05,1.0107941257943315e-06,2.816462142232966e-05,3.799508694868857e-06,0.9872395556337661,0.5027295840073542,7.803053190318887e-06,70.0,10.0,725.0,11.7,0.18708286933869708,31.622776601683793,0.7,645.8333333333333,69.99991344897269,10.000118804639643,725.0,11.7,0.18705681636333746,31.614017412121573,0.6999826288772154,645.8368586970375,0.6953426069723524,0.850837441725482,1.6246639690213243,0.22736984680203093,8.655102730870112e-05,8.655102730870112e-05,0.0,0.0,-0.00011880463964253352,0.00011880463964253352,0.00875918956221966,0.00875918956221966,-0.0035253637042842456,0.0035253637042842456,0.0,0.0,2.605297535962503e-05,2.605297535962503e-05,1.7371122784548554e-05,1.7371122784548554e-05,1.0102661161405973e-06,1175.0,0.3194741969896484,1.0093197657319564e-06,91.14835258770157,local,0.00208986042552779,5.640808592400436e-11,0.9999999730086826,False,0.8154753215150043,-0.11549269263778894,False,707.1067811865474,-61.269922489509895,False
176,0.7104166666666666,645.8333333333333,transmission,45.0,s,110.0,6.111963460675604e-11,7.295938588264538e-10,2.7010995146911074e-05,9.894105240001076e-07,2.7407562931571614e-05,3.408953960355038e-06,0.9863558059922164,0.5018952720572895,1.748400954548641e-06,70.0,10.0,725.0,11.7,0.18708286933869708,31.622776601683793,0.7104166666666666,645.8333333333333,69.99994729026018,10.000123478094098,725.0,11.7,0.18708327781620734,31.622389361567546,0.7104129890589956,645.8318027595769,0.6953854867599323,0.8507170974855961,1.6126868088522908,0.22403157817076236,5.2709739819079005e-05,5.2709739819079005e-05,0.0,0.0,-0.00012347809409796184,0.00012347809409796184,0.0003872401162468009,0.0003872401162468009,0.001530573756326703,0.001530573756326703,0.0,0.0,-4.0847751026085177e-07,4.0847751026085177e-07,3.6776076709488237e-06,3.6776076709488237e-06,1.0162544792145548e-06,1176.0,0.3213678836666237,9.902008679848424e-07,91.36225565414266,local,0.0013341348314377336,6.111963460675604e-11,0.9999999541878128,False,0.8154753215150043,-0.10506233245600871,False,707.1067811865474,-61.274978426970506,False
177,0.7208333333333333,645.8333333333333,transmission,45.0,s,110.0,5.894970703856888e-11,7.922491455822164e-10,2.814692071225938e-05,1.036520215403231e-06,2.854419154474125e-05,3.6748134425402743e-06,0.9854063587715618,0.501016504924986,1.0361316146227244e-05,70.0,10.0,725.0,11.7,0.18708286933869708,31.622776601683793,0.7208333333333333,645.8333333333333,70.0000368383319,9.999981973613423,725.0,11.7,0.18704519266914388,31.610498308370047,0.7208111911785379,645.8423473483359,0.6953255090494412,0.8508903159752286,1.6010255595862573,0.22079976703979087,-3.6838331894273324e-05,3.6838331894273324e-05,0.0,0.0,1.8026386577219e-05,1.8026386577219e-05,0.012278293313745081,0.012278293313745081,-0.009014015002662745,0.009014015002662745,0.0,0.0,3.767666955320492e-05,3.767666955320492e-05,2.2142154795457003e-05,2.2142154795457003e-05,1.0220870145655815e-06,1177.0,0.3232122932908931,1.041123056693423e-06,90.97289956955095,local,0.0008082220163450453,5.894970703856888e-11,0.9999999270624831,False,0.8154753215150043,-0.09466413033646648,False,707.1067811865474,-61.26443383821152,False
178,0.73125,645.8333333333333,transmission,45.0,s,110.0,6.627319607809833e-11,7.637429964094636e-10,2.7635900499340784e-05,1.0229539645092176e-06,2.7981184971715674e-05,3.7410046478669745e-06,0.984459314372309,0.5001206078710365,8.452066138061161e-06,70.0,10.0,725.0,11.7,0.18708286933869708,31.622776601683793,0.73125,645.8333333333333,69.99997675349356,10.000056793284326,725.0,11.7,0.18710940819197425,31.63239340637618,0.7312694166896008,645.8286547927897,0.6954469082973538,0.8505982923563222,1.5895189744142753,0.2176420064336579,2.324650644425219e-05,2.324650644425219e-05,0.0,0.0,-5.679328432606212e-05,5.679328432606212e-05,-0.00961680469238857,0.00961680469238857,0.004678540543523013,0.004678540543523013,0.0,0.0,-2.6538853277163765e-05,2.6538853277163765e-05,-1.9416689600815218e-05,1.9416689600815218e-05,1.0277688521073293e-06,1178.0,0.3250090480835906,1.022138142474453e-06,91.17746416950104,local,0.0004922726361593737,6.627319607809833e-11,0.9999998653729841,False,0.8154753215150043,-0.08420590482540358,False,707.1067811865474,-61.2781263937577,False
179,0.7416666666666666,645.8333333333333,transmission,45.0,s,110.0,5.265206862509228e-11,8.569087352632257e-10,2.9273003523096595e-05,1.0889646353715491e-06,2.969362311013921e-05,3.540306841453081e-06,0.9834678068111172,0.49919430603951304,1.5141296717261497e-05,70.0,10.0,725.0,11.7,0.18708286933869708,31.622776601683793,0.7416666666666666,645.8333333333333,69.99979826634012,10.000362979806225,725.0,11.7,0.18715593836869648,31.643591512841496,0.7416997172350346,645.8197053122713,0.6954835234462108,0.850386819029812,1.5782920031028191,0.21458137220977436,0.0002017336598783004,0.0002017336598783004,0.0,0.0,-0.0003629798062245726,0.0003629798062245726,-0.02081491115770362,0.02081491115770362,0.013628021062004336,0.013628021062004336,0.0,0.0,-7.306902999940079e-05,7.306902999940079e-05,-3.3050568367998245e-05,3.3050568367998245e-05,1.0333049481720045e-06,1179.0,0.3267597153745775,1.0596219184229628e-06,90.90791536108713,local,0.0003684713390024392,5.265206862509228e-11,0.999999857106746,False,0.8154753215150043,-0.07377560427996976,False,707.1067811865474,-61.287075874276184,False
180,0.7520833333333333,645.8333333333333,transmission,45.0,s,110.0,7.307292470157048e-11,7.43356490041259e-10,2.7264564732290505e-05,1.0191556200147992e-06,2.765381380184787e-05,4.009876406984442e-06,0.9823768540640581,0.4982187924964203,1.2712473090257117e-06,70.0,10.0,725.0,11.7,0.18708286933869708,31.622776601683793,0.7520833333333333,645.8333333333333,69.99990693509126,10.00014323613964,725.0,11.7,0.1870855365784757,31.623323953543416,0.7520859267215306,645.8348125517399,0.6953915647426742,0.8507068264207346,1.5673744436630053,0.2116180311811957,9.30649087393931e-05,9.30649087393931e-05,0.0,0.0,-0.00014323613964073445,0.00014323613964073445,-0.0005473518596232907,0.0005473518596232907,-0.0014792184066436675,0.0014792184066436675,0.0,0.0,-2.6672397786253743e-06,2.6672397786253743e-06,-2.593388197302815e-06,2.593388197302815e-06,1.038734238719127e-06,1180.0,0.3284766077953503,1.0207782291741408e-06,91.27420989790174,local,0.0004208198934702355,7.307292470157048e-11,0.9999998263558214,False,0.8154753215150043,-0.06338939479347372,False,707.1067811865474,-61.271968634807536,False
181,0.7625,645.8333333333333,transmission,45.0,s,110.0,6.19276157373428e-11,7.904274202717907e-10,2.8114541082361468e-05,1.0558491432285576e-06,2.8502578325167323e-05,3.341036286130805e-06,0.9812844595883634,0.49722906785904863,7.829566688282326e-06,70.0,10.0,725.0,11.7,0.18708286933869708,31.622776601683793,0.7625,645.8333333333333,69.99998299881479,10.000058022785678,725.0,11.7,0.18710097833054215,31.63010786410223,0.7625194371464052,645.8330147715756,0.695437449692027,0.8506366161844654,1.5566121949194867,0.20872247360343324,1.7001185213416647e-05,1.7001185213416647e-05,0.0,0.0,-5.802278567834662e-05,5.802278567834662e-05,-0.007331262418436069,0.007331262418436069,0.00031856175769462425,0.00031856175769462425,0.0,0.0,-1.81089918450672e-05,1.81089918450672e-05,-1.943714640528782e-05,1.943714640528782e-05,1.0450525651797393e-06,1181.0,0.3304746380569548,1.0566866725295412e-06,91.01450284194047,local,0.0006347793849684064,6.19276157373428e-11,0.9999999024423017,False,0.8154753215150043,-0.052955884368599104,False,707.1067811865474,-61.273766414971874,False
182,0.7729166666666666,645.8333333333333,transmission,45.0,s,110.0,5.412860332738689e-11,8.138278517130449e-10,2.852766817868304e-05,1.0762284759213347e-06,2.8908083918303054e-05,4.437336628445969e-06,0.9801294645566855,0.49621075738659637,8.554471718596848e-06,70.0,10.0,725.0,11.7,0.18708286933869708,31.622776601683793,0.7729166666666666,645.8333333333333,69.99997776016232,10.000044145050941,725.0,11.7,0.18707422778813063,31.617288887490215,0.7728955379083334,645.8298749111323,0.6953462227053907,0.8507582523454003,1.5461243932297002,0.20592038029176896,2.223983767635218e-05,2.223983767635218e-05,0.0,0.0,-4.41450509409691e-05,4.41450509409691e-05,0.005487714193577631,0.005487714193577631,0.0034584222009925725,0.0034584222009925725,0.0,0.0,8.641550566457212e-06,8.641550566457212e-06,2.1128758333155417e-05,2.1128758333155417e-05,1.051224369606846e-06,1182.0,0.3324263339832316,1.075991718567302e-06,90.89658081091451,local,0.0009967418422372018,5.412860332738689e-11,0.9999999456944607,False,0.8154753215150043,-0.04257978360667092,False,707.1067811865474,-61.27690627541517,False
183,0.7833333333333333,645.8333333333333,transmission,45.0,s,110.0,5.6054583015290555e-11,8.056788656065852e-10,2.8384482831409577e-05,1.0755369114060008e-06,2.8775876227379887e-05,3.6395678247314045e-06,0.9789697782078075,0.4951754516834383,1.6861901118861736e-05,70.0,10.0,725.0,11.7,0.18708286933869708,31.622776601683793,0.7833333333333333,645.8333333333333,70.00002927904289,9.999984025252173,725.0,11.7,0.18712689344864417,31.63794225214208,0.7833763215732978,645.8345267711891,0.6954754069654002,0.8505188119075703,1.535752305661391,0.2031653736639061,-2.9279042891516838e-05,2.9279042891516838e-05,0.0,0.0,1.597474782677466e-05,1.597474782677466e-05,-0.015165650458285995,0.015165650458285995,-0.001193437855818047,0.001193437855818047,0.0,0.0,-4.4024109947082835e-05,4.4024109947082835e-05,-4.2988239964514285e-05,4.2988239964514285e-05,1.057254058712624e-06,1183.0,0.3343330890989279,1.073631106941283e-06,90.95378571111848,local,0.0014941812103876964,5.6054583015290555e-11,0.9999999624847491,False,0.8154753215150043,-0.03209899994170651,False,707.1067811865474,-61.27225441535836,False
