freq_thz,real,imag,magnitude,phase_rad
0,3.735295951844109e-11,0,3.735295951844109e-11,0
0.02322880371673536,-2.001423473042141e-12,-3.85482022202668e-12,4.343424324492127e-12,-2.049685855954516
0.04645760743347072,-2.158347005827596e-13,4.680548386541191e-12,4.685522149849362e-12,1.616876805529949
0.06968641115020607,3.408208828986843e-12,-4.080053672614753e-12,5.316269875899924e-12,-0.8748783064657708
0.09291521486694143,-1.127809865259519e-11,-3.860952505511284e-13,1.128470552385695e-11,-3.107371945161465
0.1161440185836768,6.446150897862184e-12,1.248139265736265e-11,1.404770529535966e-11,1.094066909000039
0.1393728223004121,1.328523186062726e-11,-1.348258179287467e-11,1.89282169628357e-11,-0.79277068769829
0.1626016260171475,-2.437387697355118e-11,-4.759267305702042e-12,2.483418015576381e-11,-2.948757960736061
0.1858304297338829,9.261385969353715e-12,2.561961935639287e-11,2.724221294314767e-11,1.223917151838579
0.2090592334506182,2.037424361355374e-11,-2.200480222166407e-11,2.99886832595062e-11,-0.8238547798577136
0.2322880371673536,-3.546220132000194e-11,-7.49130284507468e-12,3.624482502064221e-11,-2.933405910997507
0.2555168408840889,1.446998281043133e-11,3.794671361155244e-11,4.061198685673181e-11,1.206493113358982
0.2787456446008243,2.864652527733923e-11,-3.34332854318303e-11,4.402735496519717e-11,-0.8623524479482437
0.3019744483175597,-4.566961554712394e-11,-9.635036649309166e-12,4.667491526993525e-11,-2.933669140382068
0.325203252034295,1.612523419855943e-11,4.594387721725653e-11,4.869150882559231e-11,1.233251587772142
0.3484320557510304,2.979317877323061e-11,-3.952932941978485e-11,4.949950894495365e-11,-0.9249326597056164
0.3716608594677657,-4.973620120767644e-11,-3.328635951043536e-12,4.984746260207289e-11,-3.074766489591199
0.3948896631845011,2.497573750955198e-11,4.727259173379682e-11,5.346480518412349e-11,1.084738960524696
0.4181184669012364,2.849463178318932e-11,-4.781178078921136e-11,5.565887550692291e-11,-1.033341553009398
0.4413472706179718,-5.624182123124069e-11,2.413199952544106e-12,5.629356969865914e-11,3.098711385075787
0.4645760743347071,3.204286500146344e-11,4.627683430816782e-11,5.628757048485597e-11,0.9651778009645536
0.4878048780514425,2.208362013710948e-11,-5.225008706899295e-11,5.672528428379615e-11,-1.170915870968601
0.5110336817681779,-5.800071424237525e-11,9.545160762883285e-12,5.878088929758513e-11,2.978484948856069
0.5342624854849132,3.946795210455034e-11,4.343558996410887e-11,5.868875291618723e-11,0.8332201588376391
0.5574912892016486,1.492366736022854e-11,-5.55922666015292e-11,5.756054163551842e-11,-1.308531023118174
0.5807200929183839,-5.425598554195184e-11,1.760025828831528e-11,5.703929399058072e-11,2.827909923695607
0.6039488966351193,4.522701919545616e-11,3.721508777786724e-11,5.857000959211569e-11,0.688519869728821
0.6271777003518546,8.347083563931008e-12,-5.806888685735015e-11,5.866574319715878e-11,-1.428029762716355
0.65040650406859,-5.251429582973374e-11,2.367793958189526e-11,5.760552134419645e-11,2.718002509078978
0.6736353077853253,4.617670683685977e-11,3.120919861468517e-11,5.573421150844567e-11,0.5943433574301442
0.6968641115020607,1.474808628467911e-12,-5.259233235124464e-11,5.261300678192016e-11,-1.542761399201817
0.720092915218796,-4.23478309708415e-11,2.674814113213084e-11,5.008794108325229e-11,2.578240224410117
0.7433217189355315,4.45957422997574e-11,1.962827498596485e-11,4.872421790230219e-11,0.4146223756531968
0.7665505226522668,-8.77420985637284e-12,-4.736407869439425e-11,4.816993573975827e-11,-1.753970100567604
0.7897793263690022,-3.395705978245372e-11,3.219711249277545e-11,4.679461466815998e-11,2.3827919397522
0.8130081300857375,4.384610830221502e-11,1.011351789205099e-11,4.499738278391761e-11,0.2266945866124384
0.8362369338024729,-1.543757112519714e-11,-4.043945634269771e-11,4.328588952000957e-11,-1.935467503516599
0.8594657375192081,-2.376539582988433e-11,3.49482823481899e-11,4.226318111595346e-11,2.16798401691435
0.8826945412359436,4.204618235283518e-11,5.957247273070634e-13,4.20504023571546e-11,0.01416739490868643
0.9059233449526788,-2.156381464719446e-11,-3.462714430709051e-11,4.079261238266838e-11,-2.127771045068667
0.9291521486694142,-1.668056383224163e-11,3.58559468980386e-11,3.954605084855441e-11,2.006227081689491
0.9523809523861495,3.726871533811438e-11,-5.523868978105107e-12,3.76758579390128e-11,-0.1471460376004921
0.9756097561028849,-2.473455350766376e-11,-2.706170491432263e-11,3.666243322657888e-11,-2.311295736872143
0.9988385598196202,-8.556168227557117e-12,3.476588937165032e-11,3.580328306929529e-11,1.812108718128664
1.022067363536356,3.292170561957185e-11,-1.141515116504748e-11,3.484457457083719e-11,-0.3337643587967351
1.045296167253091,-2.602802923787579e-11,-2.077360543390917e-11,3.330166645577151e-11,-2.467996411673133
1.068524970969826,-2.641205912360773e-12,3.119781099894871e-11,3.13094135971534e-11,1.655254906120141
1.091753774686562,2.60177324241273e-11,-1.35935423247328e-11,2.935484275937766e-11,-0.4814633364598021
1.114982578403297,-2.599714096468631e-11,-1.244545799635638e-11,2.882257384545735e-11,-2.695110171643926
1.138211382120032,3.362186678642229e-12,2.850438423718849e-11,2.870198982654894e-11,1.453385515489436
1.161440185836768,2.027510983457637e-11,-1.686297883391916e-11,2.637119894804446e-11,-0.693778522948537
1.184668989553503,-2.535247062508677e-11,-7.556470175751917e-12,2.645464058181316e-11,-2.851919784131125
1.207897793270239,7.178085785521168e-12,2.372178249046598e-11,2.478402469473591e-11,1.276960771854586
1.231126596986974,1.509677425806558e-11,-1.856399082217147e-11,2.392768998973068e-11,-0.8880408597711458
1.254355400703709,-2.339368067524626e-11,-2.729240236131105e-12,2.355234697014094e-11,-3.025451975985567
1.277584204420445,9.730478864608039e-12,2.066151130571204e-11,2.283813189318798e-11,1.130659981856749
1.30081300813718,1.146084404594548e-11,-1.809182457190759e-11,2.141646708927883e-11,-1.006120880044353
1.324041811853915,-2.025492931416332e-11,5.031060706949154e-13,2.026117660058572e-11,3.116759061944868
1.347270615570651,1.096816221914376e-11,1.60007373966122e-11,1.939907677444462e-11,0.9698829342418199
1.370499419287386,7.26761889077173e-12,-1.708413307704764e-11,1.856571806679653e-11,-1.168585503049052
1.393728223004121,-1.744128957432637e-11,2.703754458244089e-12,1.764961388206497e-11,2.987796500903212
1.416957026720857,1.090696471255662e-11,1.172032647701949e-11,1.601024459428648e-11,0.8213287442629439
1.440185830437592,3.586643984159713e-12,-1.50474167290302e-11,1.546896135124162e-11,-1.336806267015716
1.463414634154327,-1.40277982249529e-11,4.963625914778828e-12,1.488007746155428e-11,2.801499115775682
1.486643437871063,1.130720057521144e-11,8.515829826457886e-12,1.415528673256928e-11,0.6455034373589036
1.509872241587798,1.162776389095494e-12,-1.343932066107922e-11,1.348952885620357e-11,-1.484490780064822
