case_id,tau1_ps,sigma1_s_per_m,measurement_mode,measurement_angle_deg,measurement_polarization,noise_dynamic_range_db,weighted_data_fit,data_fit,relative_l2,residual_rms,fit_sigma,max_abs_residual,max_abs_parameter_correlation,mean_abs_parameter_correlation,recovery_error,true_epi_thickness_um,true_oxide_thickness_um,true_substrate_thickness_um,true_eps_inf,true_tau1_ps,true_sigma1_s_per_m,true_tau2_ps,true_sigma2_s_per_m,fit_epi_thickness_um,fit_oxide_thickness_um,fit_substrate_thickness_um,fit_eps_inf,fit_tau1_ps,fit_sigma1_s_per_m,fit_tau2_ps,fit_sigma2_s_per_m,fit_plasma_freq1_thz,fit_gamma1_thz,fit_plasma_freq2_thz,fit_gamma2_thz,signed_err_epi_thickness_um,abs_err_epi_thickness_um,signed_err_eps_inf,abs_err_eps_inf,signed_err_oxide_thickness_um,abs_err_oxide_thickness_um,signed_err_sigma1_s_per_m,abs_err_sigma1_s_per_m,signed_err_sigma2_s_per_m,abs_err_sigma2_s_per_m,signed_err_substrate_thickness_um,abs_err_substrate_thickness_um,signed_err_tau1_ps,abs_err_tau1_ps,signed_err_tau2_ps,abs_err_tau2_ps,noise_sigma,noise_seed,clean_peak_abs,noise_rms,observed_snr_db,optimizer_stage,initial_objective_value,final_objective_value,objective_improvement_fraction,stuck_to_initial,initial_tau1_ps,fit_minus_initial_tau1_ps,stuck_to_initial_tau1_ps,initial_sigma1_s_per_m,fit_minus_initial_sigma1_s_per_m,stuck_to_initial_sigma1_s_per_m
10,0.20416666666666666,0.01,transmission,0.0,s,110.0,7.37354441876547e-11,1.04866416253588e-09,3.238308451237899e-05,2.022727565135042e-06,3.2546378134103e-05,7.333781258598605e-06,0.9573943952678243,0.5121631842553948,0.03983150000366157,50.0,10.0,525.0,11.7,0.20416666666666666,0.01,0.8154753215150046,0.8660254037844386,49.99990405805968,10.00013346262272,525.0,11.7,0.18708726131702702,0.009085804848777333,0.8176784176366266,0.8679815050254954,0.011787056360711357,0.8506989838404913,0.05510737636075033,0.19464246537398916,9.594194032302994e-05,9.594194032302994e-05,0.0,0.0,-0.0001334626227205149,0.0001334626227205149,0.0009141951512226677,0.0009141951512226677,-0.001956101241056829,0.001956101241056829,0.0,0.0,0.017079405349639643,0.017079405349639643,-0.0022030961216220613,0.0022030961216220613,2.029361648629022e-06,1010.0,0.6417405005862028,2.0249817934216035e-06,89.78396003702312,local,2.540889851712289e-09,7.37354441876547e-11,0.9709804641322942,False,0.18708286933869706,4.391978329965074e-06,True,0.0316227766016838,-0.022536971752906466,False
11,0.21458333333333335,0.01,transmission,0.0,s,110.0,8.57404272819127e-11,1.1636728668224057e-09,3.411264965994881e-05,2.130763781660373e-06,3.4282473667323403e-05,9.86161047072942e-06,0.957522145384996,0.5127261221489474,0.0859186315560122,50.0,10.0,525.0,11.7,0.21458333333333335,0.01,0.8154753215150046,0.8660254037844386,49.999987507585175,9.999943332451148,525.0,11.7,0.18708886832658317,0.00783582425826667,0.8162209274614795,0.868606395685737,0.010946219086980935,0.8506916767173649,0.05517640684539398,0.1949900299504468,1.2492414825260312e-05,1.2492414825260312e-05,0.0,0.0,5.6667548852473715e-05,5.6667548852473715e-05,0.00216417574173333,0.00216417574173333,-0.0025809919012984572,0.0025809919012984572,0.0,0.0,0.02749446500675018,0.02749446500675018,-0.000745605946474881,0.000745605946474881,2.029362735836503e-06,1011.0,0.6417408443913958,2.1290548746845073e-06,89.34865116319273,local,2.574714425692186e-09,8.57404272819127e-11,0.9666990535236302,False,0.18708286933869706,5.998987886113305e-06,True,0.0316227766016838,-0.023786952343417128,False
12,0.225,0.01,transmission,0.0,s,110.0,6.241246175312928e-11,9.98856634880782e-10,3.1604693241365e-05,1.974105714176917e-06,3.176358655943582e-05,7.70893732414792e-06,0.9580725495416403,0.5151460929815398,0.08547379994952366,50.0,10.0,525.0,11.7,0.225,0.01,0.8154753215150046,0.8660254037844386,49.99998558367972,10.000061822739907,525.0,11.7,0.18709383223019715,0.008118788458706424,0.8099235500068434,0.865871123567821,0.01114196126198121,0.850669106483819,0.05530321525588709,0.1965061308447576,1.4416320283316963e-05,1.4416320283316963e-05,0.0,0.0,-6.182273990695819e-05,6.182273990695819e-05,0.0018812115412935766,0.0018812115412935766,0.00015428021661756386,0.00015428021661756386,0.0,0.0,0.03790616776980285,0.03790616776980285,0.0055517715081612184,0.0055517715081612184,2.0293637601968105e-06,1012.0,0.6417411683225673,1.9779900139059755e-06,89.98791181700176,local,2.4516887922343013e-09,6.241246175312928e-11,0.9745430733497579,False,0.18708286933869706,1.0962891500099214e-05,True,0.0316227766016838,-0.023503988142977376,False
13,0.23541666666666666,0.01,transmission,0.0,s,110.0,6.746981520420699e-11,1.0864646476983545e-09,3.296156318651096e-05,2.0588662822023784e-06,3.312780175791278e-05,6.5293650009373705e-06,0.9575421493544019,0.5128142783405552,0.10939956054833976,50.0,10.0,525.0,11.7,0.23541666666666666,0.01,0.8154753215150046,0.8660254037844386,50.00007952871556,9.999841839101007,525.0,11.7,0.18708941490316247,0.0076167142995188985,0.8159931899937733,0.8687420652549622,0.010792075902200013,0.8506891914450316,0.05518841546112049,0.1950444501786955,-7.952871555971797e-05,7.952871555971797e-05,0.0,0.0,0.00015816089899267638,0.00015816089899267638,0.0023832857004811017,0.0023832857004811017,-0.002716661470523629,0.002716661470523629,0.0,0.0,0.04832725176350419,0.04832725176350419,-0.0005178684787687793,0.0005178684787687793,2.029364725934044e-06,1013.0,0.6417414737154952,2.056494649221229e-06,89.64984716789442,local,2.7096621623083245e-09,6.746981520420699e-11,0.9751002851415504,False,0.18708286933869706,6.545564465415543e-06,True,0.0316227766016838,-0.0240060623021649,False
14,0.24583333333333332,0.01,transmission,0.0,s,110.0,7.29653795555325e-11,1.0247304996267732e-09,3.201141202175832e-05,1.999513972628583e-06,3.21510827292444e-05,7.241322300988694e-06,0.9575750947237445,0.5129594464698218,0.10466247272355131,50.0,10.0,525.0,11.7,0.24583333333333332,0.01,0.8154753215150046,0.8660254037844386,49.99998390954233,10.00004886141183,525.0,11.7,0.18709108370977406,0.008155030230962954,0.815619633128805,0.8692110788862695,0.011166884110121369,0.8506816035059437,0.05521595113683212,0.19513378127174277,1.6090457670259184e-05,1.6090457670259184e-05,0.0,0.0,-4.886141183035875e-05,4.886141183035875e-05,0.001844969769037046,0.001844969769037046,-0.003185675101830876,0.003185675101830876,0.0,0.0,0.058742249623559256,0.058742249623559256,-0.00014431161380046298,0.00014431161380046298,2.0293656370480104e-06,1014.0,0.6417417618350295,2.0001578193872405e-06,89.89111840178171,local,2.6050606250206252e-09,7.29653795555325e-11,0.9719909092115833,False,0.18708286933869706,8.214371077008842e-06,True,0.0316227766016838,-0.023467746370720844,False
15,0.25625,0.01,transmission,0.0,s,110.0,7.685815077837531e-11,1.0431822682397997e-09,3.2298332282639603e-05,2.0174400306843633e-06,3.2458209715295145e-05,7.188777022924288e-06,0.9575408715531165,0.5128098857687322,0.16329011153121928,50.0,10.0,525.0,11.7,0.25625,0.01,0.8154753215150046,0.8660254037844386,49.99999901016369,9.999992728575533,525.0,11.7,0.1870925249944427,0.0065134735043707575,0.816016497263141,0.8716416147687595,0.009979846788246965,0.8506750502010854,0.05527964883880657,0.19503887926983005,9.89836308917802e-07,9.89836308917802e-07,0.0,0.0,7.271424466992471e-06,7.271424466992471e-06,0.0034865264956292427,0.0034865264956292427,-0.005616210984320857,0.005616210984320857,0.0,0.0,0.06915747500555727,0.06915747500555727,-0.000541175748136391,0.000541175748136391,2.0293664972981957e-06,1015.0,0.6417420338700238,2.017027002329535e-06,89.81817401596685,local,2.7474762886594123e-09,7.685815077837531e-11,0.972025909342469,False,0.18708286933869706,9.655655745649527e-06,True,0.0316227766016838,-0.02510930309731304,False
16,0.26666666666666666,0.01,transmission,0.0,s,110.0,8.06420165240656e-11,1.108458699378171e-09,3.329352338485927e-05,2.0796039890174056e-06,3.3461027387270623e-05,6.668634412864945e-06,0.9577551750412231,0.5137521065760577,0.1910412660715229,50.0,10.0,525.0,11.7,0.26666666666666666,0.01,0.8154753215150046,0.8660254037844386,50.00003893519811,9.999906142337807,525.0,11.7,0.1870914095596972,0.005997296877200005,0.8135585529560319,0.8702188462324872,0.009576275175114338,0.8506801219064637,0.05531788936154323,0.19562813581593155,-3.893519811271062e-05,3.893519811271062e-05,0.0,0.0,9.38576621933862e-05,9.38576621933862e-05,0.004002703122799995,0.004002703122799995,-0.004193442448048645,0.004193442448048645,0.0,0.0,0.07957525710696947,0.07957525710696947,0.0019167685589727146,0.0019167685589727146,2.0293673101990076e-06,1016.0,0.6417422909318315,2.086613095040078e-06,89.52357400659471,local,2.74988846186691e-09,8.06420165240656e-11,0.9706744409301178,False,0.18708286933869706,8.540221000136183e-06,True,0.0316227766016838,-0.025625479724483792,False
17,0.27708333333333335,0.01,transmission,0.0,s,110.0,7.29826028053097e-11,1.0908154340898104e-09,3.302749512284893e-05,2.0629836201010797e-06,3.3190032438165813e-05,6.78615777868828e-06,0.9580060604949086,0.5148548172353515,0.22035182956062857,50.0,10.0,525.0,11.7,0.27708333333333335,0.01,0.8154753215150046,0.8660254037844386,49.999928566106284,10.000190822061898,525.0,11.7,0.18709385229090975,0.005485159232994697,0.8106875053721223,0.8714616216593055,0.009158210633973266,0.8506690152727596,0.055455312875302726,0.19632095232408933,7.143389371577769e-05,7.143389371577769e-05,0.0,0.0,-0.00019082206189757756,0.00019082206189757756,0.004514840767005303,0.004514840767005303,-0.005436217874866922,0.005436217874866922,0.0,0.0,0.0899894810424236,0.0899894810424236,0.004787816142882262,0.004787816142882262,2.0293680790225895e-06,1017.0,0.6417425340551952,2.0643487871427457e-06,89.61675512883869,local,2.717334697047958e-09,7.29826028053097e-11,0.9731418426723082,False,0.18708286933869706,1.09829522126903e-05,True,0.0316227766016838,-0.026137617368689102,False
18,0.2875,0.01,transmission,0.0,s,110.0,7.796103166253075e-11,1.03525589118858e-09,3.2175392634567494e-05,2.0097637825686873e-06,3.2337624721355964e-05,7.539760297443476e-06,0.9577863068335596,0.5138886119993081,0.24105508662485509,50.0,10.0,525.0,11.7,0.2875,0.01,0.8154753215150046,0.8660254037844386,50.0000527326112,9.999903505406756,525.0,11.7,0.18709187210270806,0.005184295907767633,0.8132044231025068,0.8707970147589462,0.008903549907209403,0.8506780187892068,0.05534831021456209,0.19571332689595242,-5.273261120208872e-05,5.273261120208872e-05,0.0,0.0,9.649459324378995e-05,9.649459324378995e-05,0.004815704092232367,0.004815704092232367,-0.004771610974507623,0.004771610974507623,0.0,0.0,0.10040812789729192,0.10040812789729192,0.002270898412497724,0.002270898412497724,2.0293688068065436e-06,1018.0,0.6417427642006892,2.013682664854316e-06,89.83259988821831,local,2.9072666759085146e-09,7.796103166253075e-11,0.973184079634467,False,0.18708286933869706,9.002764011001307e-06,True,0.0316227766016838,-0.026438480693916164,False
19,0.29791666666666666,0.01,transmission,0.0,s,110.0,7.840144206035685e-11,1.1084381109897872e-09,3.3293214188326534e-05,2.079583796806053e-06,3.3457898604454724e-05,7.756689147232591e-06,0.9580622562312991,0.5151018715625454,0.2549618082140793,50.0,10.0,525.0,11.7,0.29791666666666666,0.01,0.8154753215150046,0.8660254037844386,50.00006762297579,9.999891042805764,525.0,11.7,0.18709569303524878,0.005027423683651055,0.8100484631968842,0.8703180086394572,0.008767718848907476,0.8506606459503618,0.05544076962750059,0.19647582869768668,-6.762297579143706e-05,6.762297579143706e-05,0.0,0.0,0.00010895719423587025,0.00010895719423587025,0.0049725763163489456,0.0049725763163489456,-0.004292604855018589,0.004292604855018589,0.0,0.0,0.11082097363141788,0.11082097363141788,0.005426858318120398,0.005426858318120398,2.0293694963647255e-06,1019.0,0.6417429822581326,2.077045528763635e-06,89.5635038396756,local,2.7482851822403586e-09,7.840144206035685e-11,0.9714725958692375,False,0.18708286933869706,1.2823696551728103e-05,True,0.0316227766016838,-0.026595352918032743,False
20,0.30833333333333335,0.01,transmission,0.0,s,110.0,7.785922752048163e-11,1.0405908647190316e-09,3.225819066096286e-05,2.014936257698112e-06,3.23944954774473e-05,6.904595957451398e-06,0.9573923318299274,0.5121551353787533,0.25915416837886984,50.0,10.0,525.0,11.7,0.30833333333333335,0.01,0.8154753215150046,0.8660254037844386,49.99994625493932,10.000086820909921,525.0,11.7,0.18708967872287963,0.005065548777515682,0.8177084074585895,0.875330228984437,0.008801042190512242,0.8506879918674632,0.05533915183534975,0.1946353267744227,5.374506068278606e-05,5.374506068278606e-05,0.0,0.0,-8.682090992095937e-05,8.682090992095937e-05,0.004934451222484319,0.004934451222484319,-0.009304825199998423,0.009304825199998423,0.0,0.0,0.12124365461045372,0.12124365461045372,-0.002233085943584956,0.002233085943584956,2.029370150299774e-06,1020.0,0.6417431890505522,2.004372383662262e-06,89.87285941712535,local,2.9204995405749497e-09,7.785922752048163e-11,0.9733404417844375,False,0.18708286933869706,6.809384182571154e-06,True,0.0316227766016838,-0.02655722782416812,False
21,0.31875,0.01,transmission,0.0,s,110.0,6.248119239926137e-11,1.0918819381122877e-09,3.30436368778058e-05,2.063995371493445e-06,3.321026146502126e-05,7.407361483155982e-06,0.9576882212464889,0.5134574153467393,0.23364452612521147,50.0,10.0,525.0,11.7,0.31875,0.01,0.8154753215150046,0.8660254037844386,49.99988644156678,10.000169810396242,525.0,11.7,0.18708925631988965,0.005809431364300422,0.8143217169630409,0.8696951207582275,0.009425147487662738,0.8506899125183781,0.0552753212065302,0.19544479752480778,0.00011355843322036208,0.00011355843322036208,0.0,0.0,-0.00016981039624219818,0.00016981039624219818,0.0041905686356995785,0.0041905686356995785,-0.003669716973788928,0.003669716973788928,0.0,0.0,0.13166074368011033,0.13166074368011033,0.0011536045519636717,0.0011536045519636717,2.029370771016502e-06,1021.0,0.6417433853384162,2.0604621398295176e-06,89.63313812353152,local,2.8663808909666877e-09,6.248119239926137e-11,0.978202062190629,False,0.18708286933869706,6.386981192596508e-06,True,0.0316227766016838,-0.02581334523738338,False
22,0.32916666666666666,0.01,transmission,0.0,s,110.0,8.802168117754614e-11,1.0449890512462851e-09,3.232629040342064e-05,2.019193258589576e-06,3.2488771018606414e-05,7.5490344783116226e-06,0.9581395422787652,0.5154405997838979,0.44391701035649755,50.0,10.0,525.0,11.7,0.32916666666666666,0.01,0.8154753215150046,0.8660254037844386,50.00009947853921,9.999856368069343,525.0,11.7,0.18709622185091787,0.0026432321962029113,0.8091626368060371,0.8732335302112244,0.006357420173832673,0.8506582416117056,0.055563943095282294,0.19669091954136542,-9.947853921232763e-05,9.947853921232763e-05,0.0,0.0,0.00014363193065669577,0.00014363193065669577,0.007356767803797089,0.007356767803797089,-0.00720812642678581,0.00720812642678581,0.0,0.0,0.1420704448157488,0.1420704448157488,0.006312684708967509,0.006312684708967509,2.0293713607355014e-06,1022.0,0.641743571823938,2.0126082114826735e-06,89.83724920616143,local,3.048363823548815e-09,8.802168117754614e-11,0.9711249423387154,False,0.18708286933869706,1.3352512220815571e-05,True,0.0316227766016838,-0.028979544405480888,False
