time_ps,trace
2.654999999999999,-0.001000377732279582
2.685,-0.0009992911448081035
2.715,-0.0009982077384916421
2.744999999999999,-0.0009971275059831111
2.774999999999999,-0.0009960504391495805
2.804999999999999,-0.0009949765291460441
2.835,-0.0009939057664859858
2.865,-0.0009928381411081883
2.894999999999999,-0.0009917736424402317
2.924999999999999,-0.000990712259458204
2.955,-0.0009896539807429854
2.984999999999999,-0.0009885987945327853
3.015,-0.0009875466887722887
3.044999999999999,-0.0009864976511583324
3.074999999999999,-0.0009854516691821808
3.105,-0.000984408730168558
3.134999999999999,-0.0009833688213115855
3.165,-0.0009823319297076545
3.194999999999999,-0.0009812980423853275
3.225,-0.0009802671463326319
3.254999999999999,-0.0009792392285215589
3.284999999999999,-0.0009782142759300766
3.315,-0.0009771922755619591
3.345,-0.00097617321446419
3.375,-0.0009751570797425403
3.404999999999999,-0.0009741438585750781
3.435,-0.0009731335382242422
3.464999999999999,-0.0009721261060472061
3.495,-0.0009711215495051904
3.524999999999999,-0.0009701198561714801
3.554999999999999,-0.0009691210137390193
3.585,-0.0009681250100270181
3.614999999999999,-0.0009671318329877185
3.644999999999999,-0.0009661414707127277
3.674999999999999,-0.0009651539114401083
3.704999999999999,-0.0009641691435614288
3.734999999999999,-0.0009631871556301928
3.764999999999999,-0.0009622079363705796
3.795,-0.0009612314746882122
3.825,-0.0009602577596809359
3.854999999999999,-0.0009592867806522559
3.885,-0.0009583185271242616
3.915,-0.0009573529888533508
3.944999999999999,-0.0009563901558451598
3.975,-0.000955430018364003
4.004999999999999,-0.0009544725669567191
4.034999999999999,-0.0009535177924559116
4.065,-0.0009525656859908215
4.095,-0.0009516162389887582
4.124999999999999,-0.0009506694431715561
4.154999999999999,-0.0009497252905413738
4.185,-0.0009487837733563703
4.214999999999999,-0.0009478448840916446
4.244999999999999,-0.0009469086153850364
4.274999999999999,-0.0009459749599636588
4.304999999999999,-0.0009450439105511302
4.335,-0.0009441154597520922
4.364999999999999,-0.0009431895999150226
4.395,-0.0009422663229719559
4.425,-0.0009413456202579332
4.454999999999999,-0.0009404274823119341
4.484999999999999,-0.0009395118986655855
4.515,-0.0009385988576255606
4.544999999999999,-0.0009376883460605705
4.574999999999999,-0.0009367803492047083
4.605,-0.0009358748504936432
4.635,-0.0009349718314516079
4.664999999999999,-0.0009340712716522279
4.694999999999999,-0.0009331731487769753
4.725,-0.0009322774387997378
4.754999999999999,-0.0009313841163257065
4.784999999999999,-0.000930493155115246
4.815,-0.0009296045288216175
4.844999999999999,-0.0009287182119697518
4.874999999999999,-0.0009278341811978875
4.904999999999999,-0.0009269524167777288
4.935,-0.0009260729044168202
4.964999999999999,-0.0009251956373348099
4.994999999999999,-0.000924320618585522
5.024999999999999,-0.0009234478635768873
5.054999999999999,-0.0009225774027128978
5.084999999999999,-0.000921709284053416
5.115,-0.0009208435758519718
5.144999999999999,-0.0009199803687964535
5.174999999999999,-0.000919119777736947
5.205,-0.0009182619426469692
5.234999999999999,-0.0009174070285248262
5.264999999999999,-0.0009165552239082869
5.295,-0.0009157067376482659
5.324999999999999,-0.0009148617935706493
5.354999999999999,-0.0009140206226533472
5.385,-0.0009131834523642881
5.415,-0.0009123504928479744
5.444999999999999,-0.000911521919722432
5.474999999999999,-0.0009106978533562361
5.505,-0.0009098783346470625
5.534999999999999,-0.0009090632975178055
5.564999999999999,-0.000908252538594002
5.595,-0.000907445684823155
5.624999999999999,-0.0009066421601476842
5.654999999999998,-0.0009058411527423191
5.685,-0.000905041584770823
5.715,-0.0009042420870919521
5.744999999999999,-0.0009034409818394233
5.774999999999999,-0.0009026362762888498
5.805,-0.0009018256718842055
5.834999999999999,-0.000901006592686471
5.864999999999999,-0.0009001762377913906
5.895,-0.0008993316623873913
5.925,-0.0008984698920368777
5.954999999999999,-0.0008975880743971508
5.984999999999999,-0.0008966836718898365
6.015,-0.0008957546977047332
6.044999999999999,-0.0008947999959227548
6.074999999999999,-0.0008938195643935898
6.105,-0.0008928149162582093
6.134999999999999,-0.000891789472619431
6.164999999999999,-0.000890748974825154
6.194999999999999,-0.0008897019001463712
6.225,-0.0008886598593645705
6.255,-0.0008876379490264372
6.284999999999999,-0.000886655025042945
6.315,-0.000885733858127406
6.345,-0.0008849011255924497
6.374999999999999,-0.0008841871886416493
6.404999999999999,-0.0008836255999821639
6.434999999999999,-0.0008832522839141528
6.465,-0.0008831043306857776
6.494999999999999,-0.000883218349575498
6.524999999999999,-0.0008836283316906177
6.555,-0.0008843629847006175
6.584999999999999,-0.0008854425185263482
6.614999999999999,-0.0008868748842133897
6.645,-0.0008886514985823238
6.674999999999999,-0.0008907425253632727
6.704999999999999,-0.0008930918297545001
6.734999999999999,-0.0008956117777246771
6.765,-0.0008981781135199204
6.794999999999999,-0.0009006252177911465
6.824999999999999,-0.0009027421229307213
6.855,-0.0009042697392036705
6.884999999999999,-0.0009048998217918235
6.914999999999999,-0.0009042762806377782
6.944999999999999,-0.0009019994965964054
6.974999999999999,-0.0008976343523448752
7.004999999999999,-0.0008907227071062615
7.034999999999999,-0.0008808010317525669
7.065,-0.0008674238655755699
7.094999999999999,-0.0008501936475284632
7.125,-0.0008287973022526679
7.154999999999999,-0.0008030497139990103
7.184999999999999,-0.0007729438896188459
7.215,-0.0007387071865755556
7.244999999999999,-0.0007008624572300574
7.274999999999999,-0.0006602923337606812
7.304999999999999,-0.0006183041509518665
7.335,-0.0005766921847452439
7.364999999999998,-0.0005377929884259476
7.394999999999999,-0.0005045286601751037
7.425,-0.0004804319105501329
7.454999999999998,-0.0004696458632670584
7.484999999999999,-0.0004768906775838549
7.515,-0.0005073883997039741
7.544999999999998,-0.0005667370223518155
7.575,-0.0006607246584406615
7.605,-0.0007950751318653626
7.634999999999998,-0.0009751172818536377
7.665,-0.001205372000156371
7.694999999999999,-0.001489053608038748
7.725,-0.001827485763629969
7.755,-0.002219436788050567
7.784999999999999,-0.002660385206238037
7.815,-0.003141733475703175
7.845,-0.003649996334523423
7.874999999999998,-0.004165999884741411
7.904999999999999,-0.004664138303136958
7.935,-0.005111746702559634
7.964999999999998,-0.005468660800619801
7.994999999999999,-0.005687046200796899
8.024999999999999,-0.005711591615963729
8.054999999999998,-0.005480170464675701
8.085000000000001,-0.004925082971941652
8.114999999999998,-0.003974995054534982
8.144999999999998,-0.002557689528536998
8.175000000000001,-0.000603738018332819
8.204999999999998,0.001948813350701337
8.234999999999999,0.005148676772193914
8.265000000000001,0.009024444064546283
8.294999999999998,0.01357661900338166
8.324999999999999,0.01876865383301499
8.355,0.02451717577552747
8.384999999999998,0.03068170939843982
8.414999999999999,0.03705435537540636
8.445,0.04335008542307529
8.474999999999998,0.04919857036304059
8.504999999999999,0.05413879025413215
8.535,0.05761810141251005
8.564999999999998,0.05899797085627114
8.594999999999999,0.05756923430110827
8.625,0.05258044647900141
8.654999999999998,0.04328353690218532
8.685,0.02900125139454771
8.715,0.00922015694357009
8.744999999999997,-0.01628966575636681
8.775,-0.04733307106189641
8.805,-0.08314185473418556
8.834999999999999,-0.1222511626547898
8.865,-0.1624484565514136
8.895,-0.2008539624220199
8.924999999999999,-0.2341818530453623
8.955,-0.2591881791365322
8.984999999999999,-0.2732363722221477
9.014999999999999,-0.2748333290875931
9.045,-0.2639591742149378
9.074999999999998,-0.2420682783240477
9.104999999999999,-0.2117614133684161
9.135,-0.1762512531871808
9.164999999999997,-0.1387979806498575
9.195,-0.1022619377824028
9.225,-0.06884252420072387
9.254999999999997,-0.03999741525621495
9.285,-0.01649296240519965
9.315,0.001473033253123473
9.344999999999999,0.01412422606292985
9.375,0.02196507310816031
9.404999999999999,0.02566198203780412
9.434999999999999,0.0259510514371833
9.465,0.02357125954954893
9.494999999999999,0.01921931695789717
9.524999999999999,0.01352170527355137
9.555,0.007019697152308952
9.584999999999999,0.0001638009368201108
9.614999999999998,-0.006685212342318844
9.645,-0.01325089584326709
9.674999999999999,-0.01933298871645546
9.704999999999998,-0.02479778924617579
9.734999999999999,-0.02956794549443394
9.764999999999999,-0.03361231457357221
9.795,-0.03693634480011574
9.824999999999999,-0.03957328271734398
9.854999999999999,-0.04157638892904386
9.885,-0.04301225466813174
9.914999999999999,-0.04395523785868157
9.944999999999999,-0.04448297576666844
9.975,-0.04467287262563156
10.005,-0.04459939489857082
10.035,-0.04433192480761817
10.065,-0.04393282322588773
10.095,-0.04345525944768968
10.125,-0.04294035217881973
10.155,-0.04241338045307185
10.185,-0.04187945606857005
10.215,-0.04132018156278879
10.245,-0.04069411934731426
10.275,-0.03994438424936663
10.305,-0.03901502759635721
10.335,-0.03787367548635904
10.365,-0.03653289888989918
10.395,-0.03506061636070931
10.425,-0.03357304163257222
10.455,-0.0322110880446966
10.485,-0.03110829455472227
10.515,-0.03036116291407572
10.545,-0.0300104940579314
10.575,-0.03003714141998591
10.605,-0.03037057884180859
10.635,-0.03090567949872436
10.665,-0.0315224123823242
10.695,-0.03210409375107393
10.725,-0.03255145945821543
10.755,-0.03279144344644829
10.785,-0.03278078676598401
10.815,-0.03250535995828131
10.845,-0.03197641592458181
10.875,-0.03122501830218606
10.905,-0.03029573320321636
10.935,-0.02924042810646791
10.965,-0.0281127589022092
10.995,-0.02696368566557888
11.025,-0.02583816013199231
11.055,-0.02477297953827841
11.085,-0.0237957004644212
11.115,-0.02292444609481739
11.145,-0.02216841268083486
11.175,-0.02152887757698468
11.205,-0.02100052448135171
11.235,-0.02057292508623417
11.265,-0.02023204520951144
11.295,-0.01996167386834015
11.325,-0.01974470303473704
11.355,-0.01956421229210231
11.385,-0.0194043353966683
11.415,-0.01925090456777736
11.445,-0.01909188332746954
11.475,-0.01891761007361386
11.505,-0.01872088198931107
11.535,-0.01849691113194807
11.565,-0.01824318011707537
11.595,-0.01795921457474925
11.625,-0.01764627981594994
11.655,-0.01730701028614198
11.685,-0.01694499772747905
11.715,-0.01656438796877368
11.745,-0.01616954593952737
11.775,-0.01576482974847667
11.805,-0.01535447486541736
11.835,-0.01494255189051226
11.865,-0.01453294607158809
11.895,-0.01412931711734006
11.925,-0.01373502293815868
11.955,-0.01335301585975277
11.985,-0.01298573472553709
12.015,-0.01263501881855852
12.045,-0.01230206280115406
12.075,-0.01198742095113376
12.105,-0.01169105829297996
12.135,-0.0114124384514593
12.165,-0.01115063409576239
12.195,-0.01090444535001575
12.225,-0.01067251354326409
12.255,-0.01045342103485458
12.285,-0.01024577160529104
12.315,-0.01004824935275517
12.345,-0.009859656780775277
12.375,-0.009678934649657502
12.405,-0.009505167216924479
12.435,-0.009337576840158953
12.465,-0.009175511737523036
12.495,-0.009018430181163731
12.525,-0.008865883701008654
12.555,-0.008717501131911278
12.585,-0.008572974639137481
12.615,-0.008432048263917601
12.645,-0.008294509070659607
12.675,-0.008160180656072357
12.705,-0.008028918587692925
12.735,-0.007900607255003562
12.765,-0.007775157614908462
12.795,-0.007652505367159252
12.825,-0.007532609178431544
12.855,-0.007415448668219903
12.885,-0.007301021972937313
12.915,-0.007189342827260381
12.945,-0.007080437244857584
12.975,-0.006974340004942937
13.005,-0.006871091185389639
13.035,-0.00677073289200914
13.065,-0.006673306179145338
13.095,-0.006578848064565962
13.125,-0.00648738859010587
13.155,-0.006398948030453976
13.185,-0.006313534491646367
13.215,-0.006231142173818531
13.245,-0.006151750484181619
13.275,-0.006075324029273225
13.305,-0.006001813364047433
13.335,-0.005931156281415582
13.365,-0.00586327940451378
13.395,-0.005798099880445615
13.425,-0.005735527040290113
13.455,-0.005675463958582065
13.485,-0.00561780889823256
13.515,-0.005562456656736423
13.545,-0.005509299837922962
13.575,-0.005458230066710507
13.605,-0.005409139150068719
13.635,-0.005361920172415403
13.665,-0.005316468502603589
13.695,-0.005272682684677031
13.725,-0.005230465185896509
13.755,-0.005189722981958751
13.785,-0.005150367968979211
13.815,-0.00511231720266026
13.845,-0.00507549297538159
13.875,-0.005039822750434135
13.905,-0.005005238978552348
13.935,-0.004971678825022206
13.965,-0.004939083836132827
13.995,-0.00490739957200757
14.025,-0.00487657522949168
14.055,-0.004846563274383577
14.085,-0.004817319097470034
14.115,-0.004788800704031864
14.145,-0.004760968442137018
14.175,-0.004733784771395608
14.205,-0.004707214071080902
14.235,-0.004681222484539861
14.265,-0.004655777795412252
14.295,-0.004630849330133413
14.325,-0.004606407880646696
14.355,-0.004582425641510375
14.385,-0.004558876156762032
14.415,-0.004535734273494001
14.445,-0.004512976100349323
14.475,-0.004490578969595553
14.505,-0.004468521401266671
14.535,-0.004446783067608967
14.565,-0.004425344756211223
14.595,-0.004404188330818454
14.625,-0.004383296689719209
14.655,-0.004362653722392032
14.685,-0.004342244265570049
14.715,-0.004322054059934976
14.745,-0.004302069708391425
14.775,-0.004282278636436031
14.805,-0.004262669054713846
14.835,-0.004243229923531312
14.865,-0.00422395091894545
14.895,-0.004204822400033407
14.925,-0.004185835377049716
14.955,-0.004166981480316194
14.985,-0.004148252929838986
15.015,-0.004129642505750334
15.045,-0.004111143519738435
15.075,-0.004092749787632206
15.105,-0.004074455603285964
15.135,-0.004056255713849311
15.165,-0.004038145296454295
15.195,-0.004020119936288095
15.225,-0.004002175605983305
15.255,-0.003984308646222236
15.285,-0.003966515747448406
15.315,-0.003948793932571247
15.345,-0.003931140540569058
15.375,-0.003913553210902042
15.405,-0.003896029868670544
15.435,-0.003878568710458979
15.465,-0.00386116819082312
15.495,-0.00384382700937443
15.525,-0.003826544098423926
15.555,-0.003809318611136862
15.585,-0.003792149910152968
15.615,-0.00377503755661457
15.645,-0.003757981299548324
15.675,-0.00374098106553724
15.705,-0.003724036948628003
15.735,-0.003707149200414434
15.765,-0.003690318220252385
15.795,-0.003673544545561692
15.825,-0.003656828842189643
15.855,-0.003640171894813143
15.885,-0.003623574597377091
15.915,-0.003607037943568521
15.945,-0.003590563017345631
15.975,-0.003574150983539586
16.005,-0.003557803078564077
16.035,-0.003541520601262067
16.065,-0.003525304903932342
16.095,-0.003509157383569763
16.125,-0.003493079473361904
16.155,-0.00347707263447339
16.185,-0.003461138348155316
16.215,-0.003445278108203611
16.245,-0.003429493413795003
16.275,-0.003413785762714489
16.305,-0.003398156644993286
16.335,-0.003382607536960497
16.365,-0.003367139895718113
