case_id,tau_ps,sigma_s_per_m,measurement_mode,measurement_angle_deg,measurement_polarization,noise_dynamic_range_db,weighted_data_fit,data_fit,relative_l2,residual_rms,fit_sigma,max_abs_residual,max_abs_parameter_correlation,mean_abs_parameter_correlation,recovery_error,true_thickness_um,true_eps_inf,true_tau_ps,true_sigma_s_per_m,fit_thickness_um,fit_plasma_freq_thz,fit_gamma_thz,fit_tau_ps,fit_sigma_s_per_m,signed_err_sigma_s_per_m,abs_err_sigma_s_per_m,signed_err_tau_ps,abs_err_tau_ps,signed_err_thickness_um,abs_err_thickness_um,noise_sigma,noise_seed,clean_peak_abs,noise_rms,observed_snr_db,optimizer_stage,initial_objective_value,final_objective_value,objective_improvement_fraction,stuck_to_initial,initial_tau_ps,fit_minus_initial_tau_ps,stuck_to_initial_tau_ps,initial_sigma_s_per_m,fit_minus_initial_sigma_s_per_m,stuck_to_initial_sigma_s_per_m
92,0.7374999999999999,212.5,reflection,60.0,p,110.0,8.960107798688677e-11,9.253216863905448e-10,3.041910068346112e-05,8.645213495749982e-07,3.114551719388694e-05,3.0100774621689627e-06,0.8052279183294864,0.3517867846672406,1.094181938514263e-06,725.0,11.7,0.7374999999999999,212.5,724.999962835549,0.9079124876184383,0.215803728697579,0.7374985782332353,212.4993632546412,0.0006367453588040917,0.0006367453588040917,1.4217667646532206e-06,1.4217667646532206e-06,3.7164450986892916e-05,3.7164450986892916e-05,8.656729106344496e-07,1092.0,0.2737498106312258,8.654889485267489e-07,90.32734958821533,local,0.10595132896054678,8.960107798688677e-11,0.9999999991543185,False,0.316,0.4214985782332353,False,316.22776601683796,-103.72840276219677,False
93,0.7749999999999999,212.5,reflection,60.0,p,110.0,9.686454532453411e-11,8.743790972517875e-10,2.956990188099696e-05,8.45883721783375e-07,3.0288673191540512e-05,2.8523200683583383e-06,0.8055857412688322,0.34949481671158655,1.6515551155111913e-06,725.0,11.7,0.7749999999999999,212.5,725.0000065650488,0.8856749575033334,0.205360427714148,0.7750029782438489,212.50079950690275,-0.0007995069027515456,0.0007995069027515456,-2.978243848983375e-06,2.978243848983375e-06,-6.565048806805862e-06,6.565048806805862e-06,8.656328859708478e-07,1093.0,0.2737371537212694,8.463880566350647e-07,90.57782871627126,local,0.11440940424666422,9.686454532453411e-11,0.9999999991533516,False,0.316,0.4590029782438489,False,316.22776601683796,-103.72696650993521,False
94,0.8125,212.5,reflection,60.0,p,110.0,9.21355823843704e-11,8.928781759031202e-10,2.9881067181463247e-05,8.603321340436826e-07,3.060973572456149e-05,2.840132720515181e-06,0.80546211179695,0.3480020953632712,1.8918272164542537e-06,725.0,11.7,0.8125,212.5,724.9999822286921,0.8649943865556401,0.19588373481278734,0.8124969806400979,212.4989559075987,0.001044092401286889,0.001044092401286889,3.0193599021011153e-06,3.0193599021011153e-06,1.777130785285408e-05,1.777130785285408e-05,8.656278899919356e-07,1094.0,0.2737355738540189,8.607692151894152e-07,90.48767113525446,local,0.12310985233232703,9.21355823843704e-11,0.9999999992515987,False,0.316,0.4964969806400979,False,316.22776601683796,-103.72881010923925,False
95,0.85,212.5,reflection,60.0,p,110.0,1.2409144849951707e-10,8.994636756598664e-10,2.9991059928916594e-05,8.690186796887248e-07,3.0713379667897126e-05,2.8731170772034256e-06,0.804952339432319,0.3471108407253651,4.956622206957867e-07,725.0,11.7,0.85,212.5,724.9999938368643,0.8456980572470767,0.1872410205781525,0.8500004037601668,212.4996722045968,0.0003277954031943864,0.0003277954031943864,-4.0376016685605975e-07,4.0376016685605975e-07,6.163135708447953e-06,6.163135708447953e-06,8.656501983680689e-07,1095.0,0.273742628381967,8.69802035397587e-07,90.45232461467276,local,0.1318182762284099,1.2409144849951707e-10,0.9999999990586171,False,0.316,0.5340004037601669,False,316.22776601683796,-103.72809381224116,False
96,0.8875,212.5,reflection,60.0,p,110.0,9.432652488635657e-11,8.589417195744646e-10,2.9307707511411822e-05,8.545280875431611e-07,2.9969678739894066e-05,2.6910277787089987e-06,0.8041298630667748,0.34666896558490007,4.64230348535679e-07,725.0,11.7,0.8875,212.5,724.9999984027628,0.8276388996855836,0.17932926775758967,0.8875012154013522,212.500136031046,-0.00013603104599724247,0.00013603104599724247,-1.2154013522280849e-06,1.2154013522280849e-06,1.5972372011674452e-06,1.5972372011674452e-06,8.656937529511094e-07,1096.0,0.2737564015504617,8.545718678252482e-07,90.65992141376168,local,0.14096326267869486,9.432652488635657e-11,0.9999999993308433,False,0.316,0.5715012154013521,False,316.22776601683796,-103.72762998579196,False
97,0.9249999999999999,212.5,reflection,60.0,p,110.0,8.611963186245875e-11,8.473761615603707e-10,2.9109726236438068e-05,8.539273871529523e-07,2.9793688564539524e-05,3.518861074809209e-06,0.8030522451571712,0.3465598384792614,4.3123428367528003e-07,725.0,11.7,0.9249999999999999,212.5,724.999980132874,0.8106886228766517,0.17205915662513327,0.9250012973075741,212.50001491332415,-1.491332415071156e-05,1.491332415071156e-05,-1.2973075741440354e-06,1.2973075741440354e-06,1.9867125956807286e-05,1.9867125956807286e-05,8.65753769666806e-07,1097.0,0.2737753805023901,8.534811598333251e-07,90.72378103773406,local,0.14987196233781844,8.611963186245875e-11,0.9999999994253785,False,0.316,0.609001297307574,False,316.22776601683796,-103.72775110351381,False
98,0.9624999999999999,212.5,reflection,60.0,p,110.0,9.089821979819051e-11,8.663037048668316e-10,2.9433037642534144e-05,8.685181756150301e-07,3.0096839423532113e-05,3.00164732803046e-06,0.8017652079986379,0.3466939101302409,3.1794077911588657e-06,725.0,11.7,0.9624999999999999,212.5,724.9999729397151,0.7947392388903035,0.1653569135044994,0.9624934314437642,212.49834555875387,0.001654441246131455,0.001654441246131455,6.5685562357087335e-06,6.5685562357087335e-06,2.706028487864387e-05,2.706028487864387e-05,8.6582644458647e-07,1098.0,0.2737983623298809,8.691994805071071e-07,90.61648337715422,local,0.1587335639402383,9.089821979819051e-11,0.9999999994273534,False,0.316,0.6464934314437643,False,316.22776601683796,-103.72942045808409,False
99,1.0,212.5,reflection,60.0,p,110.0,8.86093710133863e-11,8.173811543950114e-10,2.8589878530609596e-05,8.484628300344281e-07,2.9239351873852635e-05,3.1644634476356813e-06,0.8003045799125136,0.34700036857359534,1.2735703351223431e-06,725.0,11.7,1.0,212.5,725.0000147288619,0.7796970150251056,0.15915558078767308,0.9999959932553129,212.49977260596654,0.0002273940334589497,0.0002273940334589497,4.006744687146124e-06,4.006744687146124e-06,-1.4728861856383446e-05,1.4728861856383446e-05,8.659087396978551e-07,1099.0,0.2738243863291083,8.491027241780755e-07,90.8692201148544,local,0.16809274576646738,8.86093710133863e-11,0.9999999994728543,False,0.316,0.6839959932553128,False,316.22776601683796,-103.72799341087142,False
100,0.1,250.0,reflection,60.0,p,110.0,8.02926335471181e-11,1.0184458366241688e-09,3.191309819845401e-05,9.53975882500835e-07,3.263278681251766e-05,3.31905658904931e-06,0.9350453242238661,0.31591570264760777,3.308235422375915e-07,725.0,11.7,0.1,250.0,725.0000014983294,2.6743333310222557,1.5915494309189535,0.1,249.9997306810772,0.0002693189227898074,0.0002693189227898074,0.0,0.0,-1.4983294249759638e-06,1.4983294249759638e-06,9.542057395580048e-07,1100.0,0.3017463493408725,9.539721067671553e-07,89.92065225144586,local,0.018765452689430997,8.02926335471181e-11,0.9999999957212525,False,0.316,-0.216,False,316.22776601683796,-66.22803533576075,False
101,0.1375,250.0,reflection,60.0,p,110.0,8.200845332511756e-11,9.550014526663145e-10,3.0903097784304964e-05,9.00047476553566e-07,3.163953006619097e-05,2.922384579525381e-06,0.9016518450304973,0.3241374861005191,1.1316123943382992e-06,725.0,11.7,0.1375,250.0,724.9999910672813,2.280675350709438,1.1574895803847594,0.13750010867397258,249.99910021022183,0.0008997897781739539,0.0008997897781739539,-1.0867397257086076e-07,1.0867397257086076e-07,8.93271874247148e-06,8.93271874247148e-06,9.282245890089533e-07,1101.0,0.2935303881441988,9.006583075956275e-07,90.19407486154039,local,0.01060471580165428,8.200845332511756e-11,0.9999999922667938,False,0.316,-0.17849989132602742,False,316.22776601683796,-66.22866580661614,False
102,0.175,250.0,reflection,60.0,p,110.0,6.354253700712738e-11,1.00978234212694e-09,3.1777072585858816e-05,9.07462493467087e-07,3.256068873245311e-05,3.3274735138517355e-06,0.8706341670837935,0.3589910215785472,1.7332674210289675e-06,725.0,11.7,0.175,250.0,725.0008378946071,2.021603391541091,0.9094519334718287,0.17500093983452436,250.00043403386115,-0.0004340338611541483,0.0004340338611541483,-9.3983452437163e-07,9.3983452437163e-07,-0.0008378946071161408,0.0008378946071161408,9.100093482150908e-07,1102.0,0.2877702232404969,9.082431283377323e-07,89.95026246100474,local,0.005510146352666789,6.354253700712738e-11,0.9999999884680855,False,0.316,-0.14099906016547564,False,316.22776601683796,-66.2273319829768,False
103,0.2125,250.0,reflection,60.0,p,110.0,7.507085636351297e-11,1.0362399638110084e-09,3.2190681319459646e-05,9.061917607378673e-07,3.298483916795059e-05,3.359464394569328e-06,0.8387522567883582,0.41810526806255804,1.2090043306946805e-06,725.0,11.7,0.2125,250.0,724.9999178699734,1.8345774456537602,0.7489660387859426,0.21249954584039885,249.9991734213511,0.0008265786489118909,0.0008265786489118909,4.541596011486959e-07,4.541596011486959e-07,8.213002661250357e-05,8.213002661250357e-05,8.972429639242504e-07,1103.0,0.283733138056092,9.064945150717025e-07,89.84250559831261,local,0.0033050869379269853,7.507085636351297e-11,0.9999999772862688,False,0.316,-0.10350045415960116,False,316.22776601683796,-66.22859259548687,False
104,0.25,250.0,reflection,60.0,p,110.0,6.714143609311681e-11,9.517335800768242e-10,3.085017957932861e-05,8.596640783230544e-07,3.164219299863549e-05,2.7071880845698504e-06,0.8000816220555836,0.4817379823997676,1.5455085251166838e-06,725.0,11.7,0.25,250.0,725.0004695641422,1.6914026088892957,0.636622947401529,0.2499987531733027,250.0001686043555,-0.0001686043555082506,0.0001686043555082506,1.2468266973042486e-06,1.2468266973042486e-06,-0.0004695641422358676,0.0004695641422358676,8.882128501904167e-07,1104.0,0.2808775653631638,8.631540333688617e-07,90.17965128915756,local,0.0035650526581975806,6.714143609311681e-11,0.9999999811667758,False,0.316,-0.06600124682669731,False,316.22776601683796,-66.22759741248245,False
105,0.2875,250.0,reflection,60.0,p,110.0,9.656300013635815e-11,1.091375525608929e-09,3.303597320511277e-05,9.141502319539916e-07,3.3904677222850456e-05,3.2037664504732007e-06,0.7496864528485055,0.5256886474021559,1.5770750497413689e-06,725.0,11.7,0.2875,250.0,725.0001816470484,1.577240419177932,0.5535852492944549,0.2874985258273022,249.9999286642588,7.133574121098718e-05,7.133574121098718e-05,1.4741726978018121e-06,1.4741726978018121e-06,-0.00018164704840728518,0.00018164704840728518,8.817483856246438e-07,1105.0,0.2788333221750344,9.139282475234342e-07,89.62236725480898,local,0.005837101485717662,9.656300013635815e-11,0.9999999834570291,False,0.316,-0.028501474172697827,False,316.22776601683796,-66.22783735257917,False
106,0.32499999999999996,250.0,reflection,60.0,p,110.0,8.280496425454781e-11,1.0621707437264012e-09,3.259096107399108e-05,8.977616407187506e-07,3.3454180436214366e-05,2.761821042955191e-06,0.6869916563677274,0.5405643546529907,2.139687758386597e-06,725.0,11.7,0.32499999999999996,250.0,724.9999564204683,1.4834595943523208,0.4897109179496037,0.3249977430731369,250.00014188096756,-0.00014188096756129198,0.00014188096756129198,2.2569268630645567e-06,2.2569268630645567e-06,4.357953173439455e-05,4.357953173439455e-05,8.770650572709822e-07,1106.0,0.2773523237122327,9.010650392048596e-07,89.70614159366079,local,0.009680478626894624,8.280496425454781e-11,0.9999999914461911,False,0.316,0.008997743073136888,False,316.22776601683796,-66.2276241358704,False
107,0.36250000000000004,250.0,reflection,60.0,p,110.0,8.017940256611241e-11,1.036759944056078e-09,3.21987568712843e-05,8.847038643670233e-07,3.302339579007956e-05,3.0860041720494422e-06,0.6633527513897229,0.5320414169927393,2.5823415892650445e-06,725.0,11.7,0.36250000000000004,250.0,725.0000357941814,1.40462979797405,0.43904562371228084,0.36250206014169073,250.00154946608208,-0.0015494660820820627,0.0015494660820820627,-2.0601416906851355e-06,2.0601416906851355e-06,-3.579418137178436e-05,3.579418137178436e-05,8.736360375940802e-07,1107.0,0.2762679724801782,8.842647866052809e-07,89.84752629379656,local,0.014694355521026353,8.017940256611241e-11,0.9999999945435236,False,0.316,0.046502060141690726,False,316.22776601683796,-66.22621655075588,False
108,0.4,250.0,reflection,60.0,p,110.0,7.864160288530696e-11,9.718857459600794e-10,3.1175082132371026e-05,8.558078466495831e-07,3.19593760098887e-05,2.869481044890515e-06,0.7064463523986625,0.5103501638144451,1.811837020837839e-06,725.0,11.7,0.4,250.0,724.9998821865255,1.3371618161364722,0.397885606678168,0.4000017603567869,249.99901759789168,0.000982402108320457,0.000982402108320457,-1.760356786895123e-06,1.760356786895123e-06,0.00011781347450323665,0.00011781347450323665,8.711036715048974e-07,1108.0,0.2754671680090591,8.544928879249643e-07,90.13721075420527,local,0.020543223891867357,7.864160288530696e-11,0.9999999961718957,False,0.316,0.08400176035678691,False,316.22776601683796,-66.22874841894628,False
109,0.4375,250.0,reflection,60.0,p,110.0,8.41968838514297e-11,9.521360415769633e-10,3.085670172874871e-05,8.474873516727045e-07,3.168552673673681e-05,2.745634957883325e-06,0.7361600212396958,0.4839028328863437,1.1078206709813603e-06,725.0,11.7,0.4375,250.0,724.999863103363,1.2785733345859023,0.3637816933755328,0.4375012431634356,249.99944437637933,0.000555623620670076,0.000555623620670076,-1.243163435582506e-06,1.243163435582506e-06,0.0001368966369454938,0.0001368966369454938,8.692216511292327e-07,1109.0,0.2748720209100645,8.489607372888686e-07,90.19791140436803,local,0.02696416013450659,8.41968838514297e-11,0.999999996877452,False,0.316,0.12150124316343558,False,316.22776601683796,-66.22832164045863,False
110,0.475,250.0,reflection,60.0,p,110.0,1.0007840634718797e-10,9.876148999341796e-10,3.1426340861356725e-05,8.645773917706958e-07,3.224930555259497e-05,4.138484072345461e-06,0.7570983952655372,0.4578370936785349,2.656074737589491e-06,725.0,11.7,0.475,250.0,724.999826433908,1.2270636809649655,0.3350601401844209,0.4750041082305244,250.00001584468095,-1.5844680945065193e-05,1.5844680945065193e-05,-4.108230524435541e-06,4.108230524435541e-06,0.00017356609203034168,0.00017356609203034168,8.678177375342021e-07,1110.0,0.2744280644502273,8.587558161435427e-07,90.11280974272289,local,0.033775245087213024,1.0007840634718797e-10,0.9999999970369303,False,0.316,0.1590041082305244,False,316.22776601683796,-66.22775017215702,False
111,0.5125,250.0,reflection,60.0,p,110.0,9.067375150399905e-11,9.815448187524971e-10,3.132961568153203e-05,8.642218829922212e-07,3.214521300856737e-05,2.986552817147922e-06,0.7721023285617242,0.43463911628548463,3.706032731155098e-06,725.0,11.7,0.5125,250.0,725.0000346342404,1.181324306609075,0.31054908879145454,0.5124952828271665,249.998048711166,0.0019512888339932033,0.0019512888339932033,4.717172833457184e-06,4.717172833457184e-06,-3.463424036453944e-05,3.463424036453944e-05,8.667696531594987e-07,1111.0,0.2740966310698177,8.633621695364848e-07,90.08954161296154,local,0.040856945146949604,9.067375150399905e-11,0.9999999977807016,False,0.316,0.1964952828271665,False,316.22776601683796,-66.22971730567195,False
112,0.5499999999999999,250.0,reflection,60.0,p,110.0,8.533069980522635e-11,9.330406851189734e-10,3.0545714676840894e-05,8.455520210085492e-07,3.126808783674808e-05,2.7163007875609206e-06,0.7829725991599303,0.4151178297938101,1.3353834266720097e-06,725.0,11.7,0.5499999999999999,250.0,724.9999479742661,1.1403387679795214,0.28937308061029116,0.5499991317652483,249.99898704848903,0.0010129515109724707,0.0010129515109724707,8.682347516497657e-07,8.682347516497657e-07,5.202573390761245e-05,5.202573390761245e-05,8.65989328790025e-07,1112.0,0.2738498708376905,8.456257407156379e-07,90.30024033000332,local,0.048132150100815015,8.533069980522635e-11,0.9999999982271579,False,0.316,0.23399913176524828,False,316.22776601683796,-66.22877896834893,False
113,0.5875,250.0,reflection,60.0,p,110.0,1.029516527812005e-10,1.0189558512334097e-09,3.192108787672202e-05,8.873237423052276e-07,3.27327013759277e-05,3.2317260552565223e-06,0.7908737168390392,0.39923809838072416,8.852706514465193e-07,725.0,11.7,0.5875,250.0,725.0000477283556,1.1033464008783516,0.27090150875689867,0.5875011321355086,250.0005360023278,-0.0005360023278058179,0.0005360023278058179,-1.1321355085636142e-06,1.1321355085636142e-06,-4.772835563926492e-05,4.772835563926492e-05,8.654124699492368e-07,1113.0,0.273667452055161,8.890859094127165e-07,89.90120129702416,local,0.05558598008958816,1.029516527812005e-10,0.9999999981478845,False,0.316,0.2715011321355086,False,316.22776601683796,-66.22723001451016,False
114,0.625,250.0,reflection,60.0,p,110.0,1.0578455229167753e-10,8.747485638768203e-10,2.9576148563949635e-05,8.26022195113872e-07,3.0345607670669502e-05,2.6870913654700092e-06,0.7965949675830037,0.3865873058581116,7.941580730820724e-07,725.0,11.7,0.625,250.0,725.0000815132063,1.0697355718196218,0.2546480597635945,0.6249996298406856,250.0006293313306,-0.0006293313306002801,0.0006293313306002801,3.7015931442230254e-07,3.7015931442230254e-07,-8.151320628257963e-05,8.151320628257963e-05,8.649915451503186e-07,1114.0,0.273534343946338,8.265505712171839e-07,90.57561319668253,local,0.06310623843263148,1.0578455229167753e-10,0.999999998323707,False,0.316,0.3089996298406856,False,316.22776601683796,-66.22713668550736,False
115,0.6625,250.0,reflection,60.0,p,110.0,9.13615884465303e-11,1.016814865947919e-09,3.188753464832173e-05,8.951502590020671e-07,3.266871526854672e-05,2.869990531121497e-06,0.800684598280742,0.37664611335041376,1.6247051742229137e-06,725.0,11.7,0.6625,250.0,725.0000319251619,1.0390184982465056,0.24023326164955222,0.6625016952234849,250.00115766483034,-0.001157664830344629,0.001157664830344629,-1.6952234849210157e-06,1.6952234849210157e-06,-3.1925161920298706e-05,3.1925161920298706e-05,8.646910043359635e-07,1115.0,0.2734393045960176,8.955878703601574e-07,89.92332914887554,local,0.07079432813630672,9.13615884465303e-11,0.9999999987094788,False,0.316,0.3465016952234849,False,316.22776601683796,-66.22660835200762,False
116,0.7,250.0,reflection,60.0,p,110.0,8.488074069843636e-11,8.822029639394813e-10,2.9701901688940414e-05,8.38328629871664e-07,3.0450861977210778e-05,2.9152639557251513e-06,0.8035313302051036,0.3689123338504719,1.7514221075896284e-06,725.0,11.7,0.7,250.0,725.0000261011775,1.0108036380776761,0.2273633115446501,0.7000027489511657,250.0010339594613,-0.001033959461295808,0.001033959461295808,-2.748951165698621e-06,2.748951165698621e-06,-2.6101177468262904e-05,2.6101177468262904e-05,8.644839725924534e-07,1116.0,0.2733738354102729,8.387992801034099e-07,90.53943088358317,local,0.07853550726942073,8.488074069843636e-11,0.9999999989192055,False,0.316,0.38400274895116565,False,316.22776601683796,-66.22673205737667,False
117,0.7374999999999999,250.0,reflection,60.0,p,110.0,1.0871882383084607e-10,8.975497673338881e-10,2.9959134956368277e-05,8.503576560756724e-07,3.070683914846433e-05,3.096189807795524e-06,0.8054174251565972,0.3629453227919362,8.905997582920139e-07,725.0,11.7,0.7374999999999999,250.0,724.9999835354032,0.9847695719217248,0.21580368146280227,0.7374987396557858,249.99941422632108,0.0005857736789209866,0.0005857736789209866,1.2603442141045917e-06,1.2603442141045917e-06,1.6464596797050035e-05,1.6464596797050035e-05,8.643499343809359e-07,1117.0,0.2733314488060838,8.501110069429409e-07,90.47195727343006,local,0.08648705970158926,1.0871882383084607e-10,0.9999999987429469,False,0.316,0.4214987396557858,False,316.22776601683796,-66.22835179051688,False
118,0.7749999999999999,250.0,reflection,60.0,p,110.0,9.351489140527122e-11,9.169299923194441e-10,3.0280851908746622e-05,8.644486816285631e-07,3.100631418566478e-05,2.6858023559153156e-06,0.8065517392356164,0.35837725807218174,3.537686560935401e-07,725.0,11.7,0.7749999999999999,250.0,724.999985686065,0.9606486654583888,0.20536100567785645,0.7750007970917169,249.99987027274074,0.0001297272592637455,0.0001297272592637455,-7.970917169641822e-07,7.970917169641822e-07,1.4313935025711544e-05,1.4313935025711544e-05,8.642730891432593e-07,1118.0,0.2733071482082443,8.655668652215974e-07,90.36541301030915,local,0.09451719104247351,9.351489140527122e-11,0.9999999990106044,False,0.316,0.4590007970917169,False,316.22776601683796,-66.22789574409722,False
119,0.8125,250.0,reflection,60.0,p,110.0,1.0635766897955042e-10,9.015914123742913e-10,3.0026511824957146e-05,8.621801734152825e-07,3.075770401958833e-05,2.73320346775934e-06,0.8070902808894121,0.3549108261241916,9.505200919334127e-08,725.0,11.7,0.8125,250.0,725.0000044158573,0.9382185144036942,0.1958829505679013,0.812500233585799,249.99997132785265,2.8672147351471722e-05,2.8672147351471722e-05,-2.3358579903653975e-07,2.3358579903653975e-07,-4.4158573473396245e-06,4.4158573473396245e-06,8.642411657099604e-07,1119.0,0.2732970531322486,8.62221734736893e-07,90.44949294276238,local,0.1025415390234464,1.0635766897955042e-10,0.9999999989627845,False,0.316,0.49650023358579903,False,316.22776601683796,-66.22779468898531,False
120,0.85,250.0,reflection,60.0,p,110.0,1.0101070346477023e-10,8.517082750226516e-10,2.9184041444300544e-05,8.428730243405156e-07,2.9883900713145516e-05,3.108274640716024e-06,0.8071519678523816,0.35230788733729357,2.9461120782015294e-07,725.0,11.7,0.85,250.0,725.0000144425231,0.9172892403399374,0.1872409787445888,0.8500005936680934,250.0001644225673,-0.00016442256730897498,0.00016442256730897498,-5.936680934626182e-07,5.936680934626182e-07,-1.4442523138313845e-05,1.4442523138313845e-05,8.642445584920563e-07,1120.0,0.2732981260241514,8.430887738987807e-07,90.69486375508232,local,0.11079958329838678,1.0101070346477023e-10,0.9999999990883477,False,0.316,0.5340005936680934,False,316.22776601683796,-66.22760159427065,False
121,0.8875,250.0,reflection,60.0,p,110.0,9.159275274050961e-11,8.817323212818484e-10,2.9693977862217257e-05,8.625587052813546e-07,3.0385192660943464e-05,3.329557227685809e-06,0.8068283056541585,0.3503799370491032,1.8178409750103603e-06,725.0,11.7,0.8875,250.0,725.0000035287846,0.8977002199101092,0.1793301495547708,0.8874968514052705,249.99881535036158,0.0011846496384180227,0.0011846496384180227,3.1485947294962457e-06,3.1485947294962457e-06,-3.5287846458231797e-06,3.5287846458231797e-06,8.642756984590768e-07,1121.0,0.2733079733463561,8.638816115961333e-07,90.53332606896868,local,0.11904918991634943,9.159275274050961e-11,0.9999999992306311,False,0.316,0.5714968514052705,False,316.22776601683796,-66.22895066647638,False
122,0.9249999999999999,250.0,reflection,60.0,p,110.0,9.776566817171912e-11,8.775982501354711e-10,2.9624284803780006e-05,8.654424998521261e-07,3.0294788189086865e-05,2.8328562747051422e-06,0.8061907089094729,0.3489778963492003,1.1278703128485795e-06,725.0,11.7,0.9249999999999999,250.0,724.9999647584517,0.8793153843478703,0.17205886839383933,0.9250028468604876,250.00050105378207,-0.0005010537820737682,0.0005010537820737682,-2.8468604876819015e-06,2.8468604876819015e-06,3.524154828937753e-05,3.524154828937753e-05,8.643285960876235e-07,1122.0,0.273324701045259,8.668065927804713e-07,90.55336340121768,local,0.12733840710566063,9.776566817171912e-11,0.9999999992322375,False,0.316,0.6090028468604876,False,316.22776601683796,-66.22726496305589,False
123,0.9624999999999999,250.0,reflection,60.0,p,110.0,1.0227288290304858e-10,8.699146478460385e-10,2.9494315517503345e-05,8.664667605642158e-07,3.0175166351868243e-05,2.851376694999741e-06,0.8052955630438969,0.3479843212475125,1.0808989422260395e-06,725.0,11.7,0.9624999999999999,250.0,724.9999420342906,0.8620153638189965,0.16535601742235448,0.9624986472997819,249.99919324443934,0.0008067555606601218,0.0008067555606601218,1.352700218060221e-06,1.352700218060221e-06,5.796570940219681e-05,5.796570940219681e-05,8.643985020688573e-07,1123.0,0.2733468072575358,8.686911528222873e-07,90.58297417720254,local,0.1357492436728409,1.0227288290304858e-10,0.9999999992466044,False,0.316,0.6464986472997818,False,316.22776601683796,-66.22857277239862,False
124,1.0,250.0,reflection,60.0,p,110.0,9.72452377890128e-11,7.893806895776717e-10,2.809591944709537e-05,8.299008091715132e-07,2.8708532405152842e-05,2.537621229259379e-06,0.8041874128632474,0.34730441578429905,6.077726911844936e-07,725.0,11.7,1.0,250.0,725.0000261214601,0.8456997472488275,0.15915494309189535,1.0,250.00049478019469,-0.0004947801946855179,0.0004947801946855179,0.0,0.0,-2.6121460109607142e-05,2.6121460109607142e-05,8.644816407676918e-07,1124.0,0.2733730980225378,8.3021174675306e-07,91.0238766929897,local,0.14409168942215178,9.72452377890128e-11,0.9999999993251155,False,0.316,0.6839999999999999,False,316.22776601683796,-66.22727123664328,False
125,0.1,287.5,reflection,60.0,p,110.0,6.069214074564324e-11,9.332483764087754e-10,3.054911416733348e-05,9.398721522109196e-07,3.117660310667042e-05,3.3281476358699253e-06,0.9291236210898423,0.31203689324120304,5.058671291340644e-06,725.0,11.7,0.1,287.5,725.0000009293946,2.867883660153719,1.5915233731164473,0.10000163728682508,287.5005211901298,-0.0005211901298025623,0.0005211901298025623,-1.6372868250763561e-06,1.6372868250763561e-06,-9.293945595345576e-07,9.293945595345576e-07,9.729216043706428e-07,1125.0,0.3076648254596462,9.419984560283193e-07,90.28040368827662,local,0.027088260211069946,6.069214074564324e-11,0.9999999977594669,False,0.316,-0.2159983627131749,False,316.22776601683796,-28.72724482670816,False
126,0.1375,287.5,reflection,60.0,p,110.0,8.581417951233596e-11,1.0174707464184867e-09,3.1897817267306655e-05,9.534394745841659e-07,3.261315047404892e-05,3.60463997797929e-06,0.8926114059513949,0.3121112393877306,5.27141559619627e-06,725.0,11.7,0.1375,287.5,724.997802738565,2.4457431291376284,1.1574714633364847,0.13750226086189732,287.5014172561677,-0.0014172561677128215,0.0014172561677128215,-2.2608618973074535e-06,2.2608618973074535e-06,0.002197261434957909,0.002197261434957909,9.393108523860936e-07,1126.0,0.2970361724454262,9.561803621175796e-07,89.89986414116987,local,0.01666733702573291,8.581417951233596e-11,0.9999999948513564,False,0.316,-0.17849773913810268,False,316.22776601683796,-28.72634876067025,False
127,0.175,287.5,reflection,60.0,p,110.0,7.25946222477258e-11,1.0076353647428787e-09,3.174327274782609e-05,9.2777478154447e-07,3.249209351541169e-05,3.1888285178640133e-06,0.859630311673379,0.3321863799104661,1.024518737543018e-06,725.0,11.7,0.175,287.5,724.999987722906,2.16793030538107,0.9094580997430943,0.1749997533001837,287.4991306828871,0.0008693171129152688,0.0008693171129152688,2.4669981629754645e-07,2.4669981629754645e-07,1.2277094015189505e-05,1.2277094015189505e-05,9.179864725482578e-07,1127.0,0.2902928114476129,9.279503592858714e-07,89.9653151956723,local,0.008821737195277792,7.25946222477258e-11,0.9999999917709379,False,0.316,-0.1410002466998163,False,316.22776601683796,-28.728635333950876,False
128,0.2125,287.5,reflection,60.0,p,110.0,6.130598217336436e-11,9.223166656085388e-10,3.036966686693384e-05,8.728692027485555e-07,3.103372336829652e-05,3.325978021957569e-06,0.8287043073711072,0.3749291619812552,2.3695468533693482e-06,725.0,11.7,0.2125,287.5,724.9999407471545,1.9673617895676336,0.7489590164300095,0.21250153826910825,287.5007680189766,-0.0007680189766006151,0.0007680189766006151,-1.5382691082588273e-06,1.5382691082588273e-06,5.925284551722143e-05,5.925284551722143e-05,9.029214823597179e-07,1128.0,0.2855288432552253,8.728396617976636e-07,90.35149660913433,local,0.0036845859345023078,6.130598217336436e-11,0.9999999833615003,False,0.316,-0.10349846173089175,False,316.22776601683796,-28.72699799786136,False
