case_id,tau1_ps,sigma1_s_per_m,measurement_mode,measurement_angle_deg,measurement_polarization,noise_dynamic_range_db,weighted_data_fit,data_fit,relative_l2,residual_rms,fit_sigma,max_abs_residual,max_abs_parameter_correlation,mean_abs_parameter_correlation,recovery_error,true_epi_thickness_um,true_oxide_thickness_um,true_substrate_thickness_um,true_eps_inf,true_tau1_ps,true_sigma1_s_per_m,true_tau2_ps,true_sigma2_s_per_m,fit_epi_thickness_um,fit_oxide_thickness_um,fit_substrate_thickness_um,fit_eps_inf,fit_tau1_ps,fit_sigma1_s_per_m,fit_tau2_ps,fit_sigma2_s_per_m,fit_plasma_freq1_thz,fit_gamma1_thz,fit_plasma_freq2_thz,fit_gamma2_thz,signed_err_epi_thickness_um,abs_err_epi_thickness_um,signed_err_eps_inf,abs_err_eps_inf,signed_err_oxide_thickness_um,abs_err_oxide_thickness_um,signed_err_sigma1_s_per_m,abs_err_sigma1_s_per_m,signed_err_sigma2_s_per_m,abs_err_sigma2_s_per_m,signed_err_substrate_thickness_um,abs_err_substrate_thickness_um,signed_err_tau1_ps,abs_err_tau1_ps,signed_err_tau2_ps,abs_err_tau2_ps,noise_sigma,noise_seed,clean_peak_abs,noise_rms,observed_snr_db,optimizer_stage,initial_objective_value,final_objective_value,objective_improvement_fraction,stuck_to_initial,initial_tau1_ps,fit_minus_initial_tau1_ps,stuck_to_initial_tau1_ps,initial_sigma1_s_per_m,fit_minus_initial_sigma1_s_per_m,stuck_to_initial_sigma1_s_per_m
278,0.13125,51.25,reflection,60.0,s,110.0,0.0010474628369610915,0.00670693183695565,0.08189585970582182,0.009439915729927415,0.06287418078429778,0.030880564753850717,0.8791525005673752,0.3133066361130229,0.18393946642070794,70.0,10.0,725.0,11.7,0.13125,51.25,0.8154753215150046,707.1067811865476,70.0,10.0,725.0,11.7,0.18708289525813293,31.622772761931476,0.8154753504777015,707.1072468295547,0.695390413276049,0.8507188370818016,1.5750088257031334,0.1951683064346006,0.0,0.0,0.0,0.0,0.0,0.0,19.627227238068524,19.627227238068524,-0.00046564300714635465,0.00046564300714635465,0.0,0.0,-0.055832895258132925,0.055832895258132925,-2.896269690744191e-08,2.896269690744191e-08,3.1728999408823546e-06,1278.0,1.003359060100184,3.084824245743826e-06,91.4495109980524,local,0.02799580891873705,0.0010474628369610915,0.962585012635229,True,0.18708286933869706,2.5919435875376706e-08,True,31.622776601683796,-3.839752320544676e-06,True
279,0.14166666666666666,51.25,reflection,60.0,s,110.0,0.0009077457611070017,0.004737640942862585,0.06883052333712555,0.009078080495268167,0.05849827149764457,0.03165036011923862,0.9865434449539418,0.4461470222748131,0.1711081960801111,70.0,10.0,725.0,11.7,0.14166666666666666,51.25,0.8154753215150046,707.1067811865476,70.0,10.0,725.0,11.7,0.18708286933869706,31.622776601683796,0.8154753215150046,707.1067811865477,0.6953905036659745,0.8507189549448236,1.5750083350863051,0.19516831336626406,0.0,0.0,0.0,0.0,0.0,0.0,19.627223398316204,19.627223398316204,-1.1368683772161603e-13,1.1368683772161603e-13,0.0,0.0,-0.04541620267203039,0.04541620267203039,0.0,0.0,3.3101709332933483e-06,1279.0,1.046767959369227,3.3886819749095964e-06,91.80364308967481,initial,0.0009077457611070017,0.0009077457611070017,0.0,True,0.18708286933869706,0.0,True,31.622776601683796,0.0,True
280,0.15208333333333335,51.25,reflection,60.0,s,110.0,0.00042812733721152985,0.002466498210893454,0.0496638521551989,0.006118371126112422,0.054340145085495915,0.023457060202010507,0.9689197236324549,0.4138175918633882,0.1613428074870281,70.0,10.0,725.0,11.7,0.15208333333333335,51.25,0.8154753215150046,707.1067811865476,70.0,10.0,725.0,11.7,0.18708289673796558,31.622769926320473,0.815475348624654,707.1065507739962,0.6953903793479707,0.8507188303525841,1.5750080522962673,0.19516830687809178,0.0,0.0,0.0,0.0,0.0,0.0,19.627230073679527,19.627230073679527,0.00023041255133193772,0.00023041255133193772,0.0,0.0,-0.03499956340463223,0.03499956340463223,-2.7109649414214232e-08,2.7109649414214232e-08,3.249967955517633e-06,1280.0,1.027730106199651,3.3210503549603714e-06,91.38639400781786,local,0.007208626784850508,0.00042812733721152985,0.9406090299873379,True,0.18708286933869706,2.739926852068919e-08,True,31.622776601683796,-6.675363323438432e-06,True
281,0.1625,51.25,reflection,60.0,s,110.0,0.002251347838472426,0.01337357219740778,0.11564416196854806,0.013728453454696499,0.05040811714554649,0.03239190107368627,0.9702058072579632,0.48112691796605234,0.15445811378879146,70.0,10.0,725.0,11.7,0.1625,51.25,0.8154753215150046,707.1067811865476,70.0,10.0,725.0,11.7,0.18708288478056645,31.622772839536083,0.8154753367936493,707.1071384793378,0.695390433601969,0.8507188847262624,1.5750087182483203,0.19516830970961477,0.0,0.0,0.0,0.0,0.0,0.0,19.627227160463917,19.627227160463917,-0.000357292790226893,0.000357292790226893,0.0,0.0,-0.024582884780566444,0.024582884780566444,-1.527864468275908e-08,1.527864468275908e-08,3.2096678867681307e-06,1281.0,1.014986105488671,3.1582306228879726e-06,91.50108593082564,local,0.015754443816203428,0.002251347838472426,0.8570975995892082,True,0.18708286933869706,1.5441869394283714e-08,True,31.622776601683796,-3.762147713359809e-06,True
282,0.17291666666666666,51.25,reflection,60.0,s,110.0,0.0008162560415473003,0.005116892890146655,0.07153246039489103,0.00817101237327394,0.046713286138222336,0.02477281618529578,0.9355706673176093,0.3596337770933363,0.15023440823882928,70.0,10.0,725.0,11.7,0.17291666666666666,51.25,0.8154753215150046,707.1067811865476,70.0,10.0,725.0,11.7,0.18708288183106475,31.622813476896223,0.8154753338761999,707.1070702348057,0.695390885894915,0.8507188981384826,1.5750086450618463,0.19516831040785007,0.0,0.0,0.0,0.0,0.0,0.0,19.627186523103777,19.627186523103777,-0.0002890482581960896,0.0002890482581960896,0.0,0.0,-0.014166215164398088,0.014166215164398088,-1.2361195289578575e-08,1.2361195289578575e-08,3.1497263441461584e-06,1282.0,0.9960309253737216,3.141794320178046e-06,91.2118848858757,local,0.0360263689378065,0.0008162560415473003,0.9773428167863258,True,0.18708286933869706,1.2492367695848827e-08,True,31.622776601683796,3.687521242667913e-05,True
283,0.18333333333333335,51.25,reflection,60.0,s,110.0,0.0003047289761873749,0.0012970426034290194,0.03601447769202019,0.004876088193971619,0.043257019497812944,0.01802920725046296,0.9865460077584859,0.44617286031940967,0.1484062475009266,70.0,10.0,725.0,11.7,0.18333333333333335,51.25,0.8154753215150046,707.1067811865476,70.0,10.0,725.0,11.7,0.18708286933869706,31.622776601683796,0.8154753215150046,707.1067811865477,0.6953905036659745,0.8507189549448236,1.5750083350863051,0.19516831336626406,0.0,0.0,0.0,0.0,0.0,0.0,19.627223398316204,19.627223398316204,-1.1368683772161603e-13,1.1368683772161603e-13,0.0,0.0,-0.0037495360053637072,0.0037495360053637072,0.0,0.0,3.3270503826884088e-06,1283.0,1.052105709943021,3.312260272811193e-06,92.22939928626892,initial,0.0003047289761873749,0.0003047289761873749,0.0,True,0.18708286933869706,0.0,True,31.622776601683796,0.0,True
284,0.19375,51.25,reflection,60.0,s,110.0,0.00024645862349542284,0.0012838571930164377,0.03583095300178935,0.004515377718606745,0.04004067607430305,0.016460818903297952,0.9579072749052767,0.47124403885352717,0.1486653940768496,70.0,10.0,725.0,11.7,0.19375,51.25,0.8154753215150046,707.1067811865476,70.0,10.0,725.0,11.7,0.1870828738303708,31.62277550736414,0.8154753259592002,707.1067434140716,0.6953904832860149,0.8507189345199074,1.5750082887273757,0.1951683123026314,0.0,0.0,0.0,0.0,0.0,0.0,19.62722449263586,19.62722449263586,3.777247593461652e-05,3.777247593461652e-05,0.0,0.0,0.006667126169629195,0.006667126169629195,-4.444195678132701e-09,4.444195678132701e-09,3.267306483792594e-06,1284.0,1.033213030262062,3.2591373497093987e-06,91.74665533156684,local,0.004133482198461662,0.00024645862349542284,0.9403750611077637,True,0.18708286933869706,4.491673755158132e-09,True,31.622776601683796,-1.094319657113374e-06,True
285,0.20416666666666666,51.25,reflection,60.0,s,110.0,0.002486726015801478,0.01186506899402177,0.10892689747726117,0.013180265930612119,0.03706839948188528,0.02753939857985014,0.996021529827587,0.490827982281899,0.150684743724063,70.0,10.0,725.0,11.7,0.20416666666666666,51.25,0.8154753215150046,707.1067811865476,69.99999999999997,9.999999999999984,725.0,11.7,0.18708286908847946,31.62277651642893,0.815475326117967,707.1067894546678,0.6953905031936214,0.8507189560826341,1.5750083398494241,0.19516831226463363,2.842170943040401e-14,2.842170943040401e-14,0.0,0.0,1.5987211554602254e-14,1.5987211554602254e-14,19.62722348357107,19.62722348357107,-8.268120268439816e-06,8.268120268439816e-06,0.0,0.0,0.017083797578187204,0.017083797578187204,-4.6029624556354065e-09,4.6029624556354065e-09,2.9507189176873527e-06,1285.0,0.9330992514838934,3.035425358508523e-06,92.01138201080747,local,0.2124915796256844,0.002486726015801478,0.9882972962025979,True,0.18708286933869706,-2.5021759664234366e-10,True,31.622776601683796,-8.525486450139397e-08,True
286,0.21458333333333335,51.25,reflection,60.0,s,110.0,0.0006058397310275823,0.0030968119886410255,0.05564900707686549,0.007354030294698442,0.034340974763350345,0.020006802743785315,0.9865441708246336,0.4461467360548198,0.15414140698474846,70.0,10.0,725.0,11.7,0.21458333333333335,51.25,0.8154753215150046,707.1067811865476,70.0,10.0,725.0,11.7,0.18708286933869706,31.622776601683796,0.8154753215150046,707.1067811865477,0.6953905036659745,0.8507189549448236,1.5750083350863051,0.19516831336626406,0.0,0.0,0.0,0.0,0.0,0.0,19.627223398316204,19.627223398316204,-1.1368683772161603e-13,1.1368683772161603e-13,0.0,0.0,0.027500463994636293,0.027500463994636293,0.0,0.0,3.3061522969217234e-06,1286.0,1.045497154966994,3.292567842142233e-06,92.07067351866208,initial,0.0006058397310275823,0.0006058397310275823,0.0,True,0.18708286933869706,0.0,True,31.622776601683796,0.0,True
287,0.225,51.25,reflection,60.0,s,110.0,0.0007991768306756694,0.002047114960708549,0.04524505454421013,0.0072112755091328735,0.03186125605439432,0.018915235008157977,0.9902077462719827,0.49395106334680694,0.15873767732056457,70.0,10.0,725.0,11.7,0.225,51.25,0.8154753215150046,707.1067811865476,70.0,10.0,725.0,11.7,0.1870828693386971,31.62277660168376,0.8154753215150061,707.1067811865485,0.6953905036659741,0.8507189549448234,1.5750083350863047,0.19516831336626367,0.0,0.0,0.0,0.0,0.0,0.0,19.62722339831624,19.62722339831624,-9.094947017729282e-13,9.094947017729282e-13,0.0,0.0,0.037917130661302895,0.037917130661302895,-1.5543122344752192e-15,1.5543122344752192e-15,3.4442483602370325e-06,1287.0,1.089166964564914,3.407193338150525e-06,93.40087051303443,local,0.020399415457952496,0.0007991768306756694,0.9608235425998877,True,0.18708286933869706,5.551115123125783e-17,True,31.622776601683796,-3.552713678800501e-14,True
288,0.23541666666666666,51.25,reflection,60.0,s,110.0,0.00448922415943252,0.02808904729830091,0.16759787378812688,0.019045608426162968,0.029632906986965617,0.030306798716040632,0.9977944494376922,0.46644625402341683,0.16421356181077768,70.0,10.0,725.0,11.7,0.23541666666666666,51.25,0.8154753215150046,707.1067811865476,69.99999999999984,9.999999999999899,725.0,11.7,0.18708286883893704,31.622777815449247,0.8154753036171811,707.1067760613357,0.6953905179402425,0.8507189572173743,1.5750083466622822,0.1951683176497635,1.5631940186722204e-13,1.5631940186722204e-13,0.0,0.0,1.0125233984581428e-13,1.0125233984581428e-13,19.627222184550753,19.627222184550753,5.125211828271858e-06,5.125211828271858e-06,0.0,0.0,0.04833379782772962,0.04833379782772962,1.789782344552293e-08,1.789782344552293e-08,3.0487860266209385e-06,1288.0,0.9641107942616911,2.9350142013943095e-06,91.75831464518865,local,0.09713432120048943,0.00448922415943252,0.9537833373008643,True,0.18708286933869706,-4.997600111522615e-10,True,31.622776601683796,1.213765450813753e-06,True
289,0.24583333333333332,51.25,reflection,60.0,s,110.0,0.0006844316480492077,0.0023908348734763443,0.0488961642000305,0.00698763152936118,0.027658357622623697,0.017072130732218638,0.9996236121207875,0.5201022934462143,0.1703512257770747,70.0,10.0,725.0,11.7,0.24583333333333332,51.25,0.8154753215150046,707.1067811865476,70.0,10.0,725.0,11.7,0.18708287008111477,31.622776420806403,0.8154753222495748,707.106774943228,0.6953905002974211,0.8507189515688395,1.5750083274237516,0.19516831319045883,0.0,0.0,0.0,0.0,0.0,0.0,19.627223579193597,19.627223579193597,6.243319603527198e-06,6.243319603527198e-06,0.0,0.0,0.058750463252218554,0.058750463252218554,-7.345701824590378e-10,7.345701824590378e-10,3.364846617862854e-06,1289.0,1.064057928956083,3.263040860065379e-06,92.82864713440894,local,0.0022369678163821475,0.0006844316480492077,0.6940359878953734,True,0.18708286933869706,7.424177106418739e-10,True,31.622776601683796,-1.8087739306338335e-07,True
290,0.25625,51.25,reflection,60.0,s,110.0,0.0006077624794574146,0.0029899002927548032,0.05467998073111221,0.006903536285004727,0.025946914159922268,0.016328422961809093,0.9841197395381629,0.47606259885590213,0.17697349733050527,70.0,10.0,725.0,11.7,0.25625,51.25,0.8154753215150046,707.1067811865476,70.0,10.0,725.0,11.7,0.18708287205195348,31.622775940645163,0.8154753241995814,707.1067583695714,0.6953904913551835,0.850718942606876,1.5750083070825651,0.1951683127237623,0.0,0.0,0.0,0.0,0.0,0.0,19.627224059354837,19.627224059354837,2.281697618400358e-05,2.281697618400358e-05,0.0,0.0,0.0691671279480465,0.0691671279480465,-2.684576783096304e-09,2.684576783096304e-09,3.265915508694505e-06,1290.0,1.032773165314208,3.3073347033018934e-06,91.63530180215648,local,0.0040978005184266015,0.0006077624794574146,0.8516856843751944,True,0.18708286933869706,2.713256425090904e-09,True,31.622776601683796,-6.610386336092233e-07,True
291,0.26666666666666666,51.25,reflection,60.0,s,110.0,0.0005969990398928548,0.003655157622484723,0.06045789958710708,0.006836005255674188,0.024497195090396846,0.015647443908511628,0.9964536921757622,0.5205246429036479,0.1839391068325964,70.0,10.0,725.0,11.7,0.26666666666666666,51.25,0.8154753215150046,707.1067811865476,69.9999999999883,9.999999999991639,725.0,11.7,0.1870828005042665,31.622824021704655,0.8154746450521341,707.1064418130023,0.695391152982702,0.8507192679546495,1.5750086103864098,0.19516847526475872,1.1695533430611249e-11,1.1695533430611249e-11,0.0,0.0,8.361311643056979e-12,8.361311643056979e-12,19.627175978295345,19.627175978295345,0.0003393735452164037,0.0003393735452164037,0.0,0.0,0.07958386616240015,0.07958386616240015,6.764628704969411e-07,6.764628704969411e-07,3.0879636651812034e-06,1291.0,0.9764998513814188,3.043792215184405e-06,91.39869069138774,local,0.06804369297772912,0.0005969990398928548,0.9912262398795983,True,0.18708286933869706,-6.883443054439553e-08,True,31.622776601683796,4.74200208593345e-05,True
292,0.27708333333333335,51.25,reflection,60.0,s,110.0,0.011163511317383697,0.06686632321295025,0.2585852339422154,0.03135949547906715,0.023310168130076487,0.039989092714140986,0.986544228448996,0.44614795031226856,0.19113845884399608,70.0,10.0,725.0,11.7,0.27708333333333335,51.25,0.8154753215150046,707.1067811865476,70.0,10.0,725.0,11.7,0.18708286933869706,31.622776601683796,0.8154753215150046,707.1067811865477,0.6953905036659745,0.8507189549448236,1.5750083350863051,0.19516831336626406,0.0,0.0,0.0,0.0,0.0,0.0,19.627223398316204,19.627223398316204,-1.1368683772161603e-13,1.1368683772161603e-13,0.0,0.0,0.09000046399463629,0.09000046399463629,0.0,0.0,3.2262526931312975e-06,1292.0,1.020230681754717,3.315167769222958e-06,91.2651978435118,initial,0.011163511317383697,0.011163511317383697,0.0,True,0.18708286933869706,0.0,True,31.622776601683796,0.0,True
293,0.2875,51.25,reflection,60.0,s,110.0,7.79854251572649e-05,0.0004360097954610802,0.02088084757525614,0.002532981726586829,0.022387411928287065,0.008385077041134281,0.9986917151015986,0.5134170844000515,0.19848497579147611,70.0,10.0,725.0,11.7,0.2875,51.25,0.8154753215150046,707.1067811865476,69.99999999994523,9.999999999968407,725.0,11.7,0.18708298879385063,31.62274751604625,0.815475436779361,707.1057739259824,0.6953899618584145,0.8507184117486513,1.5750071019900989,0.1951682857799641,5.476863407238852e-11,5.476863407238852e-11,0.0,0.0,3.1592506388733455e-11,3.1592506388733455e-11,19.62725248395375,19.62725248395375,0.001007260565188517,0.001007260565188517,0.0,0.0,0.10041701120614935,0.10041701120614935,-1.1526435639286348e-07,1.1526435639286348e-07,3.2262225903738356e-06,1293.0,1.020221162426974,3.177455117229426e-06,91.636079746759,local,0.011183375255293941,7.79854251572649e-05,0.9930266647253612,True,0.18708286933869706,1.1945515357436598e-07,True,31.622776601683796,-2.9085637546444332e-05,True
