abs_err_n_cm3,abs_err_sigma_s_per_m,abs_err_tau_ps,abs_err_thickness_um,case_id,clean_peak_abs,data_fit,final_objective_value,fit_gamma_thz,fit_minus_initial_sigma_s_per_m,fit_minus_initial_tau_ps,fit_n_cm3,fit_plasma_freq_thz,fit_sigma,fit_sigma_s_per_m,fit_tau_ps,fit_thickness_um,initial_objective_value,initial_sigma_s_per_m,initial_tau_ps,log10_true_over_fit_n,max_abs_parameter_correlation,max_abs_residual,mean_abs_parameter_correlation,measurement_angle_deg,measurement_mode,measurement_polarization,noise_dynamic_range_db,noise_rms,noise_seed,noise_sigma,objective_improvement_fraction,observed_snr_db,optimizer_stage,recovery_error,relative_l2,residual_rms,sigma_s_per_m,signed_err_n_cm3,signed_err_sigma_s_per_m,signed_err_tau_ps,signed_err_thickness_um,stuck_to_initial,stuck_to_initial_sigma_s_per_m,stuck_to_initial_tau_ps,tau_ps,true_eps_inf,true_n_cm3,true_sigma_s_per_m,true_tau_ps,true_thickness_um,weighted_data_fit
114383054068.0,0.0013324241850085627,2.5721661513350424e-06,0.0005392877149006381,0,0.4299646973968677,1.09047646910629e-09,7.365015211086992e-11,1.5915084946761575,-216.22643359265294,-0.21599742783384868,9226482707158448.0,1.6913873365110739,3.3440718002180936e-05,100.00133242418501,0.10000257216615134,725.0005392877149,0.016998652227491768,316.22776601683796,0.316,5.384025837572234e-06,0.9456640520964209,5.067044903380585e-06,0.3852177902535958,45.0,reflection,p,110.0,1.303639161176167e-06,1000.0,1.3596677572391722e-06,0.9999999956672946,89.62470248109716,local,8.895724537059056e-06,3.3022363166591976e-05,1.3037674559164216e-06,100.0,114383054068.0,-0.0013324241850085627,-2.5721661513350424e-06,-0.0005392877149006381,False,False,False,0.1,11.7,9226597090212516.0,100.0,0.1,725.0,7.365015211086992e-11
32204213351.0,0.0007650791034734539,1.711873131027275e-06,6.252362732084293e-05,1,0.4271247996650482,1.175472593852445e-09,7.940633476657543e-11,1.157504906134132,-216.22853109594143,-0.17850171187313102,6710284633458816.0,1.4424323693998744,3.4715080030819735e-05,99.99923492089653,0.13749828812686898,724.9999374763727,0.018175295287612844,316.22776601683796,0.316,-2.0842850158671128e-06,0.8270864391973243,3.934011174509702e-06,0.44070670133858253,45.0,reflection,p,110.0,1.3439778337841468e-06,1001.0,1.3506872120846764e-06,0.9999999956310841,89.30104980585895,local,4.48753719046364e-06,3.4285165798818076e-05,1.3444714692916004e-06,100.0,-32204213351.0,0.0007650791034734539,1.711873131027275e-06,6.252362732084293e-05,False,False,False,0.1375,11.7,6710252429245465.0,100.0,0.1375,725.0,7.940633476657543e-11
92705382701.0,0.0005991249240935304,4.125481071481918e-06,4.729443196538341e-05,2,0.4252094332188429,1.1581011403230592e-09,6.975170593882165e-11,0.9094782578699034,-216.22836514176205,-0.1410041254810715,5272433899789854.0,1.2785878127193373,3.4460219083692924e-05,99.9994008750759,0.1749958745189285,724.999952705568,0.019977360734749046,316.22776601683796,0.316,-7.63628162596858e-06,0.6102031688408125,3.991563759844427e-06,0.38590214245154425,45.0,reflection,p,110.0,1.3255138979708672e-06,1002.0,1.3446302915608054e-06,0.9999999965084625,89.38773164950952,local,7.469677173107949e-06,3.4030885094617496e-05,1.3293647908945508e-06,100.0,-92705382701.0,0.0005991249240935304,4.125481071481918e-06,4.729443196538341e-05,False,False,False,0.175,11.7,5272341194407153.0,100.0,0.175,725.0,6.975170593882165e-11
27589307908.0,0.0003139363224420322,6.831487739666908e-07,5.692464196727087e-05,3,0.4239076069783596,1.1275013583664218e-09,7.601436780753981e-11,0.7489620303030711,-216.2280799531604,-0.10349931685122604,4341900453145041.0,1.1602856463544022,3.395953074246761e-05,99.99968606367756,0.21250068314877396,725.000056924642,0.022115085042172446,316.22776601683796,0.316,2.759585634432745e-06,0.6217830269619538,3.7720074194174877e-06,0.3704328887253466,45.0,reflection,p,110.0,1.3137693938505268e-06,1003.0,1.340513555523104e-06,0.999999996562782,89.45495589023766,local,1.3798900703727761e-06,3.357828700762476e-05,1.3101627956599083e-06,100.0,27589307908.0,0.0003139363224420322,-6.831487739666908e-07,-5.692464196727087e-05,False,False,False,0.2125,11.7,4341928042452949.0,100.0,0.2125,725.0,7.601436780753981e-11
59548466723.5,0.0008610799474411124,6.186350668485607e-06,6.97689813478064e-06,4,0.4230105916714764,1.1730432808490526e-09,8.979481044475295e-11,0.6366355261700329,-216.2286270967854,-0.06600618635066849,3690698384551730.5,1.069742538653041,3.469145482928253e-05,99.99913892005256,0.24999381364933151,724.9999930231019,0.024468983858006294,316.22776601683796,0.316,-7.007286005590965e-06,0.6888987917201401,4.915595364669975e-06,0.36895001455823523,45.0,reflection,p,110.0,1.3388216685627139e-06,1004.0,1.3376769440573182e-06,0.9999999963302599,89.30253885210837,local,8.046157189946142e-06,3.424971942730411e-05,1.338156894867962e-06,100.0,-59548466723.5,0.0008610799474411124,6.186350668485607e-06,6.97689813478064e-06,False,False,False,0.25,11.7,3690638836085007.0,100.0,0.25,725.0,8.979481044475295e-11
906818313.0,0.0005027773130024116,1.526721445821444e-06,8.116128594792826e-05,5,0.4223836863401749,1.1573400709093194e-09,9.866906545454128e-11,0.5535853504783375,-216.22826879415095,-0.028501526721445847,3209252068631362.5,0.9975321542480998,3.4459640732631804e-05,99.999497222687,0.28749847327855416,724.999918838714,0.02705549723133126,316.22776601683796,0.316,-1.2271589660876403e-07,0.7300542163027527,4.419093346444804e-06,0.36490950703440883,45.0,reflection,p,110.0,1.337260446258545e-06,1005.0,1.3356944953331031e-06,0.9999999963530862,89.34377136580353,local,2.245735930880519e-06,3.4019701217225873e-05,1.3339354009606475e-06,100.0,-906818313.0,0.0005027773130024116,1.526721445821444e-06,8.116128594792826e-05,False,False,False,0.2875,11.7,3209251161813049.5,100.0,0.2875,725.0,9.866906545454128e-11
8233613914.0,0.00034934668136088476,1.928017032137852e-07,2.6102539209205133e-05,6,0.421940083711715,1.1285111395543845e-09,7.41040081572686e-11,0.4897072266938707,-216.2274166701566,0.009000192801703166,2838961184448535.0,0.9382200635930948,3.40006605298426e-05,100.00034934668136,0.32500019280170317,725.0000261025392,0.02998402738411192,316.22776601683796,0.316,-1.2595516606207186e-06,0.755579697543656,5.181306402396446e-06,0.3604073670187864,45.0,reflection,p,110.0,1.3229266547424995e-06,1006.0,1.3342917006511323e-06,0.9999999975285505,89.4847436720384,local,1.088174050726346e-06,3.3593319865032466e-05,1.3244210060673808e-06,100.0,-8233613914.0,-0.00034934668136088476,-1.928017032137852e-07,-2.6102539209205133e-05,False,False,False,0.32499999999999996,11.7,2838952950834621.0,100.0,0.32499999999999996,725.0,7.41040081572686e-11
9927529954.0,0.000748072333209393,4.125636275664757e-06,1.350871298200218e-05,7,0.4216231489583774,1.101445386148427e-09,7.147681545920486e-11,0.43905311576650113,-216.22851408917117,0.04649587436372438,2545278090347199.5,0.8883673900449535,3.3602700035004466e-05,99.99925192766679,0.3624958743637244,725.000013508713,0.03340139218127436,316.22776601683796,0.316,-1.693913094387744e-06,0.7717781186080671,3.6515754454082526e-06,0.35605259521680516,45.0,reflection,p,110.0,1.3219132552132794e-06,1007.0,1.3332894649609217e-06,0.9999999978600648,89.55135782808705,local,4.1824584399288435e-06,3.31880307663535e-05,1.3175033979365364e-06,100.0,-9927529954.0,0.000748072333209393,4.125636275664757e-06,-1.350871298200218e-05,False,False,False,0.36250000000000004,11.7,2545268162817245.5,100.0,0.36250000000000004,725.0,7.147681545920486e-11
11062423906.0,0.0013467282939529923,3.468542669471386e-06,7.715082426784647e-05,8,0.4213952924290164,1.1072070662182412e-09,8.374820965218891e-11,0.39788390753646136,-216.226419288544,0.08400346854266949,2306660334977035.0,0.8457009383138906,3.366447945921272e-05,100.00134672829395,0.4000034685426695,725.0000771508243,0.03744958483414088,316.22776601683796,0.316,-2.0828212574368074e-06,0.7822343971709482,4.841130523100361e-06,0.35197314968982885,45.0,reflection,p,110.0,1.3302660389362243e-06,1008.0,1.3325689193484e-06,0.999999997763708,89.56552086168726,local,4.918823997539409e-06,3.327472112908298e-05,1.3314643809281027e-06,100.0,-11062423906.0,-0.0013467282939529923,-3.468542669471386e-06,-7.715082426784647e-05,False,False,False,0.4,11.7,2306649272553129.0,100.0,0.4,725.0,8.374820965218891e-11
1707470404.5,0.0007188786044167728,2.7908759862027566e-06,8.734998687032203e-06,9,0.4212311005446582,1.0157252457314371e-09,7.338111860144694e-11,0.3637804064591879,-216.22704713823356,0.1215027908759862,2108938185233265.5,0.8086431534074289,3.225872759401764e-05,100.00071887860442,0.4375027908759862,725.0000087349987,0.042247457059975554,316.22776601683796,0.316,-3.516202039632408e-07,0.7889888166223585,4.1935464990128105e-06,0.3481724091955544,45.0,reflection,p,110.0,1.286515977257613e-06,1009.0,1.3320496990205131e-06,0.9999999982630642,89.93048399461436,local,2.951469677225174e-06,3.187044470558007e-05,1.286257408350155e-06,100.0,-1707470404.5,-0.0007188786044167728,-2.7908759862027566e-06,-8.734998687032203e-06,False,False,False,0.4375,11.7,2108936477762861.0,100.0,0.4375,725.0,7.338111860144694e-11
