abs_err_n_cm3,abs_err_sigma_s_per_m,abs_err_tau_ps,abs_err_thickness_um,case_id,clean_peak_abs,data_fit,final_objective_value,fit_gamma_thz,fit_minus_initial_sigma_s_per_m,fit_minus_initial_tau_ps,fit_n_cm3,fit_plasma_freq_thz,fit_sigma,fit_sigma_s_per_m,fit_tau_ps,fit_thickness_um,initial_objective_value,initial_sigma_s_per_m,initial_tau_ps,log10_true_over_fit_n,max_abs_parameter_correlation,max_abs_residual,mean_abs_parameter_correlation,measurement_angle_deg,measurement_mode,measurement_polarization,noise_dynamic_range_db,noise_rms,noise_seed,noise_sigma,objective_improvement_fraction,observed_snr_db,optimizer_stage,recovery_error,relative_l2,residual_rms,sigma_s_per_m,signed_err_n_cm3,signed_err_sigma_s_per_m,signed_err_tau_ps,signed_err_thickness_um,stuck_to_initial,stuck_to_initial_sigma_s_per_m,stuck_to_initial_tau_ps,tau_ps,true_eps_inf,true_n_cm3,true_sigma_s_per_m,true_tau_ps,true_thickness_um,weighted_data_fit
2718522989.4869385,2.946398290623077e-05,0.0,2.6402708613204595e-05,0,0.7401122105381923,8.550615562317955e-10,8.186766720398827e-11,1.5915494309189535,-0.08997053601709376,-0.216,925378232010.7385,0.016938877538474686,2.9335888690441758e-05,0.010029463982906231,0.1,525.0000264027086,6.438574170640353e-07,0.09999999999999999,0.316,-0.00127772310152062,0.8911353172210584,8.954052620378794e-06,0.6852835803869551,60.0,reflection,s,110.0,2.243996465671904e-06,1000.0,2.340440309402762e-06,0.9998728481414763,90.68436636421055,local,0.0009034866695639326,2.9241435604836426e-05,2.2451153457553336e-06,0.01,-2718522989.4869385,-2.946398290623077e-05,0.0,-2.6402708613204595e-05,False,False,False,0.1,11.7,922659709021.2516,0.01,0.1,525.0,8.186766720398827e-11
1156354874.8823242,3.1589282656839177e-05,0.00019774435043970473,1.5566837646474596e-05,1,0.7401124091444966,9.184754000185547e-10,8.294980967028397e-11,1.1591575268662022,-0.09003158928265684,-0.1786977443504397,669868888049.6642,0.014411855279846064,3.0394989352517412e-05,0.009968410717343161,0.1373022556495603,524.9999844331624,6.460007655359843e-07,0.09999999999999999,0.316,0.0007490504345965625,0.7708551827758996,6.803079976872017e-06,0.48697156396332897,60.0,reflection,s,110.0,2.3288150750761595e-06,1001.0,2.340440937451041e-06,0.9998715948740379,90.36230070451411,local,0.0010674137118788145,3.0306359068990027e-05,2.3269359570370746e-06,0.01,1156354874.8823242,3.1589282656839177e-05,0.00019774435043970473,1.5566837646474596e-05,False,False,False,0.1375,11.7,671025242924.5465,0.01,0.1375,525.0,8.294980967028397e-11
107972874.7680664,2.3483001904045855e-05,0.0004466995021910891,1.3623184145217238e-05,2,0.7401125814125475,9.006866106845513e-10,7.660577069595238e-11,0.9117842093962191,-0.09002348300190403,-0.1414466995021911,527342092315.48334,0.012787074858164315,3.0098369130323034e-05,0.009976516998095954,0.1745533004978089,524.9999863768159,6.539509696747383e-07,0.09999999999999999,0.316,-8.893055494352878e-05,0.6737615950392375,7.254670235989913e-06,0.3972665880220841,60.0,reflection,s,110.0,2.307167800344969e-06,1002.0,2.34044148221045e-06,0.9998828570118429,90.44357953994485,local,0.001066445820774696,3.001144132967544e-05,2.3043319590193506e-06,0.01,-107972874.7680664,2.3483001904045855e-05,0.0004466995021910891,1.3623184145217238e-05,False,False,False,0.175,11.7,527234119440.7153,0.01,0.175,525.0,7.660577069595238e-11
4270738719.274414,3.167662945974259e-06,0.0021789035796982714,6.688157554890495e-06,3,0.740112728362877,8.900968473002638e-10,7.885115568371795e-11,0.7413627535730823,-0.08999683233705402,-0.10132109642030174,429922065526.0205,0.011545689039517497,2.988294873715208e-05,0.010003167662945974,0.21467890357969827,525.0000066881576,6.653029621827445e-07,0.09999999999999999,0.316,0.004292886111211769,0.6114121078891511,6.551645418999101e-06,0.39262933473827216,60.0,reflection,s,110.0,2.2937485303773462e-06,1003.0,2.340441946908194e-06,0.9998814808287866,90.49438019672864,local,0.0031342994833308472,2.9834490900638206e-05,2.290781102600193e-06,0.01,4270738719.274414,-3.167662945974259e-06,-0.0021789035796982714,-6.688157554890495e-06,False,False,False,0.2125,11.7,434192804245.2949,0.01,0.2125,525.0,7.885115568371795e-11
664799245.9013062,2.073937605350136e-05,0.0009705607136402672,7.883933221819461e-06,4,0.7401128533835845,9.30493354723608e-10,9.124758899329083e-11,0.6341578177111085,-0.08997926062394648,-0.06502943928635974,368399084362.59937,0.010687700120165572,3.0601104592942394e-05,0.010020739376053502,0.25097056071364027,524.9999921160668,6.750951027452804e-07,0.09999999999999999,0.316,0.0007830053434989199,0.5820766745245841,8.902417318783565e-06,0.3848387803355098,60.0,reflection,s,110.0,2.3424451888460354e-06,1004.0,2.3404423422583846e-06,0.9998648374301307,90.31201554688406,local,0.001349315225345399,3.0503989160823016e-05,2.342217875137125e-06,0.01,664799245.9013062,-2.073937605350136e-05,-0.0009705607136402672,7.883933221819461e-06,False,False,False,0.25,11.7,369063883608.5007,0.01,0.25,525.0,9.124758899329083e-11
353124033.59954834,4.148311803092719e-06,0.0001972984527576216,8.487552008773491e-06,5,0.7401129602042502,9.305949473248268e-10,1.0128638051119339e-10,0.5532027723160214,-0.09000414831180309,-0.028302701547242404,320571992147.7054,0.009969830542860995,3.0606676383753156e-05,0.009995851688196907,0.2876972984527576,524.999991512448,6.860381738452347e-07,0.09999999999999999,0.316,0.0004781310241891263,0.567358596858952,7.739630217296414e-06,0.3762632473357998,60.0,reflection,s,110.0,2.343186584737899e-06,1005.0,2.3404426800549893e-06,0.9998523604306981,90.30935475254836,local,0.00024620704023979394,3.050565435005168e-05,2.3423661233000676e-06,0.01,353124033.59954834,4.148311803092719e-06,-0.0001972984527576216,8.487552008773491e-06,False,False,False,0.2875,11.7,320925116181.30493,0.01,0.2875,525.0,1.0128638051119339e-10
2140245733.0979614,6.685742533743891e-06,0.002216134431544725,1.5249988791765645e-06,6,0.7401130523110384,9.102449787321717e-10,7.726375684250445e-11,0.49306969792807737,-0.08999331425746625,0.006783865568455227,286035540816.56006,0.009417486105189376,3.0250238325729025e-05,0.010006685742533744,0.32278386556845523,525.0000015249989,6.957550485962219e-07,0.09999999999999999,0.316,-0.003261803792905586,0.5608113320857361,8.997067169165367e-06,0.3684137302738831,60.0,reflection,s,110.0,2.3205078688236487e-06,1006.0,2.340442971322228e-06,0.9998889497719085,90.3939033334455,local,0.0021111984202820825,3.0170266467702464e-05,2.31663373517261e-06,0.01,-2140245733.0979614,-6.685742533743891e-06,0.002216134431544725,-1.5249988791765645e-06,False,False,False,0.32499999999999996,11.7,283895295083.4621,0.01,0.32499999999999996,525.0,7.726375684250445e-11
103790098.31716919,2.1983981158778948e-05,0.0009443532757094086,1.590519741512253e-05,7,0.7401131328596597,9.125464719414847e-10,7.52473425114177e-11,0.4401948760414775,-0.09002198398115877,0.04555564672429063,254630606380.04175,0.00888546766496848,3.0304990330034263e-05,0.009978016018841221,0.36155564672429064,524.9999840948026,7.052737158973557e-07,0.09999999999999999,0.316,-0.000177059061081894,0.5577371279728818,6.551854689591276e-06,0.36050767925643307,60.0,reflection,s,110.0,2.3204735392297483e-06,1007.0,2.340443226039334e-06,0.9998933076041042,90.39409144039115,local,0.0010480783728801766,3.020838413324164e-05,2.3195751530200338e-06,0.01,-103790098.31716919,2.1983981158778948e-05,0.0009443532757094086,1.590519741512253e-05,False,False,False,0.36250000000000004,11.7,254526816281.72458,0.01,0.36250000000000004,525.0,7.52473425114177e-11
1361718482.6959534,0.000243956699323266,0.012048519497837695,1.3526148563869356e-05,8,0.7401132046814834,9.332426062813198e-10,8.500234269345982e-11,0.4102444534710527,-0.09024395669932325,0.07195148050216232,232026645738.00885,0.00848191506979375,3.062929674469123e-05,0.009756043300676734,0.3879514805021623,525.0000135261486,7.156955400747944e-07,0.09999999999999999,0.316,-0.0025562969584659546,0.5567970938764794,8.42688808927114e-06,0.37214599256953673,60.0,reflection,s,110.0,2.336398813287111e-06,1008.0,2.3404434531598826e-06,0.9998812311409897,90.3347341197847,local,0.012072281722686755,3.054901972701121e-05,2.345747112364863e-06,0.01,-1361718482.6959534,0.000243956699323266,0.012048519497837695,-1.3526148563869356e-05,False,False,False,0.4,11.7,230664927255.3129,0.01,0.4,525.0,8.500234269345982e-11
1215705877.6904602,0.00025058147694197175,0.013407639024457574,1.7162353742605774e-06,9,0.7401132702684108,8.688914641223495e-10,7.26881765026674e-11,0.3752836828416107,-0.09025058147694197,0.10809236097554242,212109353653.97656,0.008109702056964999,2.957431217955374e-05,0.009749418523058028,0.4240923609755424,524.9999982837646,7.228662218003276e-07,0.09999999999999999,0.316,-0.002496321804698945,0.5560319171353347,7.2178845920509854e-06,0.3897453361224577,60.0,reflection,s,110.0,2.2604398059629438e-06,1009.0,2.3404436605639576e-06,0.9998994444970445,90.62185676368415,local,0.012332770507486166,2.94769649747451e-05,2.263437388685788e-06,0.01,-1215705877.6904602,0.00025058147694197175,0.013407639024457574,1.7162353742605774e-06,False,False,False,0.4375,11.7,210893647776.2861,0.01,0.4375,525.0,7.26881765026674e-11
122235056.32003784,6.747492935079737e-05,0.0029079784080628945,3.399867864573025e-06,10,0.7401133317416324,9.260108210589734e-10,9.613835654974224e-11,0.33712694943500726,-0.09006747492935079,0.15609202159193708,194121914211.3119,0.007758223224340246,3.053169413599966e-05,0.009932525070649203,0.4720920215919371,525.0000033998679,7.300351233434422e-07,0.09999999999999999,0.316,0.0002733813131473104,0.5696386406566412,8.15896163838814e-06,0.40733419655950454,60.0,reflection,s,110.0,2.335392608813738e-06,1010.0,2.340443854959353e-06,0.9998683099573218,90.3385534760546,local,0.002806969593161477,3.043042590991742e-05,2.33666037256629e-06,0.01,122235056.32003784,6.747492935079737e-05,0.0029079784080628945,-3.399867864573025e-06,False,False,False,0.475,11.7,194244149267.63193,0.01,0.475,525.0,9.613835654974224e-11
2624710542.3187256,0.0002332069037117978,0.019144581717433107,1.3235373216957669e-05,11,0.7401133908315429,1.0203173188693075e-09,9.880679140038381e-11,0.3225969295035494,-0.09023320690371178,0.17735541828256685,182655873278.1727,0.0075256117546880505,3.204665165218374e-05,0.009766793096288202,0.49335541828256685,525.0000132353732,7.363194150928153e-07,0.09999999999999999,0.316,-0.006285955063763524,0.5751115622885916,9.735643372101228e-06,0.4134271217493193,60.0,reflection,s,110.0,2.4554180029848627e-06,1011.0,2.340444041818057e-06,0.9998658098790076,89.90327356534559,local,0.01375488715258826,3.194240627863385e-05,2.452771320926051e-06,0.01,-2624710542.3187256,0.0002332069037117978,0.019144581717433107,-1.3235373216957669e-05,False,False,False,0.5125,11.7,180031162735.85397,0.01,0.5125,525.0,9.880679140038381e-11
823641024.6788025,0.0004912129436321511,0.029863695876491514,3.3890921713464195e-07,12,0.7401134488832585,8.973553851971479e-10,8.485536260052721e-11,0.27446957659821264,-0.08950878705636783,0.26386369587649144,166932669706.45792,0.007194417853290015,3.005513669493347e-05,0.010491212943632151,0.5798636958764914,524.9999996610908,7.413360675950738e-07,0.09999999999999999,0.316,0.0021375276456174668,0.5892641653536445,9.358450588897033e-06,0.43036736245868984,60.0,reflection,s,110.0,2.281195415396442e-06,1012.0,2.3404442253937004e-06,0.9998855372531977,90.54255914689361,local,0.02192053593785331,2.995589065938698e-05,2.3002398200406005e-06,0.01,823641024.6788025,-0.0004912129436321511,-0.029863695876491514,3.3890921713464195e-07,False,False,False,0.5499999999999999,11.7,167756310731.13672,0.01,0.5499999999999999,525.0,8.485536260052721e-11
2386100599.4653625,0.000498293697878906,0.020044092362848764,2.1685835918106022e-05,13,0.7401135068873733,9.635891827103016e-10,9.283747380896062e-11,0.26196443203474007,-0.08950170630212109,0.2915440923628488,159434561709.46564,0.007030985863558855,3.11450604543955e-05,0.010498293697878906,0.6075440923628488,525.0000216858359,7.461204667517469e-07,0.09999999999999999,0.316,-0.006548787040400353,0.5918381698655792,7.720092842763981e-06,0.4337773900030691,60.0,reflection,s,110.0,2.371733056176439e-06,1013.0,2.340444408818817e-06,0.9998755730770755,90.2045161015968,local,0.01814225952557507,3.104173292054265e-05,2.3836218664955687e-06,0.01,-2386100599.4653625,-0.000498293697878906,-0.020044092362848764,-2.1685835918106022e-05,False,False,False,0.5875,11.7,157048461110.00027,0.01,0.5875,525.0,9.283747380896062e-11
627292780.2630615,5.003893397877157e-05,0.00046967796406693907,4.9713512453308795e-06,14,0.7401135655277844,9.022099505788223e-10,8.987706988194905e-11,0.2544566886278998,-0.08994996106602123,0.30946967796406694,148252846223.66333,0.0067799502730446414,3.0116407767028525e-05,0.010050038933978772,0.6254696779640669,524.9999950286488,7.52215179729513e-07,0.09999999999999999,0.316,-0.0018415011132248305,0.5931413209249844,8.766252992939427e-06,0.43559418447416914,60.0,reflection,s,110.0,2.3067595462262807e-06,1014.0,2.3404445942560787e-06,0.9998805168091472,90.44580617745379,local,0.0015500886391796372,3.003680992680185e-05,2.3064621725696384e-06,0.01,-627292780.2630615,-5.003893397877157e-05,-0.00046967796406693907,4.9713512453308795e-06,False,False,False,0.625,11.7,147625553443.40027,0.01,0.625,525.0,8.987706988194905e-11
235819093.99673462,0.00017897032442683487,0.01300058116937508,9.120410027207981e-06,15,0.7401136252370915,9.205031813765093e-10,1.0637549266303071e-10,0.23561037181696937,-0.08982102967557315,0.35950058116937506,139033570946.94693,0.006565757331833151,3.0437961971495598e-05,0.010178970324426835,0.6755005811693751,524.99999087959,7.568960965988353e-07,0.09999999999999999,0.316,0.0007359961633024417,0.5955982627043377,8.262733664499144e-06,0.4393308418737238,60.0,reflection,s,110.0,2.326213787014673e-06,1015.0,2.3404447830734865e-06,0.999859458262315,90.37287832015862,local,0.008080230535928523,3.033979534170442e-05,2.3297337770184165e-06,0.01,235819093.99673462,-0.00017897032442683487,-0.01300058116937508,9.120410027207981e-06,False,False,False,0.6625,11.7,139269390040.94366,0.01,0.6625,525.0,1.0637549266303071e-10
546188071.8709106,5.6024564445117386e-05,0.006794225001189869,9.425223879588884e-06,16,0.7401136862517674,9.810595324319113e-10,8.931389313054101e-11,0.22959263876901276,-0.09005602456444511,0.3772057749988101,132354717932.04973,0.006406114577722206,3.1425748064087344e-05,0.009943975435554883,0.6932057749988101,525.0000094252239,7.620377991186246e-07,0.09999999999999999,0.316,-0.0017959107158183915,0.5961200050773673,7.754997487823684e-06,0.4402577350830737,60.0,reflection,s,110.0,2.406465852996693e-06,1016.0,2.3404449760188335e-06,0.9998827959804174,90.07829288689805,local,0.0034565856045351904,3.132186987444892e-05,2.405148545089094e-06,0.01,-546188071.8709106,5.6024564445117386e-05,0.006794225001189869,-9.425223879588884e-06,False,False,False,0.7,11.7,131808529860.17882,0.01,0.7,525.0,8.931389313054101e-11
2591025012.9965363,6.818819360286665e-06,0.01611059368226897,2.2615501279688033e-05,17,0.7401137486621948,9.56687170458773e-10,1.0180477952339172e-10,0.2111898962489863,-0.0899931811806397,0.4376105936822689,122515376210.22404,0.006163399057491211,3.1029527525709236e-05,0.010006818819360287,0.7536105936822689,524.9999773844987,7.664883271004915e-07,0.09999999999999999,0.316,0.009088933515155828,0.5968936577719683,7.874335340833823e-06,0.4422260463468919,60.0,reflection,s,110.0,2.3807879925675686e-06,1017.0,2.3404451733779337e-06,0.9998671802610374,90.17148692611369,local,0.0066394767322140455,3.093036001178733e-05,2.3750925774600626e-06,0.01,2591025012.9965363,-6.818819360286665e-06,-0.01611059368226897,2.2615501279688033e-05,False,False,False,0.7374999999999999,11.7,125106401223.22058,0.01,0.7374999999999999,525.0,1.0180477952339172e-10
805826658.0515137,0.0003083458957746175,0.018778209611895247,3.2072832709673094e-06,18,0.7401138124550494,9.19470980703327e-10,9.164329018788934e-11,0.21046066790830578,-0.0903083458957746,0.44022179038810466,118247039022.11,0.006055083352779123,3.0423674448560585e-05,0.009691654104225383,0.7562217903881047,524.9999967927167,7.702935793909062e-07,0.09999999999999999,0.316,0.002949579070663125,0.5968947519422918,8.738323929132104e-06,0.4422747222824537,60.0,reflection,s,110.0,2.3223547460114285e-06,1018.0,2.3404453751086523e-06,0.9998810281006622,90.38734318350936,local,0.012216649457913115,3.03227798973532e-05,2.328437722534058e-06,0.01,805826658.0515137,0.0003083458957746175,0.018778209611895247,3.2072832709673094e-06,False,False,False,0.7749999999999999,11.7,119052865680.16151,0.01,0.7749999999999999,525.0,9.164329018788934e-11
743713941.5414886,0.0002945698700856734,0.02944788044082236,8.320419055962702e-07,19,0.7401138775473782,9.729667289791546e-10,8.817352691504871e-11,0.1890318234527366,-0.08970543012991432,0.5259478804408224,112814404091.84332,0.005914353320391982,3.129321267600309e-05,0.010294569870085674,0.8419478804408224,525.0000008320419,7.73415299655482e-07,0.09999999999999999,0.316,0.002853632764031542,0.5960480241167486,9.280900980367969e-06,0.44269336140983007,60.0,reflection,s,110.0,2.3954297322059555e-06,1019.0,2.34044558094867e-06,0.9998859945918391,90.11825741224236,local,0.014107361396673363,3.1192414606425623e-05,2.3952240277947435e-06,0.01,743713941.5414886,-0.0002945698700856734,-0.02944788044082236,-8.320419055962702e-07,False,False,False,0.8125,11.7,113558118033.38481,0.01,0.8125,525.0,8.817352691504871e-11
983001515.0353394,0.0003981755306227651,0.04116960623046384,3.4935434314320446e-06,20,0.7401139438128407,9.043435427069707e-10,7.378618196332305e-11,0.19677171421582867,-0.09039817553062275,0.49283039376953613,109531202576.35907,0.005827656116365672,3.0147529347558105e-05,0.009601824469377235,0.8088303937695361,524.9999965064566,7.757865453517415e-07,0.09999999999999999,0.316,-0.00391522553636423,0.5965710778248584,8.286157529639217e-06,0.44278046021800616,60.0,reflection,s,110.0,2.31161619640479e-06,1020.0,2.3404457904984615e-06,0.9999048885516184,90.4276222109725,local,0.019701350148291438,3.0072305244310262e-05,2.3092087184221137e-06,0.01,-983001515.0353394,0.0003981755306227651,0.04116960623046384,3.4935434314320446e-06,False,False,False,0.85,11.7,108548201061.32373,0.01,0.85,525.0,7.378618196332305e-11
359954509.0676422,0.0002784685403402747,0.0278834861925632,2.4498350285284687e-05,21,0.7401140111011204,9.54168874161646e-10,8.060979623743282e-11,0.1738669590314359,-0.08972153145965972,0.5993834861925631,103601702845.43959,0.005667720635114966,3.099241627890566e-05,0.010278468540340275,0.9153834861925632,525.0000244983503,7.799784175714135e-07,0.09999999999999999,0.316,0.0015063006648840416,0.5942388970870027,8.625710330269383e-06,0.441664758055842,60.0,reflection,s,110.0,2.376303260573421e-06,1021.0,2.340446003282685e-06,0.9998966512477506,90.18790922049493,local,0.01270390618047888,3.088962405342037e-05,2.3719749085395896e-06,0.01,359954509.0676422,-0.0002784685403402747,-0.0278834861925632,-2.4498350285284687e-05,False,False,False,0.8875,11.7,103961657354.50723,0.01,0.8875,525.0,8.060979623743282e-11
814514854.0291138,0.00013948250078430272,0.020623915028569306,1.1532668850122718e-05,22,0.7401140792517364,9.125741579644811e-10,8.149500199688557e-11,0.1683068084071107,-0.08986051749921568,0.6296239150285692,98932480715.83592,0.005538529052735498,3.0308873539886695e-05,0.010139482500784303,0.9456239150285692,524.9999884673311,7.819480106881294e-07,0.09999999999999999,0.316,0.003560924308237267,0.5933039339584502,8.703339624526515e-06,0.44098390206118115,60.0,reflection,s,110.0,2.3211135081611743e-06,1022.0,2.3404462187938556e-06,0.9998957795136212,90.39202780409992,local,0.007996974025796298,3.020884238041042e-05,2.3197034122543306e-06,0.01,814514854.0291138,-0.00013948250078430272,-0.020623915028569306,1.1532668850122718e-05,False,False,False,0.9249999999999999,11.7,99746995569.86504,0.01,0.9249999999999999,525.0,8.149500199688557e-11
460169136.54397583,0.00033973619091669065,0.03750000000000009,4.5885320787419914e-06,23,0.7401141481034637,8.947370411003032e-10,7.79242400029514e-11,0.15915494309189535,-0.0896602638090833,0.6839999999999999,95400579852.67699,0.00543876752661468,2.9972937970592943e-05,0.01033973619091669,1.0,524.9999954114679,7.84638007988295e-07,0.09999999999999999,0.316,0.0020898035538718337,0.5914320379350877,7.361350857744767e-06,0.4394916286046627,60.0,reflection,s,110.0,2.2955147270771486e-06,1023.0,2.3404464365221348e-06,0.9999006876556965,90.48836187498839,local,0.015589417437992008,2.9912155407130115e-05,2.2969215685787665e-06,0.01,460169136.54397583,-0.00033973619091669065,-0.03750000000000009,4.5885320787419914e-06,False,False,False,0.9624999999999999,11.7,95860748989.22096,0.01,0.9624999999999999,525.0,7.79242400029514e-11
