abs_err_epi_thickness_um,abs_err_eps_inf,abs_err_n2_cm3,abs_err_oxide_thickness_um,abs_err_sigma1_s_per_m,abs_err_sigma2_s_per_m,abs_err_substrate_thickness_um,abs_err_tau1_ps,abs_err_tau2_ps,case_id,clean_peak_abs,data_fit,final_objective_value,fit_epi_thickness_um,fit_eps_inf,fit_gamma1_thz,fit_gamma2_thz,fit_minus_initial_sigma2_s_per_m,fit_minus_initial_tau2_ps,fit_n2_cm3,fit_oxide_thickness_um,fit_plasma_freq1_thz,fit_plasma_freq2_thz,fit_sigma,fit_sigma1_s_per_m,fit_sigma2_s_per_m,fit_substrate_thickness_um,fit_tau1_ps,fit_tau2_ps,initial_objective_value,initial_sigma2_s_per_m,initial_tau2_ps,log10_true_over_fit_n2,max_abs_parameter_correlation,max_abs_residual,mean_abs_parameter_correlation,measurement_angle_deg,measurement_mode,measurement_polarization,noise_dynamic_range_db,noise_rms,noise_seed,noise_sigma,objective_improvement_fraction,observed_snr_db,optimizer_stage,recovery_error,relative_l2,residual_rms,sigma2_s_per_m,signed_err_epi_thickness_um,signed_err_eps_inf,signed_err_n2_cm3,signed_err_oxide_thickness_um,signed_err_sigma1_s_per_m,signed_err_sigma2_s_per_m,signed_err_substrate_thickness_um,signed_err_tau1_ps,signed_err_tau2_ps,stuck_to_initial,stuck_to_initial_sigma2_s_per_m,stuck_to_initial_tau2_ps,tau2_ps,true_epi_thickness_um,true_eps_inf,true_n2_cm3,true_oxide_thickness_um,true_sigma1_s_per_m,true_sigma2_s_per_m,true_substrate_thickness_um,true_tau1_ps,true_tau2_ps,weighted_data_fit
0.0,0.0,87099854189.41797,0.0,1.112442082895626e-11,0.11602540307939835,0.0,7.636133392274758e-11,0.11547532159055862,0,0.9225454154310473,8.604209185831355e-09,3.6950774581746852e-09,50.0,11.7,0.8507189545975868,0.19516831334818166,-7.050400263608481e-10,7.55542295394207e-11,9798539885323.992,10.0,0.021990178540005727,0.05511955098004432,9.301223351595683e-05,0.03162277659055937,0.8660254030793983,525.0,0.18708286941505842,0.8154753215905586,0.0006771174176222398,0.8660254037844384,0.8154753215150043,0.0038434147269467583,0.9999356238814566,4.633740372431139e-05,0.4503043925047809,45.0,reflection,s,110.0,2.7971280870283805e-06,1000.0,2.917344757708358e-06,0.9999945429295392,95.64221952819028,local,0.06441974494898077,9.275887658780345e-05,1.5710099415045437e-05,0.75,0.0,0.0,87099854189.41797,0.0,1.112442082895626e-11,-0.11602540307939835,0.0,-7.636133392274758e-11,-0.11547532159055862,True,True,True,0.7,50.0,11.7,9885639739513.41,10.0,0.03162277660168379,0.75,525.0,0.18708286933869708,0.7,3.6950774581746852e-09
0.0,0.0,57849256405.7207,0.0,2.0378548917787676e-09,0.11602527462990009,0.0,1.3988436908807245e-08,0.10505866868891334,1,0.9225446861250338,8.351921089354196e-09,3.673034886910379e-09,50.0,11.7,0.8507188913354317,0.19516831005378896,-1.2915453828643564e-07,1.3840575574519676e-08,9798538266600.752,10.0,0.02199017701769151,0.0551195464271567,9.163744744138233e-05,0.0316227745638289,0.8660252746299001,525.0,0.187082883327134,0.8154753353555799,0.0006771821026692331,0.8660254037844384,0.8154753215150043,-0.002571615130055352,0.9995784352029303,4.4452230967648165e-05,0.44726868835102257,45.0,reflection,s,110.0,2.90285089931472e-06,1001.0,2.917342451440244e-06,0.9999945760012375,95.31999868706737,local,0.06119700548466192,9.138884554120484e-05,1.5478092488254983e-05,0.75,0.0,0.0,-57849256405.7207,0.0,2.0378548917787676e-09,-0.11602527462990009,0.0,-1.3988436908807245e-08,-0.10505866868891334,True,True,True,0.7104166666666666,50.0,11.7,9740689010195.031,10.0,0.03162277660168379,0.75,525.0,0.18708286933869708,0.7104166666666666,3.673034886910379e-09
0.0,0.0,199974709392.32617,0.0,1.8293359846030532e-06,0.11614682270899179,0.0,1.2460773968214767e-08,0.09464293316626604,2,0.8912954318946372,8.60431827288935e-09,4.001579027898412e-09,50.0,11.7,0.8507190116075065,0.19516808720266235,0.00012141892455341807,9.449845950193492e-07,9799902317705.926,10.0,0.02198954322004048,0.05512338288009015,9.33279647126819e-05,0.03162094726569919,0.8661468227089918,525.0,0.18708285687792311,0.8154762664995994,0.02461453474161777,0.8660254037844384,0.8154753215150043,-0.008953788706380304,0.9887513954703834,4.546445922364549e-05,0.4579064298723891,45.0,reflection,s,110.0,2.7784531336264934e-06,1002.0,2.8185236328905386e-06,0.9999998374302391,95.72992542670218,local,0.0582257250472628,9.275946460005767e-05,1.5763674663746376e-05,0.75,0.0,0.0,-199974709392.32617,0.0,1.8293359846030532e-06,-0.11614682270899179,0.0,1.2460773968214767e-08,-0.09464293316626604,True,True,True,0.7208333333333333,50.0,11.7,9599927608313.6,10.0,0.03162277660168379,0.75,525.0,0.18708286933869708,0.7208333333333333,4.001579027898412e-09
6.74020839142031e-11,0.0,335977219291.1406,1.5498713423767185e-11,1.1257828102378964e-07,0.11608007312159274,0.0,5.298905383921415e-08,0.08422571445425597,3,0.9037941321035963,8.946845426204436e-09,4.172038238842304e-09,49.9999999999326,11.7,0.8507191959011731,0.19516821932386696,5.466933715436717e-05,3.9293925158112586e-07,9799153722073.209,9.999999999984501,0.021990142519619563,0.05512127745544316,9.464757665665941e-05,0.03162266402340277,0.8660800731215927,525.0,0.18708281634964324,0.8154757144542559,0.010941440402331531,0.8660254037844384,0.8154753215150043,-0.015151630194619195,0.9998325900328459,4.5350798614007815e-05,0.4505186986962967,45.0,reflection,s,110.0,2.8010279824015415e-06,1003.0,2.858047993342472e-06,0.9999996186938752,95.61241831577335,local,0.0554410109230784,9.458776573217298e-05,1.598723269276233e-05,0.75,6.74020839142031e-11,0.0,-335977219291.1406,1.5498713423767185e-11,1.1257828102378964e-07,-0.11608007312159274,0.0,5.298905383921415e-08,-0.08422571445425597,True,True,True,0.73125,50.0,11.7,9463176502782.068,10.0,0.03162277660168379,0.75,525.0,0.18708286933869708,0.73125,4.172038238842304e-09
2.3376856006507296e-12,0.0,468271627296.67773,4.3165471197426086e-13,1.9362687217472363e-09,0.11602528106819665,0.0,1.329111939951666e-08,0.07380866799896657,4,0.9225425472874471,9.57040803805523e-09,4.463424197774572e-09,49.99999999999766,11.7,0.850718894506332,0.1951683102189144,-1.2271624172388584e-07,1.3150628808134002e-08,9798538347736.3,9.999999999999568,0.02199017709399474,0.055119546655361895,9.809553150443355e-05,0.03162277466541507,0.8660252810681967,525.0,0.18708288262981648,0.8154753346656332,0.0006772805124247965,0.8660254037844384,0.8154753215150043,-0.02126723770655295,0.9999999997340022,5.124383123561449e-05,0.3936202732294988,45.0,reflection,s,110.0,2.9198322141273935e-06,1004.0,2.917335687841925e-06,0.9999934097849918,95.26941077317261,local,0.052915143306389266,9.782846231059357e-05,1.656888818679893e-05,0.75,2.3376856006507296e-12,0.0,-468271627296.67773,4.3165471197426086e-13,1.9362687217472363e-09,-0.11602528106819665,0.0,-1.329111939951666e-08,-0.07380866799896657,True,True,True,0.7416666666666666,50.0,11.7,9330266720439.623,10.0,0.03162277660168379,0.75,525.0,0.18708286933869708,0.7416666666666666,4.463424197774572e-09
0.0,0.0,597501135143.1016,0.0,1.371581181963677e-10,0.11602539509167265,0.0,9.414937718332794e-10,0.06339198911321309,5,0.9225418511728792,1.0453842160502779e-08,4.905934335222155e-09,50.0,11.7,0.8507189506635838,0.19516831314331745,-8.692765729456653e-09,9.31542065707447e-10,9798539784662.508,10.0,0.021990178445339514,0.0551195506969197,0.00010252356266965151,0.03162277646452567,0.8660253950916726,525.0,0.18708287028019085,0.8154753224465464,0.0006773117589705756,0.8660254037844384,0.8154753215150043,-0.027324505327311892,0.9820064176937101,5.160785057932438e-05,0.45718605111838245,45.0,reflection,s,110.0,2.9207537305263257e-06,1005.0,2.917333486534378e-06,0.9999927567559986,95.26669359738943,local,0.05068324436601721,0.00010224403239555243,1.731680997668898e-05,0.75,0.0,0.0,-597501135143.1016,0.0,1.371581181963677e-10,-0.11602539509167265,0.0,-9.414937718332794e-10,-0.06339198911321309,True,True,True,0.7520833333333333,50.0,11.7,9201038649519.406,10.0,0.03162277660168379,0.75,525.0,0.18708286933869708,0.7520833333333333,4.905934335222155e-09
0.0,0.0,724648017172.9004,0.0,5.827995015750265e-08,0.11615364037221065,0.0,1.2548101019360658e-07,0.05297543753064449,6,0.8975423372789907,1.1569769457028146e-08,5.596216998570884e-09,50.0,11.7,0.8507195255430073,0.1951682856001589,0.0001282365877722791,1.1601564009477983e-07,9799989417381.934,10.0,0.021990165659359708,0.055123627842640056,0.00010785525697136247,0.031622718321733634,0.8661536403722107,525.0,0.1870827438576869,0.8154754375306444,0.017103491902153208,0.8660254037844384,0.8154753215150043,-0.03336263521797473,0.9752309634265629,5.667758143314966e-05,0.4616172022705853,45.0,reflection,s,110.0,2.8141025884555343e-06,1006.0,2.8382780822326655e-06,0.9999996728026632,95.58981692919795,local,0.048792465884128694,0.0001075628628153237,1.8217681454219678e-05,0.75,0.0,0.0,-724648017172.9004,0.0,5.827995015750265e-08,-0.11615364037221065,0.0,1.2548101019360658e-07,-0.05297543753064449,True,True,True,0.7625,50.0,11.7,9075341400209.033,10.0,0.03162277660168379,0.75,525.0,0.18708286933869708,0.7625,5.596216998570884e-09
0.0,0.0,845507677291.1172,0.0,1.3877787807814457e-17,0.11602540378443837,0.0,0.0,0.04255865484833776,7,0.9225404849270495,0.0013616096571650823,0.000677354554204651,50.0,11.7,0.8507189549448235,0.19516831336626408,0.0,0.0,9798539894208.924,10.0,0.021990178548361487,0.05511955100503445,0.00011289670453846476,0.031622776601683805,0.8660254037844384,525.0,0.18708286933869708,0.8154753215150043,0.000677354554204651,0.8660254037844384,0.8154753215150043,-0.03919121789205623,0.9988032864481728,0.006313944406854352,0.47220195380470475,45.0,reflection,s,110.0,2.8924372357371263e-06,1007.0,2.9173291660857127e-06,0.0,95.35135896918803,initial,0.047139655614607416,0.03689999535454012,0.006249689007800837,0.75,0.0,0.0,-845507677291.1172,0.0,-1.3877787807814457e-17,-0.11602540378443837,0.0,0.0,-0.04255865484833776,True,True,True,0.7729166666666666,50.0,11.7,8953032216917.807,10.0,0.03162277660168379,0.75,525.0,0.18708286933869708,0.7729166666666666,0.000677354554204651
0.0,0.0,964832005719.3477,0.0,9.564358999236688e-09,0.11604911572790488,0.0,2.3217879785430995e-08,0.032142007903109615,8,0.9100404018036937,1.4396938455779624e-08,7.017483189177747e-09,50.0,11.7,0.850719060523132,0.1951683086463177,2.3711943466508956e-05,1.972143859330089e-08,9798807943156.863,10.0,0.02199017658742216,0.05512030492535187,0.00011998554532167887,0.03162276703732479,0.8660491157279049,525.0,0.1870828461208173,0.8154753412364429,0.006145996021729068,0.8660254037844384,0.8154753215150043,-0.04501703360603429,0.9999929820554202,6.93823070669064e-05,0.44953625577432976,45.0,reflection,s,110.0,2.8728271585601512e-06,1008.0,2.8778004324744766e-06,0.9999988582024517,95.38675140781903,local,0.045874322491839654,0.00011998724288764878,2.026666470204066e-05,0.75,0.0,0.0,-964832005719.3477,0.0,9.564358999236688e-09,-0.11604911572790488,0.0,2.3217879785430995e-08,-0.032142007903109615,True,True,True,0.7833333333333333,50.0,11.7,8833975937437.516,10.0,0.03162277660168379,0.75,525.0,0.18708286933869708,0.7833333333333333,7.017483189177747e-09
1.8687273950490635e-12,0.0,1082064447924.7773,3.765876499528531e-13,1.8470159471317693e-08,0.11616421440005065,0.0,1.2678469793470093e-07,0.021725446959495964,9,0.9162894474076817,1.592511251654473e-08,7.708232507594274e-09,49.99999999999813,11.7,0.8507183784191746,0.19516828334354555,0.0001388106156122726,1.2544449157214643e-07,9800108942613.77,9.999999999999623,0.021990164675087843,0.0551239639983249,0.00012628103878902996,0.03162275813152432,0.8661642144000506,525.0,0.18708299612339502,0.8154754469594959,0.0027223913251867,0.8660254037844384,0.8154753215150043,-0.050811822324503514,0.9941796556275969,7.219860769672182e-05,0.4060606034650798,45.0,reflection,s,110.0,2.798513719329433e-06,1009.0,2.897561649785341e-06,0.9999971685802712,95.62035556022154,local,0.04499249536686934,0.0001261947404472339,2.1329763093114836e-05,0.75,1.8687273950490635e-12,0.0,-1082064447924.7773,3.765876499528531e-13,1.8470159471317693e-08,-0.11616421440005065,0.0,-1.2678469793470093e-07,-0.021725446959495964,True,True,True,0.79375,50.0,11.7,8718044494688.992,10.0,0.03162277660168379,0.75,525.0,0.18708286933869708,0.79375,7.708232507594274e-09
