abs_err_epi_thickness_um,abs_err_eps_inf,abs_err_n2_cm3,abs_err_oxide_thickness_um,abs_err_sigma1_s_per_m,abs_err_sigma2_s_per_m,abs_err_substrate_thickness_um,abs_err_tau1_ps,abs_err_tau2_ps,case_id,clean_peak_abs,data_fit,final_objective_value,fit_epi_thickness_um,fit_eps_inf,fit_gamma1_thz,fit_gamma2_thz,fit_minus_initial_sigma2_s_per_m,fit_minus_initial_tau2_ps,fit_n2_cm3,fit_oxide_thickness_um,fit_plasma_freq1_thz,fit_plasma_freq2_thz,fit_sigma,fit_sigma1_s_per_m,fit_sigma2_s_per_m,fit_substrate_thickness_um,fit_tau1_ps,fit_tau2_ps,initial_objective_value,initial_sigma2_s_per_m,initial_tau2_ps,log10_true_over_fit_n2,max_abs_parameter_correlation,max_abs_residual,mean_abs_parameter_correlation,measurement_angle_deg,measurement_mode,measurement_polarization,noise_dynamic_range_db,noise_rms,noise_seed,noise_sigma,objective_improvement_fraction,observed_snr_db,optimizer_stage,recovery_error,relative_l2,residual_rms,sigma2_s_per_m,signed_err_epi_thickness_um,signed_err_eps_inf,signed_err_n2_cm3,signed_err_oxide_thickness_um,signed_err_sigma1_s_per_m,signed_err_sigma2_s_per_m,signed_err_substrate_thickness_um,signed_err_tau1_ps,signed_err_tau2_ps,stuck_to_initial,stuck_to_initial_sigma2_s_per_m,stuck_to_initial_tau2_ps,tau2_ps,true_epi_thickness_um,true_eps_inf,true_n2_cm3,true_oxide_thickness_um,true_sigma1_s_per_m,true_sigma2_s_per_m,true_substrate_thickness_um,true_tau1_ps,true_tau2_ps,weighted_data_fit
0.00010712999193174255,0.0,57656029897.197266,0.00016605349894938115,0.0014012315058890557,0.0013613759551877047,0.0,0.0002482323538286202,0.00282848998559293,0,0.6417106260294029,9.690216256533709e-10,6.582802297436518e-11,50.00010712999193,11.7,0.8495916676619077,0.2264491911748737,-0.11738677973962608,-0.11264683152941146,9827983709616.213,9.99983394650105,0.02245720555607328,0.05520230376911528,3.1283019899399476e-05,0.03302400810757285,0.7486386240448123,525.0,0.1873311016925257,0.7028284899855929,2.1976829265400286e-09,0.8660254037844384,0.8154753215150043,0.0025403515586279626,0.9672393913566304,7.631369769257445e-06,0.5535404517969095,0.0,transmission,s,110.0,1.9456460200093543e-06,1000.0,2.0292671769854463e-06,0.9700466240241475,90.13061032239327,local,0.0013582504045193226,3.1129112188646996e-05,1.944292094451498e-06,0.75,-0.00010712999193174255,0.0,57656029897.197266,0.00016605349894938115,-0.0014012315058890557,0.0013613759551877047,0.0,-0.0002482323538286202,-0.00282848998559293,False,False,False,0.7,50.0,11.7,9885639739513.41,10.0,0.03162277660168379,0.75,525.0,0.18708286933869708,0.7,6.582802297436518e-11
4.427081510982589e-05,0.0,33940632466.585938,6.948059080080782e-05,0.0007442098849328171,0.0001587016295536703,0.0,0.0002261000476196373,0.0026165970384487425,1,0.6417140501121419,1.0477828867490267e-09,8.126459278109804e-11,49.99995572918489,11.7,0.849692054861746,0.224858614630391,-0.11618410541399204,-0.1076752518867865,9774629642661.617,10.0000694805908,0.021716760726236368,0.05505225897377199,3.2519667982271565e-05,0.030878566716750974,0.7498412983704463,525.0,0.18730896938631672,0.7078000696282178,2.355686658186855e-09,0.8660254037844384,0.8154753215150043,-0.0015106332124604032,0.9668228490173433,5.940096413240524e-06,0.5518987928961738,0.0,transmission,s,110.0,2.0191978074205343e-06,1001.0,2.0292780048857983e-06,0.9655028004260777,89.80836430007825,local,0.0011350293647602327,3.236947461342286e-05,2.0217741559197298e-06,0.75,4.427081510982589e-05,0.0,-33940632466.585938,-6.948059080080782e-05,0.0007442098849328171,0.0001587016295536703,0.0,-0.0002261000476196373,0.0026165970384487425,False,False,False,0.7104166666666666,50.0,11.7,9740689010195.031,10.0,0.03162277660168379,0.75,525.0,0.18708286933869708,0.7104166666666666,8.126459278109804e-11
3.3507297487744836e-06,0.0,22471389538.427734,2.6917085094169124e-06,0.00040904392931430736,0.001338182513190067,0.0,0.00018016041607751831,0.00040023862491067597,2,0.6417173740777431,1.0292512833144753e-09,7.359749081901684e-11,49.99999664927025,11.7,0.8499005025194376,0.2209156467975827,-0.11468722127124831,-0.0950422268065817,9622398997852.027,10.00000269170851,0.02183698104774174,0.054621883198539424,3.222993480679566e-05,0.031213732672369484,0.7513381825131901,525.0,0.1872630297547746,0.7204330947084226,2.651190869368423e-09,0.8660254037844384,0.8154753215150043,-0.0010154030906767782,0.9657605608142534,6.163011465233712e-06,0.5476575925090822,0.0,transmission,s,110.0,2.0004384462269856e-06,1002.0,2.029288516187962e-06,0.9722398369467267,89.88949083744758,local,0.0005733938061735494,3.208194637665357e-05,2.003827065177073e-06,0.75,3.3507297487744836e-06,0.0,-22471389538.427734,-2.6917085094169124e-06,0.00040904392931430736,-0.001338182513190067,0.0,-0.00018016041607751831,0.00040023862491067597,False,False,False,0.7208333333333333,50.0,11.7,9599927608313.6,10.0,0.03162277660168379,0.75,525.0,0.18708286933869708,0.7208333333333333,7.359749081901684e-11
2.7498874345610602e-05,0.0,43391086061.87695,2.7860654794764628e-05,0.0014715189378663798,0.001505067352305156,0.0,0.00015475709300344365,0.0018942131736592316,3,0.641720601850235,1.018573763609494e-09,6.398690527805553e-11,49.999972501125654,11.7,0.850015812126047,0.2170854522644871,-0.11753047113674353,-0.08233110834134516,9419785416720.191,10.000027860654795,0.022486702471376484,0.05404375213323382,3.202195505102612e-05,0.03309429553955017,0.7484949326476948,525.0,0.18723762643170053,0.7331442131736592,3.3165656394001934e-09,0.8660254037844384,0.8154753215150043,0.0019959307749801572,0.9646894084372831,5.784746898964549e-06,0.5432997099509032,0.0,transmission,s,110.0,1.98881282674702e-06,1003.0,2.0292987233008055e-06,0.9807068780675097,89.94016795347058,local,0.0010058339113852967,3.191510243770954e-05,1.993418025999843e-06,0.75,2.7498874345610602e-05,0.0,43391086061.87695,-2.7860654794764628e-05,-0.0014715189378663798,0.001505067352305156,0.0,-0.00015475709300344365,-0.0018942131736592316,False,False,False,0.73125,50.0,11.7,9463176502782.068,10.0,0.03162277660168379,0.75,525.0,0.18708286933869708,0.73125,6.398690527805553e-11
9.262881610538898e-05,0.0,157632217681.51367,0.00011258809436753836,0.006456873115302533,0.006309140266256175,0.0,0.04060733407972089,0.006186687548799141,4,0.6417237371571666,1.0585643052623182e-09,8.098182492422497e-11,49.999907371183895,11.7,1.0865633145528453,0.2163960238357342,-0.1097162635181822,-0.0799953423971369,9487898938121.137,10.000112588094368,0.02217019347839251,0.05423879265809605,3.269496229009672e-05,0.025165903486381258,0.7563091402662562,525.0,0.1464755352589762,0.7354799791178674,4.01083576776435e-09,0.8660254037844384,0.8154753215150043,-0.007275991168419043,0.9524483187956482,7.701238869127426e-06,0.4540484202173088,0.0,transmission,s,110.0,2.0310452301969755e-06,1004.0,2.029308638011873e-06,0.9798092393672443,89.75770430913711,local,0.003637995585324084,3.253558521468944e-05,2.0321813395670313e-06,0.75,9.262881610538898e-05,0.0,-157632217681.51367,-0.00011258809436753836,0.006456873115302533,-0.006309140266256175,0.0,0.04060733407972089,0.006186687548799141,False,False,False,0.7416666666666666,50.0,11.7,9330266720439.623,10.0,0.03162277660168379,0.75,525.0,0.18708286933869708,0.7416666666666666,8.098182492422497e-11
3.391825416088068e-07,0.0,97366648021.13086,1.4250013126826389e-05,0.0034943801841343138,0.0008687435087870732,0.0,0.00011603068015139661,0.007013276447108363,5,0.6417267835417976,1.0631325573429977e-09,7.826133570793217e-11,49.99999966081746,11.7,0.85019165751439,0.2136107089808857,-0.1151566602756513,-0.07040526462877938,9298405297540.537,9.999985749986873,0.020733212908226953,0.0536944285557039,3.2769604641335004e-05,0.028128396417549478,0.7508687435087871,525.0,0.18719890001884848,0.745070056886225,4.839923250782224e-09,0.8660254037844384,0.8154753215150043,-0.004571617238261571,0.9636748362105109,6.862090258961603e-06,0.5391148211616827,0.0,transmission,s,110.0,2.0316974179821133e-06,1005.0,2.029318271525936e-06,0.9838300461282554,89.75496420661811,local,0.0028989951900911487,3.260571356898968e-05,2.0365812606740005e-06,0.75,3.391825416088068e-07,0.0,-97366648021.13086,1.4250013126826389e-05,0.0034943801841343138,-0.0008687435087870732,0.0,-0.00011603068015139661,0.007013276447108363,False,False,False,0.7520833333333333,50.0,11.7,9201038649519.406,10.0,0.03162277660168379,0.75,525.0,0.18708286933869708,0.7520833333333333,7.826133570793217e-11
7.180549693686089e-05,0.0,9443525589.890625,8.22175760308852e-05,0.0008761920959967813,0.000296983493006997,0.0,6.88428918880768e-05,0.0010965086340252173,6,0.6417297443743964,1.0356609190702201e-09,6.472807368553225e-11,49.99992819450306,11.7,0.8504060219112735,0.20842806546693468,-0.11572842029143138,-0.051878812880979175,9065897874619.143,10.00008221757603,0.02167940226391302,0.0530188617705568,3.2322160809630037e-05,0.03074658450568701,0.750296983493007,525.0,0.18715171223058516,0.7635965086340252,6.001707494663957e-09,0.8660254037844384,0.8154753215150043,0.0004521489807528706,0.9620886820121486,7.89979712619189e-06,0.5324588948461065,0.0,transmission,s,110.0,2.01204250732918e-06,1006.0,2.0293276345007187e-06,0.9892150569245367,89.83944893604503,local,0.00045773664386312827,3.218168608184196e-05,2.0101063425778204e-06,0.75,7.180549693686089e-05,0.0,9443525589.890625,-8.22175760308852e-05,0.0008761920959967813,-0.000296983493006997,0.0,-6.88428918880768e-05,-0.0010965086340252173,False,False,False,0.7625,50.0,11.7,9075341400209.033,10.0,0.03162277660168379,0.75,525.0,0.18708286933869708,0.7625,6.472807368553225e-11
1.8721177127645205e-05,0.0,51905797865.75195,5.568643721964861e-05,0.0017094854360433717,0.0007098189521993481,0.0,4.570255961269809e-05,0.005242939775141342,7,0.6417326228627132,1.0465470182336173e-09,7.627957092759251e-11,50.00001872117713,11.7,0.8505111831793598,0.20452737687020667,-0.11531558483223903,-0.03731571507319642,8901126419052.055,9.99994431356278,0.022573978587133895,0.05253484717582803,3.250934442759834e-05,0.03333226203772716,0.7507098189521993,525.0,0.18712857189830978,0.7781596064418079,6.82486733275542e-09,0.8660254037844384,0.8154753215150043,0.002525178089914987,0.9608353499375922,5.798878846538513e-06,0.5271106407315558,0.0,transmission,s,110.0,2.012021547110813e-06,1007.0,2.029336737080018e-06,0.9888232888335434,89.83958527886998,local,0.002096299614492234,3.235037895038661e-05,2.0206489512112254e-06,0.75,-1.8721177127645205e-05,0.0,51905797865.75195,5.568643721964861e-05,-0.0017094854360433717,-0.0007098189521993481,0.0,-4.570255961269809e-05,-0.005242939775141342,False,False,False,0.7729166666666666,50.0,11.7,8953032216917.807,10.0,0.03162277660168379,0.75,525.0,0.18708286933869708,0.7729166666666666,7.627957092759251e-11
4.997632981229572e-05,0.0,43608909887.79199,4.179276875504456e-05,0.0010449211653216148,0.00022190028978841259,0.0,2.794189929308799e-05,0.003653195375882823,8,0.6417354220617025,1.05838865799203e-09,7.006734970672757e-11,49.99995002367019,11.7,0.850591914165039,0.20223337666647856,-0.11624730407422679,-0.0284887928057882,8790367027549.724,10.000041792768755,0.022348871082256277,0.05220697056912504,3.267407415824817e-05,0.032667697767005406,0.7497780997102116,525.0,0.18711081123799017,0.7869865287092161,8.14709257913777e-09,0.8660254037844384,0.8154753215150043,0.002149203248602435,0.9600712584871031,7.331031649195378e-06,0.5238159640652472,0.0,transmission,s,110.0,2.0258385731608865e-06,1008.0,2.0293455889244484e-06,0.9913997111207318,89.7801856831825,local,0.0014317309084381496,3.253288579256427e-05,2.032060383389305e-06,0.75,4.997632981229572e-05,0.0,43608909887.79199,-4.179276875504456e-05,-0.0010449211653216148,0.00022190028978841259,0.0,-2.794189929308799e-05,-0.003653195375882823,False,False,False,0.7833333333333333,50.0,11.7,8833975937437.516,10.0,0.03162277660168379,0.75,525.0,0.18708286933869708,0.7833333333333333,7.006734970672757e-11
7.461590665513995e-05,0.0,13712277734.195312,0.00016015442691141857,0.0002463683682482967,0.0012587446908699507,0.0,2.1151321583673388e-05,8.384441590614244e-05,9,0.6417381448825501,9.828361540007272e-10,7.363374911137405e-11,50.000074615906655,11.7,0.8506227847496034,0.20053134680382864,-0.11728414847530833,-0.021809165930910535,8704332216954.797,9.999839845573089,0.021903111807903934,0.051950857187615426,3.1507504971422074e-05,0.031376408233435495,0.74874125530913,525.0,0.18710402066028076,0.7936661555840938,9.655905812392946e-09,0.8660254037844384,0.8154753215150043,0.0006836228928448744,0.959492927625426,6.279206673731174e-06,0.5213056543611326,0.0,transmission,s,110.0,1.9599843780279938e-06,1009.0,2.0293541992399873e-06,0.9923742266606548,90.0672735571719,local,0.0005168535701624894,3.13502177664004e-05,1.9582011560894663e-06,0.75,-7.461590665513995e-05,0.0,13712277734.195312,0.00016015442691141857,0.0002463683682482967,0.0012587446908699507,0.0,-2.1151321583673388e-05,8.384441590614244e-05,False,False,False,0.79375,50.0,11.7,8718044494688.992,10.0,0.03162277660168379,0.75,525.0,0.18708286933869708,0.79375,7.363374911137405e-11
