freq_thz,n,k
0.02631578947370815,3.197279020277674,1.245745258547282
0.0526315789474163,3.017220775399371,0.6566831748321831
0.07894736842112444,2.978017208410982,0.4398198240933889
0.1052631578948326,2.964155120505811,0.3275490016936111
0.1315789473685407,2.958139285549511,0.2586995516182948
0.1578947368422489,2.955366774750606,0.2119643440358096
0.1842105263159571,2.954205087185313,0.1780296846312329
0.2105263157896652,2.953951097211463,0.1521899713982015
0.2368421052633733,2.95425580249419,0.1318144833257806
0.2631578947370815,2.954925462754114,0.1153174539435085
0.2894736842107896,2.955842198458712,0.1016852296327237
0.3157894736844978,2.956928684453882,0.09023839558564754
0.3421052631582059,2.9581310666696,0.08050325555271358
0.3684210526319141,2.959410095864177,0.07213830524764139
0.3947368421056222,2.960736230766622,0.06489014735178816
0.4210526315793304,2.962086769089425,0.05856600078689388
0.4473684210530385,2.96344406499548,0.05301597358950428
0.4736842105267466,2.964794354449416,0.04812129296024526
0.5000000000004547,2.966126935705068,0.04378628499369174
0.5263157894741629,2.967433567124079,0.03993277940791307
0.5526315789478711,2.968708005006115,0.0364961206041016
0.5789473684215792,2.969945636766916,0.03342226598803336
0.6052631578952874,2.971143182783752,0.0306656349520093
0.6315789473689956,2.972298450293027,0.02818748581531951
0.6578947368427037,2.973410128447274,0.02595467067250736
0.6842105263164118,2.974477616955411,0.02393866533382145
0.7105263157901198,2.975500882706648,0.02211480278261944
0.7368421052638282,2.976480340006495,0.02046165956011081
0.7631578947375363,2.977416750862071,0.01896055878936292
0.7894736842112444,2.978311142325536,0.01759516343038486
0.8157894736849526,2.979164738339127,0.0163511402733934
0.8421052631586607,2.979978903877054,0.01521588008006888
0.8684210526323689,2.980755099477252,0.01417826280287149
0.894736842106077,2.981494844514809,0.01322845937234313
0.9210526315797851,2.982199687796874,0.01235776342749707
0.9473684210534933,2.982871184260364,0.01155844777034631
0.9736842105272014,2.9835108767316,0.01082364138734543
1.000000000000909,2.98412028186321,0.01014722369218807
1.026315789474618,2.98470087950003,0.009523733272325127
1.052631578948326,2.985254104844044,0.008948288912908426
1.078947368422034,2.985781342890442,0.008416521060492172
1.105263157895742,2.986283924694289,0.007924512199321998
1.13157894736945,2.98676312510181,0.007468744863430539
1.157894736843158,2.987220161643458,0.007046056211398399
1.184210526316867,2.987656194339258,0.006653598257537699
1.210526315790575,2.988072326211658,0.006288802990990227
1.236842105264283,2.988469604338657,0.005949351728606227
1.263157894737991,2.988849021311168,0.005633148142970041
1.289473684211699,2.989211516984578,0.005338294487072501
1.315789473685407,2.989557980435941,0.005063070604663535
1.342105263159115,2.989889252055974,0.004805915372455429
1.368421052632824,2.990206125719663,0.004565410268855844
1.394736842106532,2.990509350991207,0.004340264805221664
1.42105263158024,2.990799635328843,0.004129303590906995
1.447368421053948,2.99107764626307,0.003931454833587545
1.473684210527656,2.991344013528212,0.003745740102269313
1.500000000001364,2.991599331132546,0.003571265202686718
1.526315789475073,2.991844159356376,0.003407212034009963
1.552631578948781,2.9920790266708,0.003252831312370048
1.578947368422489,2.992304431572614,0.003107436061056372
1.605263157896197,2.992520844332867,0.002970395779669558
1.631578947369905,2.992728708658267,0.002841131215294328
1.657894736843613,2.99292844326586,0.002719109668125906
1.684210526317321,2.993120443372448,0.00260384077213529
1.71052631579103,2.993305082100844,0.002494872698461804
1.736842105264738,2.993482711805678,0.002391788735418707
1.763157894738446,2.99365366532178,0.002294204204411832
1.789473684212154,2.993818257138433,0.002201763675807321
1.815789473685862,2.993976784502939,0.002114138452932293
1.84210526315957,2.994129528456996,0.002031024296029662
1.868421052633279,2.994276754809392,0.001952139361181326
1.894736842106987,2.99441871504851,0.00187722233202079
1.921052631580695,2.994555647198013,0.001806030724525892
1.947368421054403,2.994687776619034,0.001738339347358126
1.973684210528111,2.994815316762033,0.001673938902133885
2.000000000001819,2.994938469871389,0.001612634709707109
2.026315789475527,2.995057427645622,0.001554245550040337
2.052631578949236,2.99517237185603,0.001498602604565991
2.078947368422943,2.995283474926349,0.001445548491113397
2.105263157896652,2.995390900475938,0.001394936382517545
2.13157894737036,2.99549480382881,0.001346629200949257
2.157894736844068,2.995595332490727,0.001300498880826968
2.184210526317776,2.995692626596425,0.00125642569390024
2.210526315791484,2.995786819328906,0.001214297630744865
2.236842105265192,2.995878037312637,0.0011740098334884
2.2631578947389,2.995966400982334,0.001135464075101561
2.289473684212608,2.99605202492896,0.001098568281052003
2.315789473686317,2.996135018224397,0.001063236089529198
2.342105263160025,2.996215484726216,0.001029386446817831
2.368421052633733,2.996293523363817,0.0009969432347272031
2.394736842107442,2.99636922840718,0.0009658349272800511
2.42105263158115,2.996442689719351,0.0009359942741295257
2.447368421054858,2.996513992993708,0.0009073580084113551
2.473684210528566,2.996583219977024,0.0008798665769523249
2.500000000002274,2.996650448679211,0.0008534638909487633
2.526315789475982,2.996715753570637,0.0008280970954020499
2.55263157894969,2.996779205767788,0.0008037163557543358
2.578947368423398,2.99684087320804,0.0007802746603084669
2.605263157897106,2.99690082081423,0.0007577276371431659
2.631578947370815,2.996959110649671,0.0007360333843492903
2.657894736844522,2.997015802064221,0.0007151523125167216
2.684210526318231,2.997070951831974,0.0006950469984952676
2.710526315791939,2.997124614281087,0.0006756820495379263
2.736842105265647,2.997176841416245,0.0006570239770118093
2.763157894739356,2.997227683034219,0.0006390410789318395
2.789473684213064,2.997277186832947,0.0006217033306356392
2.815789473686772,2.997325398514529,0.0006049822829755492
2.842105263160479,2.997372361882523,0.0005888509674559808
2.868421052634188,2.997418118933875,0.0005732838077918119
2.894736842107896,2.997462709945821,0.0005582565374068235
