freq_thz,n,k
0.03255208333333306,3.42,0.005
0.06510416666666612,3.42,0.005
0.0976562499999992,3.42,0.005
0.1302083333333322,3.42,0.005
0.1627604166666653,3.42,0.005
0.1953124999999984,3.42,0.005
0.2278645833333314,3.42,0.005
0.2604166666666645,3.42,0.005
0.2929687499999976,3.42,0.005
0.3255208333333307,3.42,0.005
0.3580729166666637,3.42,0.005
0.3906249999999968,3.42,0.005
0.4231770833333298,3.42,0.005
0.4557291666666629,3.42,0.005
0.4882812499999959,3.42,0.005
0.5208333333333289,3.42,0.005
0.553385416666662,3.42,0.005
0.5859374999999952,3.42,0.005
0.6184895833333282,3.42,0.005
0.6510416666666613,3.42,0.005
0.6835937499999943,3.42,0.005
0.7161458333333275,3.42,0.005
0.7486979166666604,3.42,0.005
0.7812499999999936,3.42,0.005
0.8138020833333266,3.42,0.005
0.8463541666666595,3.42,0.005
0.8789062499999927,3.42,0.005
0.9114583333333257,3.42,0.005
0.9440104166666589,3.42,0.005
0.9765624999999919,3.42,0.005
1.009114583333325,3.42,0.005
1.041666666666658,3.42,0.005
1.074218749999991,3.42,0.005
1.106770833333324,3.42,0.005
1.139322916666657,3.42,0.005
1.17187499999999,3.42,0.005
1.204427083333323,3.42,0.005
1.236979166666656,3.42,0.005
1.26953124999999,3.42,0.005
1.302083333333323,3.42,0.005
1.334635416666655,3.42,0.005
1.367187499999989,3.42,0.005
1.399739583333321,3.42,0.005
1.432291666666655,3.42,0.005
1.464843749999988,3.42,0.005
1.497395833333321,3.42,0.005
1.529947916666654,3.42,0.005
1.562499999999987,3.42,0.005
1.59505208333332,3.42,0.005
1.627604166666653,3.42,0.005
1.660156249999986,3.42,0.005
1.692708333333319,3.42,0.005
1.725260416666653,3.42,0.005
1.757812499999985,3.42,0.005
1.790364583333318,3.42,0.005
1.822916666666651,3.42,0.005
1.855468749999985,3.42,0.005
1.888020833333318,3.42,0.005
1.920572916666651,3.42,0.005
1.953124999999984,3.42,0.005
1.985677083333317,3.42,0.005
2.01822916666665,3.42,0.005
2.050781249999983,3.42,0.005
2.083333333333316,3.42,0.005
2.115885416666649,3.42,0.005
2.148437499999982,3.42,0.005
2.180989583333315,3.42,0.005
2.213541666666648,3.42,0.005
2.246093749999981,3.42,0.005
2.278645833333314,3.42,0.005
2.311197916666647,3.42,0.005
2.343749999999981,3.42,0.005
2.376302083333313,3.42,0.005
2.408854166666647,3.42,0.005
2.44140624999998,3.42,0.005
2.473958333333313,3.42,0.005
2.506510416666646,3.42,0.005
2.539062499999979,3.42,0.005
2.571614583333312,3.42,0.005
2.604166666666645,3.42,0.005
2.636718749999978,3.42,0.005
2.669270833333311,3.42,0.005
2.701822916666644,3.42,0.005
2.734374999999977,3.42,0.005
2.76692708333331,3.42,0.005
2.799479166666643,3.42,0.005
2.832031249999976,3.42,0.005
2.86458333333331,3.42,0.005
2.897135416666643,3.42,0.005
2.929687499999976,3.42,0.005
2.962239583333309,3.42,0.005
2.994791666666642,3.42,0.005
3.027343749999974,3.42,0.005
3.059895833333308,3.42,0.005
3.092447916666641,3.42,0.005
3.124999999999974,3.42,0.005
3.157552083333307,3.42,0.005
3.19010416666664,3.42,0.005
3.222656249999973,3.42,0.005
3.255208333333306,3.42,0.005
3.287760416666639,3.42,0.005
3.320312499999972,3.42,0.005
3.352864583333306,3.42,0.005
3.385416666666638,3.42,0.005
3.417968749999972,3.42,0.005
3.450520833333305,3.42,0.005
3.483072916666638,3.42,0.005
3.515624999999971,3.42,0.005
3.548177083333304,3.42,0.005
3.580729166666637,3.42,0.005
3.61328124999997,3.42,0.005
3.645833333333303,3.42,0.005
3.678385416666636,3.42,0.005
3.710937499999969,3.42,0.005
3.743489583333302,3.42,0.005
3.776041666666635,3.42,0.005
3.808593749999969,3.42,0.005
3.841145833333302,3.42,0.005
3.873697916666634,3.42,0.005
3.906249999999968,3.42,0.005
3.938802083333301,3.42,0.005
3.971354166666633,3.42,0.005
4.003906249999966,3.42,0.005
4.0364583333333,3.42,0.005
4.069010416666633,3.42,0.005
4.101562499999966,3.42,0.005
4.134114583333299,3.42,0.005
4.166666666666631,3.42,0.005
4.199218749999965,3.42,0.005
4.231770833333298,3.42,0.005
4.264322916666631,3.42,0.005
4.296874999999964,3.42,0.005
4.329427083333298,3.42,0.005
4.361979166666631,3.42,0.005
